Transliterated_Comment,sarcasm_label
Katakhat April fool banaye June me… rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
रमजान का तोफा मुबारक हो face_with_tears_of_joy : CCA जय श्रीराम triangular_flag triangular_flag,non-sarcastic
fire fire fire fire fire fire fire fire fire,non-sarcastic
Post from BJP IT cell face_with_tears_of_joy ...,sarcastic
"ye sab krne ki jrurat nahi hai bhai bss apna dnaa check krlo koi na koi pandey, swami bhrahmin mil jayega bss humare liye itna hi kafi hai face_with_tears_of_joy face_with_tears_of_joy",sarcastic
desi dawai ka kamal hai check_mark_button skull moai,non-sarcastic
Allah hu akbar all second all minit all hours all years,non-sarcastic
eski sb lo ek ek krke,non-sarcastic
oonlog hi hindu-nuslim karte hai or jhagda lagate hai,non-sarcastic
Bolo jay shree ram red_heart red_heart red_heart fire fire fire fire,non-sarcastic
Han baat sahi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
ye chappri khud to mare ya na mare par ye doosro ke liye khatra jaroor hai,non-sarcastic
nunawar aur big boss dono ki mkc,sarcastic
25 laakha to die nahee modee ne,non-sarcastic
"Being a sikh that is very shameful, disrespecting any country or religion is not what our guru’s taught us. India is where we live and where we come from it’s our nation and it shouldn’t be disrespected like this. broken_heart",non-sarcastic
rahul gandhi man ki gud nari,non-sarcastic
Kashala i ghatali zatulal... Ha Maharashtra ahe.. Ith mafi nai. face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Thats why education is needed to these kind of ppls,non-sarcastic
400 paar waqf saaf face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
ye sab india me karke dikhao in sabke dang pe goli na mari to bolna desh ke tirange ka apman kar rahe guru govind singh ji aur guru nanak ji ki sikhayi har bat ka apman kar rahe he,non-sarcastic
Abee tu chal bee waving_hand rolling_on_the_floor_laughing acha huya news mil gyi,non-sarcastic
sirpha tere bataa baajoovaale ne banaaye huye choda ke face_with_tears_of_joy,non-sarcastic
Kisi ne notice kiya sari aurte musalman hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Tu toda sa chutiya hai kaya face_with_tears_of_joy,non-sarcastic
I feel sorry for you...stop dividing india,non-sarcastic
