Transliterated_Comment,sarcasm_label
Why do they doing this in another country face_with_tears_of_joy,non-sarcastic
nodi ji ine musalmanon ka ration band kar dijiye congress inko ₹100000 de rahi hai,sarcastic
red_heart triangular_flag sanatan dharm wala like karo triangular_flag heart_suit trident_emblem,non-sarcastic
eeslam kya ha isko khud nhi malum sab galt bol raha ha,non-sarcastic
to laaloo yaadava kyaa pe.da se latakaa thaa kyaa 1997 men,non-sarcastic
bhaaee main koee galata kahanaa naheen chaahataa hoon basa main yahee chaahataa hoon ki mujhe koee raaste para to milanaa mata too mila jaaenge to teree khabara udhara bhee khola doongaa achchaa main hindoo hoon,non-sarcastic
sahi bath hai bhai ye log paisa ke liye desh ko bech dengai,non-sarcastic
sab desh gaddar hai sab bahar ke,non-sarcastic
2012 mein wo cm tha kya lawde?,sarcastic
Send this to all Muslim girls,non-sarcastic
nodi ne sab bekar kar diya,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Supporting muslims is real definition of secularism in India,non-sarcastic
over acting ka 10 rupiya cut karo,sarcastic
Ye hai congress ki aukd rolling_on_the_floor_laughing,sarcastic
Maa chod bhi bhaiya ji .....dhruv rathi ki... winking_face_with_tongue winking_face_with_tongue,non-sarcastic
eetni bat karte hi ladki ajkal bhag jati hai . rolling_on_the_floor_laughing,non-sarcastic
Tu sala chutiya dhruv koi pura life mai jitna gali nhi sunta tu to kuch ghanta mai he record bana leta hai gali sune k face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
great be happy or search a little face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
dar ki maa ki chut rolling_on_the_floor_laughing,non-sarcastic
tulaa jhavaree raanda cha mhanoo shakato,non-sarcastic
nodiji k 3rd term m is waqf board ka ram nam satya ho jayega.....,sarcastic
aare toba toba tum gym mnao,non-sarcastic
Shkl khol kr bol Leti to b tha face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
sakal se burkha hata k bako bachhe.....jai shree ram,sarcastic
Do Nothing cross_mark Darr Ke Aage Jeet Hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
new_moon_face new_moon_face us when we meet ghost,non-sarcastic
Ye sala kavhi nahi sudhrega face_with_tears_of_joy face_with_tears_of_joy,sarcastic
What a kidney touching video smiling_face,sarcastic
dar ki ma ki chu** check_mark_button,non-sarcastic
Lady don cross_mark Lady Maderchod check_mark_button,non-sarcastic
jhahat cross_mark check_mark_button mil raha h jo aunty log ko modi niwas le ke viswas ghat kar li y log,non-sarcastic
1 hath me mobile or ek me lathi lekr ladai nhi hoti,non-sarcastic
mai kisi party ko samarthan nhi krta hu lekin ap jo publicity ke liye kr rahe ho yeh galat hai apko phele study krna chaiye kahaniya lal ki tarah publicity stunt krna yeh sab galat hai,non-sarcastic
eeski ma khade khade chod deta me hota to enraged_face,non-sarcastic
Heads off this woman India red_heart,non-sarcastic
are hyaa bhesaadee laan taakanan hindoo che lavade,sarcastic
"ye lakdi kyu padi ho jhad me , aajao ghus jao hamari ga**d me rolling_on_the_floor_laughing rolling_on_the_floor_laughing",sarcastic
owaisi tera koi bhi mulla ka idhar nahi chalega....,sarcastic
Gravity be like face_with_tears_of_joy koi izzat hi nai hn,non-sarcastic
Wo झूले के आगे बैठ गए होंगे face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy तभी निपट गए face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Tere jese kitne aake chale gaye tere bap se nahi hua to tujse kya hoga or aage bhi nahi ho ga bas bethe bethe socha hi kar thumbs_down_light_skin_tone rolling_on_the_floor_laughing,non-sarcastic
hum nhi dkhte hain but tm log dkhne main majboor kr de te ho toh ma bhn pe a na pr jata hain,sarcastic
triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
be like: papa ko chhod do face_with_tears_of_joy,sarcastic
sardar de nam te klank ne ih lok,non-sarcastic
ooss tym ye paida nhi hua tha skull jb paida hoga tbhi gyan pelega moai,sarcastic
Ab kyu ni dhruv rathi bol rha h koi bta skta h ky thinking_face face_with_tears_of_joy,non-sarcastic
Government should vash this kind of law,non-sarcastic
Jay shree ram face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
jai shri ram fire jatana hi bai ekahi kam changle karnar nahi enraged_face,non-sarcastic
phle paw paw vale 15 lac de tu .,sarcastic
ha to ling par condom hi chadaya jata h,sarcastic
novie ka suting karne vale apne jande ko apman kar rahe he,non-sarcastic
Khalistaaaan!!!!!’ hundred_points hundred_points hundred_points hundred_points hundred_points hundred_points hundred_points hundred_points hundred_points hundred_points zindabad,non-sarcastic
ye ek neech kom h isko vikash se koi matlab nhi h,non-sarcastic
na koi isko puchta hai na koi iski aulad ko. hamari taraf se ga*d mara,sarcastic
BJP red_heart red_heart red_heart red_heart red_heart fire fire fire,non-sarcastic
Thande thande coldrink or garmi ki maa ki choti face_with_tears_of_joy,non-sarcastic
sanaatanee { jaya shree raama },non-sarcastic
Is it means BJP have control on Judiciary? thinking_face thinking_face,non-sarcastic
he rand ahe re zhawa ila,non-sarcastic
chutiya bana ke chala gya khata khat khata khat karke bc pappu hai woh,non-sarcastic
sabhi bjp ka samarthan kar rahi hai,non-sarcastic
congress aur congress parivar sab k sab bhadwe hai,sarcastic
modee jee kee phira se 400 paara karavaao aura vaॉkaborda kaanoona hatavaao|,sarcastic
fir ye bkl bolte hai hindu nuslim mat karo skull,sarcastic
lanjodakallara narukutam enraged_face enraged_face enraged_face hammer pick carpentry_saw dagger kitchen_knife,non-sarcastic
abb kuch bolo bhai. ya to app bhi chudiya pehen lo me bhejta hu chudiya,sarcastic
Kyuki wo recent topic pr video bnata h face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy 3 saal purani news p views ni chhap raha face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
lagataa hain inke janekaa vakta najadeeka aagayaa hain...,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
garva se kaho up ke hindoo hija.daa hai,sarcastic
tuyaa maayachan peach maagachan bhoka haanalan,non-sarcastic
tujhyaa aaeechyaa puchcheeta maajhaa lavadaa ghaatalaa aani tujhyaa pana puchcheeta landa choke,non-sarcastic
yar lekin hate failane wale to kaise bhi karke hate failaynge,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
bolte raho aur yeh bhi bolo kuch ukhad nai sakee,sarcastic
Jai shree ram red_heart triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
An educated person never speak such things they should know how the ram mandir was build by winning the case in supreme court you should first do your home work sister,non-sarcastic
