Transliterated_Comment,sarcasm_label
aare to kaminon sarkar bani kidhar tum sale nahin sudharoge talve chatne ki adat pad gai tumko,sarcastic
सुधाशु जी पंगा नही check_mark_button check_mark_button,non-sarcastic
Bhagwan ko ashesh ashesh dhanyawad for giving me birth in a Hindu family triangular_flag,non-sarcastic
Only legend know about this check_mark_button four_leaf_clover fire,non-sarcastic
le moot diya dhuruv ratthi ko bakchodi pe,sarcastic
tuma rukee hai tumako jaya shree raama banoge triangular_flag triangular_flag triangular_flag,non-sarcastic
Samagh rhe ho vinod gravity upar ki or ja rha hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
oosne siting cm ki bat ki h ache se sun liya kro andhakbhktho,sarcastic
Eat 5 star Do Nothing skull Mountain Dew Dar Ki Maa Ki Chuu** moai check_mark_button,non-sarcastic
Sabse Achii acting eet ne kii h hundred_points,non-sarcastic
Va didi va rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Chamcho kha gye tum chutiyo face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
dalali abhi bhi band hui nahi,sarcastic
Ek tum sb bologe Jay shree ram,non-sarcastic
ek min was she sleepwalking ki bs pathar la k fek diya or vo baccha dhum me ghr k bahr kyu so rha tha..... maybe shaitani krra hoga to bhga diya hoga use smiling_face_with_tear,non-sarcastic
es hisab sai yai apni ammi ko bhi leta hoga rolling_on_the_floor_laughing,sarcastic
योगी आदित्य नाथ cross_mark बुलडोजर बाबा check_mark_button,non-sarcastic
sudheera chaudharee jee abhee sarakaara banee to naheen hai jaba sarakaara banegee taba mahilaaon ke khaate men khataakhata khataakhata khataakhata aaenge,sarcastic
jhoot jhoot hi rahega ayodhya me insaf nhi hua ham hamesha kayenge hamare desh ko,non-sarcastic
Wendoo sempat si haa loudly_crying_face loudly_crying_face,non-sarcastic
sb iss bhai ko tag kro face_with_open_mouth,non-sarcastic
Sahi to bol rha hai.. check_mark_button face_with_tears_of_joy check_mark_button,non-sarcastic
Gravity gye maa.. chuddana cross_mark check_mark_button,sarcastic
Sudheer Teri gand me hathyyyy elephant ka land face_with_tears_of_joy,non-sarcastic
