Transliterated_Comment,sarcasm_label
nasoom aur garib logon ko manipulate karke unka vote kharidna kahan ka nya hai?,sarcastic
Eske pass to trofy h enke pass kya h face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
He will tell all real truths skull skull skull because he have so many fathers they will tell him this truths face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
1984 bhul gye hain lgta hai sale kutte.,sarcastic
hopa sarkar to banne de feer bad mein tu news chala,sarcastic
kahaa aa gaye gatara kee pareeyaa,sarcastic
हिंदू cross_mark हिजड़े check_mark_button fire इनकी रगों में सनातनी रक्त नहीं रहा।। triangular_flag triangular_flag,sarcastic
Ye sirf modi ko bol gosh kha raha he modi or gosh ki khusbu k piche piche tum loge face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ek chiz apne dekha hoga ek bhi hindu mahila nhi hai yeh bhikh mange hai inko har chiz free me chahiye inko keh do bapu a rhe hai namo namah,sarcastic
hijya aychya pucchit bulla narkat pn jaga nay bhetnar chinnal la,non-sarcastic
Awaz me cheeni jyaada ni h in dono ki face_with_tears_of_joy,sarcastic
hichan takala karoona gaadhavaavaroona dhinda kaadhalee paahije. chapalache haara ghaatale paahije. fire fire,non-sarcastic
ye hindustani nhi ye sala katting hai,non-sarcastic
ekta kapoor ko bhi piche chod diya apne,sarcastic
"This guy is living proof of Truth is not important, what people believe is important",non-sarcastic
"vhota maagaayalaa jaa, lokan kanbardyaata laatha ghaalateela",non-sarcastic
Iss ra n di ka ilaj karo face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth,sarcastic
bhajpa walon ne jab 15 lakh rupaye kaha tha use time per yah news kyon nahin chalai tumne jabki vah to jeet bhi gaye the lekin ab congress ki to sarkari bhi nahin bani sarkar banne per to girte hain,non-sarcastic
na dance ki video banata hu,non-sarcastic
tu kaise zinda hai mar diya tha to,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Eat 5 star do nothing star,sarcastic
Lena pappu ka uthake abhi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Kash tera bap vo rat jaldi so jata face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
jab tumlog ko majihta ma jana hi nahi hai to kaisa nuslim ho tum log,non-sarcastic
We don't need another breed except Indian heart_suit heart_suit heart_suit heart_suit,non-sarcastic
kon si jagah hai bol jai hind jai bharat,non-sarcastic
tulaa narakaata jaagaa milanaara naahee enraged_face enraged_face enraged_face enraged_face,non-sarcastic
Mountain dew skull skull skull skull face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
aare to kaminon sarkar bani kidhar tum sale nahin sudharoge talve chatne ki adat pad gai tumko,sarcastic
"karlo re chhutiyon badnami jinse barabari nahi hoti , unki aukat hee itni hojati ke sirf badnami he kar sakte skull backhand_index_pointing_left",sarcastic
een jaiso ke khilap case karna chahiye or fasi ki saja hona chahiye kyu ki in jaise log hamare dharm ka apman karte h inhe hindu hone ka adhikar nhi h,non-sarcastic
he raanda budhavaara petha mandhoona baahera aalee tichyaa aaeelaa jhavaa baahera khulyat disalee tara kutha,non-sarcastic
Dhruv rathi my foot cross_mark cross_mark cross_mark cross_mark rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
jal gye jal gaye...... face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Chutiya tumhe rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
Eski ma ki chut madherchod ghar me hi apni ma bahan ki Gand marte h face_with_tears_of_joy cross_mark,non-sarcastic
Hence proved like lund pay baitja meray,sarcastic
Congress:- Chutiya banaya tumko face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
jai shri ram ji shiya ram ji,non-sarcastic
Fake News h ye : https://thelogicalindian.com/fact-check/waqf-board-data-shared-with-a-false-claim-of-the-board-illegally-encroaching-on-lands-in-india-37479,non-sarcastic
1.1 karo.da degaa papu jaldee jayo lene saba,sarcastic
🇩hruvv gandwa yo bhaaee saaba german shepherd inski auqaata ko naa basa aana do mhaare urraa basa tikat kaata kaa isakee patili paika kar ka iski bobo ne,non-sarcastic
aallahu aakbar cross_mark aallah in qabar check_mark_button,non-sarcastic
Jai shree Ram red_heart red_heart red_heart,non-sarcastic
Ab us ilake se artist or actor Nikal rhe hain to inhe dikkat hai,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy hichi gaand marli,sarcastic
hee keetee janaachee aahe he aaja malaa sanmajala,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_open_mouth face_with_open_mouth face_with_open_mouth smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes,non-sarcastic
Papu ki Sarkar face_with_tears_of_joy bjp Wale like kare,sarcastic
કોંગ્રેસને તો એ જ જોઈતું હતું કે વોટ કેવી રીતે આવે પબ્લિકમાં પૈસાનું નામ દો એટલે વોટ આપ આવી જાય,sarcastic
tum salo yhi kar sakte ho,non-sarcastic
jhunda men to suara aate hain shera akelaa hee jeetataa hai fire,non-sarcastic
hs mt. Vo phle phuch gayi bacha bch gya Baki bhul ja face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
are vo shi to bol rha tha azaad bharat k itihas m to ek hi baar hua h check_mark_button fire skull,non-sarcastic
eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia,non-sarcastic
India mei hote tb pta chali face_with_tears_of_joy,sarcastic
Sarkar to bana nhi to pesa q de face_with_rolling_eyes,sarcastic
crying_face crying_face crying_face crying_face crying_face crying_face,non-sarcastic
nodi h vo olad hindu na pda krva de terpe,non-sarcastic
Aesi mahila KO police dande mare enraged_face enraged_face enraged_face enraged_face enraged_face baat Karne ki tameez nhi jahil aurat enraged_face enraged_face enraged_face,sarcastic
On camera : bricks in slow motion face_with_tears_of_joy,non-sarcastic
Gravity aisi koi chij hi nhi hoti face_with_tears_of_joy,non-sarcastic
jinhone bjp ki vote nahi diya wo hi.......... hai,sarcastic
abhee taka to taandava shuroo ho jaanaa chaahie saba vaise hee hain,sarcastic
check_mark_button Jai shree ram clapping_hands enraged_face enraged_face enraged_face fire fire fire fire triangular_flag triangular_flag,non-sarcastic
yogi ji is pure uttar pradesh ka name badal kar dogla pradesh rakh do,sarcastic
are kutree neeta raahaa enraged_face enraged_face enraged_face enraged_face,non-sarcastic
pura desh kabja lega yee log.. jese deemak dhire dhire mitti k niche apna kabja krte he same,sarcastic
Bus main khuch nhi boluga face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
isake oopara jabaradasta karavaanee chaahie prashaasana,non-sarcastic
"owaisi ne toh kehdiya , secular hinduo , tum bhi sochlo ki apne bacho ko batana hai ki congress ne ram mandir na bane iske liye 12 lawyer khade kiye the , ram setu todne ka adesh diya tha , aur musalman rajao ne 40,000 mandiro ko tod kar mazjid banvaya tha , bharat ke shehro ke nam badal kar musalmano ke nam par rakha diya , sochlo ye sab chize marne ke pehle apni aulad ko batana hai secular hinduo.. jago hindu jago",sarcastic
jab wo bola hai 1 julye to wait to karo pehle tum log bhi,non-sarcastic
Ek dam mast song lagaye ho bro face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Jai shree ram red_heart red_heart red_heart red_heart,non-sarcastic
Chutiya brna rha h face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Google ke samne Mughals ki aulade Muh n khole check_mark_button folded_hands_light_skin_tone smiling_face_with_horns,sarcastic
