Transliterated_Comment,sarcasm_label
G***d jali na face_with_tears_of_joy santro ki,sarcastic
Best Roaster ever moai crown fire,non-sarcastic
too creater aahesa he aikoonacha tujyaavara kesa taakalee paahije,non-sarcastic
google be like saileree kitanee loge maharaaja folded_hands,sarcastic
Last me gana sun ke kon kon vibe le rha hai rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
nokri pakki ....aur pakad pakad ke nokri denge,sarcastic
"Abe Andhbhakto Usne Seeting ""Chief Minister"" Bola hai clown_face",sarcastic
Battery than Star plus rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
sab mardo ki galatee he in jesi lidiyon ko sath dete hain,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Dar Ki ma ka bho** face_with_tears_of_joy,non-sarcastic
tu jya hathi sapadshil na nitra samaj tula bilkul sodnr nahi par kutryagat mar khanar es tu,non-sarcastic
yelaa bovana prakaaree ni jhavaacha aahe ho,non-sarcastic
Dhruv ne bola hai setting CM 2012 me Arvind CM tha kya,non-sarcastic
Bs bolte rahege face_savoring_food face_with_tears_of_joy rolling_on_the_floor_laughing,sarcastic
America ka pilla prohibited Congress ka kuta check_mark_button face_with_tears_of_joy,non-sarcastic
Dhruv Rathee zaaara side me aanaa to Teri Gand masrni hai face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Direct herramandi se talluk rakhti hI face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
काश इसके बाप ने कंडोम पहना होता crying_face crying_face crying_face,sarcastic
tuma hee 2000 ke nota me chipa dikhaa rahaa thaa naa usake phaayade bataa rahaa thaa to phira tere baaboojee ne 2000 ke nota kyoo banda kiyaa,sarcastic
Gravity gayi maa chudane crying_face crying_face,non-sarcastic
sabse bada atankwad 2014 k bad wala media h …tsb se sala sab nafrat phsila rha h,non-sarcastic
dusam bahar ke nhi hai dhar me hi hai,non-sarcastic
aaisi fek news mat laya karo sharm nahin ati kya,sarcastic
"shem on u lagake tag karo esko story pe, #mkjw",non-sarcastic
punya chya budgawar pet chi leader ahe hi,sarcastic
condom lagakar is per baith ja,sarcastic
"bangaala ke hindoo hija.de hai , yahaa.n oop men teena baara gaa.dee palata jaatee isakee, eaisi sarakaara hama hindoo chunate hai",sarcastic
isakaa gema bajaanaa pa.degaa aba jaaga jaao hinduon kaba taka jaati men batoge,sarcastic
skull skull skull skull skull skull skull skull skull skull skull skull skull skull skull skull nc,non-sarcastic
dhuruv rathee ghanta kuch bolega .... woh bkl ko ye sab nehi dekhta,sarcastic
toh wahi toh bol rahe jaise yahudi pe julam hua waise he akrantonr bharat pe julam kiya,sarcastic
oose bache nhi aaatankwadi pille kehte he,non-sarcastic
kabhi kuch na krke bhi dekho + darr aage jeet h face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Tu kashala ashe yz chale karto mg face_with_tears_of_joy,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
eeska to gand sutaii hoga 4 jun bad...,non-sarcastic
Are ik month to hone do check_mark_button,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
tu kounsa eelana ne reha hai sale chodu,sarcastic
yayaaa jai shree aallah bhgwan people_hugging clown_face,non-sarcastic
ek chutiya hi chutiye ka sath de skta hai,sarcastic
angry_face_with_horns angry_face_with_horns angry_face_with_horns angry_face_with_horns angry_face_with_horns angry_face_with_horns,non-sarcastic
raama yaa shabdaachaa artha taree maahitee aahe kaa tulaa,non-sarcastic
Most woman mulle hi kyu dikhre he rolling_on_the_floor_laughing inko free k khane ki adat h,sarcastic
lagataa hai ki gurutvaakarshana bala kama ho gayaa hai face_with_tears_of_joy,non-sarcastic
Edit nhi h ye real hai mai wahi khada tha slightly_smiling_face,non-sarcastic
lista naa banaaee aaja taka isa baata kaa ghamanda hai kyoonki eka bhee naheen milee face_with_tears_of_joy,sarcastic
tnc ka full form pata hai kya hai teri ...........dh do unke log wise hi kamine hoge sb ko mil kr fir darj krni chahiye,sarcastic
Jel Se Aane Jane Ka Khel rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
boycott dhurav rathe cross_mark modi check_mark_button,sarcastic
eeska pati bhi lund hoga sala,sarcastic
Jali na Teri b jali na face_with_tears_of_joy,non-sarcastic
Tu kisi movie ko dekh kr ya kisi gangster ko dekh ke heropanti mt dikha face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy samjhi,sarcastic
Iska v man h ki Munna usse roast kre stand up me issliye shyd face_with_tears_of_joy,non-sarcastic
Aji lauda Dega Mera enraged_face enraged_face rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
jitne k bad bola lekin vo to har gaya,non-sarcastic
Wonder women ki guun hai isme face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
"ap ye dekh lo to sayad ankhe khul jaye.., be mature bro ,itni audience he ,itna kama lete ho ,kuch good use kro please",non-sarcastic
triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
hum katter hindu hai ur rahenge,non-sarcastic
This biker should be sent to jail,non-sarcastic
Gall bladder touching video face_with_tears_of_joy face_with_tears_of_joy Newton ki gravity pe hugg diya face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
or jab kam nahi hoga to raaste pe frooeets bechenge.,sarcastic
Hindu o ko 3 yeah 4 karka baccha Lena chaiye raising_hands red_heart,non-sarcastic
Right uncle all the best keep try best face_with_tears_of_joy,non-sarcastic
ye log ni smj ni skte,non-sarcastic
kaangresa kee dena chamachon kaangresa kee dena sudhara jaao hindooo crying_face,sarcastic
cross_mark cross_mark cross_mark cross_mark cross_mark wrong number hai,non-sarcastic
hi baaee baaraa lavadyaa chee aahe phaara folded_hands laaeeka karaa mitraanno thumbs_up,non-sarcastic
आता तुझा घरचे बिल्डर कडे पाठव face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
hindu hona etine asan nahi hee triangular_flag,non-sarcastic
Gravity gai maa chudane rolling_on_the_floor_laughing face_with_tears_of_joy,non-sarcastic
fire fire I Lohi bacha kar rahe,non-sarcastic
ring guard laga teri ga*nd me,sarcastic
Yahkaam bad mille Kat sakte h crying_face crying_face crying_face crying_face crying_face face_with_tears_of_joy,non-sarcastic
Proud to be Sanatani kattarhindu angry_face_with_horns triangular_flag triangular_flag triangular_flag triangular_flag folded_hands folded_hands triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
Bhai ye to suruaat hai crying_face crying_face crying_face crying_face crying_face age kya hoga pata nhi,non-sarcastic
deemak jaise kha rhe hain desh ko,non-sarcastic
aaree ja. sarkar banti to ate ab nodi ji dege kyun ke wo hi pradhanmantri bane hain na hum unki hi to janta h wo maze lege to hume ghareeb ko maze ni karayen ge,sarcastic
tu konsa chutiya se kam hai,sarcastic
Wait for 4 june waqf board will crying more than you think,sarcastic
It 5 start do nothing. Mounted dew dar ki maaa ki chut rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Godi Media face_with_tears_of_joy Pakistani media face_with_tears_of_joy,sarcastic
achha hua van k lorro k sath,sarcastic
eenka kam wahi hai… inki dukan hi chalti hai nafrat faila kar.,sarcastic
Muhh hi bnd kr dya face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
check_mark_button check_mark_button rahul crying_face crying_face crying_face,non-sarcastic
crying_face kya karta ho de... persevering_face,non-sarcastic
tum kitne bade welle insan ho bhaii... ese log hi komiwad felate hai,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing Modi jindabad rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing Jay shree Ram face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Jay shree Ram angry_face_with_horns pick pick dagger dagger dagger dagger dagger dagger crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords,non-sarcastic
gand fatli tevha akkal aali lavdyala face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
eesko pakdo fir hamare hawale kar do sanatan dharm ka mazak bana rahi he or ticket chahiye ab hum ticket nikale ge iska,non-sarcastic
kl soch kr gali dunga slightly_smiling_face,sarcastic
Gravity ko to sarm aa gya ho ga face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Personal property donated by Muslims why u interfere in others property's your community people have forcefully taken Muslims property at time Independence why your ancestors migrated from Africa check your DNA.,sarcastic
nen will be men moai skull,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy cross_mark face_with_tears_of_joy cross_mark,non-sarcastic
law change karna itna asan nhi hota 370 hatane bhi time laga or ye law to 1954 se chale a raha hai,non-sarcastic
