Transliterated_Comment,sarcasm_label
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
जय श्री राम red_heart red_heart red_heart,non-sarcastic
kabhi mil mat jana galti se,non-sarcastic
eendia bolta hai to pura duniya suntahai haina modi kyu chup hai vo kyu nhi bolraha hai vo pucho,sarcastic
kya matlab hai itne jyada comments viral kaise kar rhe ho exploding_head,non-sarcastic
5star... Mountain dew cross_mark herb herb leaf_fluttering_in_wind leaf_fluttering_in_wind . check_mark_button,non-sarcastic
keetee hee jhaale taree aapalee jaata daakhavanaaracha kona tara heechyaa khaanaakhaalee vaajavanaaree vaagheena paaheeje jee ekaacha dannakyaata daata haataata deeena,non-sarcastic
shenbooda tondyaa uddhava chee navee.......!! samajadaara ko ishaaraa kaaphee...!!,non-sarcastic
face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth,non-sarcastic
Baaap re google fire fire fire fire fire fire fire fire red_heart red_heart red_heart red_heart red_heart fire fire fire fire fire,non-sarcastic
nujhe kyun bata raha hai apne khash ko bata wo degha sadb,sarcastic
100 missed calls from star plus face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
hizde h hindu dekhne h to mp delhi assam himachal j&k odisha ---- woh asli hindu aur muslim ne bhi khub spot diya is. bjp ko bs khi badnam hue to hyderabad me,non-sarcastic
duniya main sab kuch krna lekin prabhu shree ram ka virodh mat krna jinse ram ji ko galat bola wo tadpte hue mara jisne ramji ke hone ke praman mange wo 400 sito se 40 sito pr aaaa gye lekin jisne gujrat ki dharti se nikal ke maryada purushottam ka mandir banaya wo dellhi main baith ke duniya ka netrutva kr raha hai yeh ramji ki takat hai red_heart red_heart fire jay shree ram red_heart,non-sarcastic
bike wale di ma di fudi,sarcastic
Bc lulluu majhab cross_mark p..n hub check_mark,non-sarcastic
rathi sun tera bap h modi check_mark_button,sarcastic
Bhai moai dangerous sigma hai rolling_on_the_floor_laughing,non-sarcastic
Bolne do bolne do taklif Hui hai bechare ko face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
4june ke bad tera waqf board or sbh chala jayega,non-sarcastic
"He is just misleading people by half knowledge,,, AAP ka chamcha",sarcastic
nodi ji yogi ji triangular_flag triangular_flag,non-sarcastic
hilaa konee konee budhavaara petha madhye baghitalan aahe,non-sarcastic
teree maan kee cha** saale enraged_face,non-sarcastic
Do another protest across from them with khalistan flag on ground…,sarcastic
Aur do vote rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
tumache baapaache maana sharamene khaalee gele astil,non-sarcastic
"If there is democracy and rules of government on the bases of constitution than why is there something uncontrollable by democratic constitutional government. This clearly define dominance of the other entity beyond the democratic government. If government control religious sites of majority than, government must control over minorities and always regulate rules and regulations according to service of well-being . If secular than must be secular from every side",non-sarcastic
India India India India India India India India India folded_hands folded_hands folded_hands folded_hands folded_hands folded_hands folded_hands folded_hands folded_hands folded_hands,non-sarcastic
Jay Jay shri ram triangular_flag triangular_flag folded_hands folded_hands,non-sarcastic
और ये देखता रहा. face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
eenko to apana laarensha bhai dekh lega,sarcastic
bhaiya modi n krra hona y b??,sarcastic
Proud to be hindu triangular_flag red_heart,non-sarcastic
Mounten dew + 5 star cross_mark_button Banti babli face_with_tears_of_joy check_mark_button,non-sarcastic
ram kalpnik h or allah k nam p zameen likhi ja rhi h slightly_smiling_face,non-sarcastic
yeh jahil sochte h.. yeh kuch bhi kar denge.. ek sui bana nahi sakte.. bakwash karwa lo,sarcastic
nuslim logo ko shiksha ki jrurat h crying_face,non-sarcastic
