Transliterated_Comment,sarcasm_label
How our parents tell us their journey to their school rolling_on_the_floor_laughing,non-sarcastic
All religions = shit I took out this morning,sarcastic
jisa thaalee men khaayaa usee thaalee thuke heejado gadaara,sarcastic
Bhai rehne Dhruv abhi baccha hai isle samne jitna science ye Janta hai naa utna Janne Mai usko 7 Janam lag jayenge rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
aabe 2 / 4 de dete bhai tm inko inki aukat pata chal jati,sarcastic
Ab aise me koi is dd ko gender equality yaad dila de to inki bolti band ho jayegi relieved_face,sarcastic
Elvis ke time Amma chudwa rha thaa kya #boycute red_heart red_heart red_heart red_heart red_heart red_heart red_heart Aaj Tak face_with_tears_of_joy,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Rider c*** c*** ki thik h face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy agr pura like to account suspended hojayega face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Bike ki takkar se tampoo ghum Gaya sala face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
5 STAR MONTIN DUEEEEE rolling_on_the_floor_laughing face_with_tears_of_joy,non-sarcastic
nera jhant bhi nahin kar sakte tum,sarcastic
darki ma ka bharosha and par check_mark_button,non-sarcastic
Sudhanshu sir eat 10M German shepherd in our lunch skull smiling_face_with_sunglasses yawning_face,non-sarcastic
desh bachana hai toh 60 lakh bulo ko bhi gas chember me dalna padega,sarcastic
Aree లంజ kodakallara enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
Ye admi chalta firta gogle hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
akdam ke liye carrier katam hone vala hai Tera Bhai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
bs kr bhai tu q aashanti faila rha hai crying_face,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
