Transliterated_Comment,sarcasm_label
मुसलमानांची aulad tich hich ka enraged_face enraged_face,sarcastic
Agar tum khud Ke country ke flag ki respect karte to kisi aur country ke flag ka bhi utna hi respect karte check_mark_button enraged_face,non-sarcastic
chutiya hi ky lavdo kahi ka,sarcastic
ne bhi mere bete ko bolunga babri se pehele waha nandir hi tha...!!!,sarcastic
साली हसी आती हैं face_with_tears_of_joy एक चिटी ने हाथी को गिरा डाला face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
jay shree ram triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
etne hijdon m ek shreni eendia red_heart,non-sarcastic
camera man tum bhi to us lady ka help kar sakte the,non-sarcastic
ye mahilaye nuslim hi kyo hote h,non-sarcastic
5star kuch na karke dekho +mountain dew dar ki ma ka bhosda face_with_tears_of_joy,sarcastic
sab fate hue condom ki paidaish hai lassy sale eendia eendia eendia eendia,sarcastic
face_with_tears_of_joy face_with_tears_of_joy iski language kitni gandi hai,non-sarcastic
Jay shree Ram triangular_flag triangular_flag triangular_flag folded_hands folded_hands folded_hands,non-sarcastic
aallah ki ma ki chut middle_finger,non-sarcastic
Ye baccha 4 June ke baad gayab face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
kya bat hai chodte raho ma behen ko yahi hai tumhari kom ki asliyat,non-sarcastic
लंड लो राहुल का... rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
hinjde ka bhai chara on top,non-sarcastic
har flags ka respect krna chahiyai,non-sarcastic
aur stree ko kamjor samjh k inke liye low banao kich din ruko jo log low banate hai stree be bas hoti hai unhi logo k qand mai danda karegi ye women face_with_tears_of_joy,non-sarcastic
yah budbak ko bavasir ho gaya hai uske liye pagla kar kuchh bhi bol raha hai,sarcastic
tuze jarurt hai muze nhi face_with_tears_of_joy check_mark_button,sarcastic
Ab kisi ko berojgari nhi dikh rha hoga face_with_tears_of_joy,sarcastic
Speed of light cross_mark speed of women check_mark_button,sarcastic
