Transliterated_Comment,sarcasm_label
Proud to be Hindu triangular_flag face_with_tears_of_joy,non-sarcastic
gravity ye kya hoti h gravity ki bhen ki chut skull,non-sarcastic
nhi bhai tum log to muslim ho gay ho to kaise milega ha ha rahul khan jarur dega apko model fire jai shree ram apko folded_hands,sarcastic
bharat yaisai jaga hai jaha har dharma k insan ko izzat deati hai,non-sarcastic
hee baaee jyaa pashchaata aasela tyaa pakshaalaa matadaana denaara naahee,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Bhai fake he ye Video loosing and voice not match,non-sarcastic
"Aap se ye hi ummed he, desh ko loota our lootwao. Wah re tumhari niyet. Ye poorana shook he.",sarcastic
kiti mothi hoti shabari shree ram peksha. ... shushma tuzya mayachi gand rand,sarcastic
pehle ram aye ya babar ??? aakhand bharat tumhare babar se pehle tha khud yaha pe akar mandir gira kar masjid bana do fir yeh sab harqat karo kam se kam haq ki toh bat kiya karo ninja nhi toh ….. face_with_tears_of_joy,sarcastic
nehru ki ma ka bharosa enraged_face,sarcastic
5 start do nothing check_mark_button mountain duw dar ki maki chut,non-sarcastic
Hm up valy garv sy khty hai ki hm hindu hai aur modi ji ky sath hai sign_of_the_horns smiling_face_with_smiling_eyes bakki to sb hizdy hi hai dogly hindu h,sarcastic
jay jay shri ram triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
bhai full to bakchodi chalu hogaye h,sarcastic
Khangress ko vote ballot_box_with_ballot do face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ptaa ni kya likhu ispe mgr ab jo hoga ar par bahut hua samman folded_hands,non-sarcastic
kafi condom ki knowledge bahut logo ko pahnaya hoga par iski aamma nahi ne nahi pahnaya kisi ko or ye ho gyi,non-sarcastic
Wake up Hindu people and throw out these Rohingyas..,sarcastic
Tumhare baap bhi ayenge tab bhi l*nd kuch na ukhad paoge face_with_tears_of_joy,sarcastic
elvis yadav ke time kaha gaye the,non-sarcastic
BADA CHAMCHA HAI DHTUV RATHEE BEHEN KA LODA face_with_tears_of_joy face_with_tears_of_joy,sarcastic
kia chotiya admi hai re.. godi modia..,sarcastic
kya soch hai re teri face_with_tears_of_joy face_with_tears_of_joy,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy tumara record khatam fire fire fire fire,sarcastic
kon hai hay chapri rider face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
"hi nakkee konaachee aavalaada aahe, yaachaa nakkeecha vichaara karanyaasaarakhe aahe",sarcastic
red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart,non-sarcastic
"linga kaa artha sanskrrita men chinha, prateeka hotaa hai| shivalinga kaa artha huaa shiva kaa prateeka| purusha linga kaa artha huaa purusha kaa prateeka isee prakaara streelinga kaa artha huaa stree kaa prateeka aura napunsaka linga kaa artha huaa napunsaka kaa prateeka|shivalinga (arthaata prateeka, nishaana yaa chihna) ise lingaa, paarthiva-linga, lingam yaa shivaa lingam bhee kahate hain| yaha hindoo bhagavaana shiva kaa pratimaaviheena chihna hai| yaha praakrritika roopa se svayambhoo va adhikatara shiva mandiron men sthaapita hotaa hai| shivalinga ko saamaanyatah golaakaara moortitala para kha.daa dikhaayaa jaataa hai, jise peetham yaa peetha kahate hain| clapping_hands",non-sarcastic
"bhai jo dusro ki ijjat karte hai unhe ko ijjat milta hai, aur kya bole",non-sarcastic
Bricks were waiting for her to come down smiling_face_with_hearts,non-sarcastic
But India toh secular tha enraged_face grinning_face_with_sweat,non-sarcastic
Teri ma ki **** face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
"Baba ji has has kar pet dard kar rha h ilaaz btaye .. "" lamboka hilaundo "" face_with_tears_of_joy face_with_tears_of_joy",sarcastic
are bhaaee yaha bhaarata desha ke to loga laga naheen rahe mere ko tabhee to desha ko peeche laa rahe hain desha ke tarakkee ke baare men sochate the to desha ke lie paisaa bachaate,non-sarcastic
khule am corruption chal raha voters ko kharida gya hai,non-sarcastic
hija.de hai yoopee ke hindoo enraged_face,non-sarcastic
Heart touching video cross_mark Indian serial check_mark_button,non-sarcastic
Jai shree Ram folded_hands folded_hands folded_hands,non-sarcastic
Wah Saif bhai fire fire rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Aurato k khate me cross_mark muslim aurato k khate me check_mark_button,non-sarcastic
Tum bhul n paao isaliye ek or girayenge face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
gravity jadu ke sath vapis chali gyi,non-sarcastic
Daar ki ma ki chut face_with_tears_of_joy,non-sarcastic
What my parents think of if i ask them a permission for the frnd trip,non-sarcastic
ees mein dhruv rathi kaha sy agaya ajeeb uneducated!! jo yeh kar rahy ha dhruv k rishtaydar ha?? aajeeb,non-sarcastic
"5 Star- ""Chill...... Try not to do Anything. MountainDew- ""Darr k aage Jeet h""",non-sarcastic
agar myne apne jameen wakf ko dia to wo waqf ke hoe is se ap ko keya problem hain,non-sarcastic
Congress khubsurti cross_mark Nashe mein Ho kya face_with_tears_of_joy,sarcastic
उसकी सरकार बनते ही पैसे गायब हो जाएंगे खटाखट खटाखट face_with_tears_of_joy face_with_tears_of_joy,sarcastic
"tuma zameen pe ‘zulma’ likho, aasamaana men ‘inqalaaba’ likhaa jaaegaa, saba yaada rakhaa jaaegaa, saba kucha yaada rakhaa jaaegaa| pleading_face pensive_face",non-sarcastic
Kha se ate h ye log face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
tujhyaa dokyaavara jevadhe kesa aaheta naa tevadhe kesesa taakateela aataa...basa bonbalata,sarcastic
Try doing the same with there yellow flag… enraged_face then watch the scene goes upside down. ….. salute for the lady,non-sarcastic
Up wale hijde hai crying_face check_mark_button,sarcastic
Abe tu chal / abe tu chal be face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Abe to thoda se bahan ko lo..da he kya face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
nari hai kuchh bhi kar sakti hai,non-sarcastic
"Jai shree Raja Ram red_heart red_heart ,Jai Gorakh fire fire fire",non-sarcastic
ek lapa sahi se pad jay na fir dubara galti nhi kregi ye,non-sarcastic
skull skull skull skull skull skull skull skull skull skull skull skull skull skull skull skull skull skull skull skull skull skull,non-sarcastic
ha hindu rashtra bharat honar ahe ani tya bharta madhe he ase gandhe ande ahe yanna pakisthan madhe pathwa rand la,sarcastic
Gravity khatre me hai loudly_crying_face rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Kya ucch vichar hai inke face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Once a legend said....Gravity gyii ......aisi koi chij hi nhi hoti hai grinning_face_with_sweat,sarcastic
fuck allah madarchod and waqf ki choot mein allah ka bulla banana,sarcastic
Yha parrr Dhruv raarhi ka chamcha nhi h kya... face_with_tears_of_joy face_with_tears_of_joy,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
shree raama kaa shraapa milaa hai modee aura yogee ko|,non-sarcastic
Gravity ki to ch*d gyi rolling_on_the_floor_laughing,non-sarcastic
Mountain dew cross_mark Hritik ka moot check_mark_button face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Dhruv taattii ke fans chutiya h face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy safha chatt ho gaya paisa,sarcastic
sanjay. raut pe bhi case hai ram mandir ke sangharsh ke liye..bhuliye mat,non-sarcastic
Tu pn tsach zala ahe face_with_tears_of_joy,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Khata khat khata khat face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
tnc sali gandi nali ki paidaes,non-sarcastic
Are khena ky chate ho face_with_tears_of_joy,sarcastic
Accha hua tujhe kya jarurat thi udya tir lene ki face_with_tears_of_joy,sarcastic
Video to bn he rha h maa bhi chod de Bhai leke gadi bhagegi face_with_tears_of_joy,sarcastic
tumlog apna jati ko no.1 samjh te ho enraged_face chi,non-sarcastic
aabe modi ke chodi media congress ki sarkar banta tb n deta,sarcastic
eenki to. kayde se petna chahiye,sarcastic
sahi hai inke sath aaisa hi hona chahiye 8500 ke liye bik gaye,sarcastic
Modi k 15 lak Aagay kiya Account may face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Sirf bol sakte ho ukhad kuchh bhi nahin sakte face_with_tears_of_joy,sarcastic
ye hai sahi mulle kate sale,sarcastic
eendian me a gye to pata be chal jaye ga fir,non-sarcastic
100%sahee baata kahee kee deree kaa kaarana nyaalaya nahee sarakaaren thee fire fire fire yogee jee fire,sarcastic
15 lakh to bjp ne bole the jab kaha te ap,sarcastic
Bhonkte raho koi parakh to nahi padne wala face_with_tears_of_joy,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Beta tum galat disha me ker rahe ho face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Daar ki maa ki ch***t rolling_on_the_floor_laughing check_mark_button moai skull,non-sarcastic
"Sirf Muslim Ladies he hai rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing , pappu ne April fool banadeya, Rahul Gandhi ke Ghar jaoo Aur काटाकट - काटाकट lo",sarcastic
me uttara pradesha se hu ora me kehataa hu uttara pradesha kaa hindoo dogalaa hai,sarcastic
nahila nhi nuslim mahila boliye sir,non-sarcastic
ja phle abbu ke sath soke aa face_with_tears_of_joy face_with_tears_of_joy winking_face_with_tongue face_savoring_food,non-sarcastic
Ye gali esi k liye banaa h face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
