Transliterated_Comment,sarcasm_label
are hee konaachee hee usathee aahe hi chaakoona sodalelee avalaada enraged_face enraged_face,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing khata khat khata khat milega 8500 av face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
eess lady ko salam koshish to ki kutton se ladne ki,sarcastic
bjp laaoo jo aapnaa h vaapees lege,sarcastic
And still they say they respect women. Give equality to their 4 wives.,non-sarcastic
Mahilay cross_mark nhi cross_mark mullani check_mark_button check_mark_button,sarcastic
nodi ji se request hai ye bakvas land jihad ale congress k banaye waqt board ko khari j karke 1955 se aj tak jitni property japt ki hai govt wapas lele..,non-sarcastic
bhai nuslim hindu ki bad me bat krte hai ye chutiya janta hai jo is level ka chutiyapa jaise munwar jitega sabki biviyo ko pregnant karega ya sab ma ka beta banega usane hindu devi devta ko gali diya hai majak banaya hai standup karna hai to apni baheno pe krna chahiye apne bete pe kar apne babar pe kar apne paigambar pe kar na fir bhi hamare desh ki chutiya janta sab bhul ke usako vote ki jisame pure show me kuchh nhi kiya,sarcastic
nountain due cross_mark dar ke make chud,non-sarcastic
Yad rakhne ke kuch 1 2 lakh Muslim bhi mar do fir face_with_tears_of_joy,sarcastic
मला तर पिंक आवडते relieved_face relieved_face smiling_face_with_heart-eyes red_heart face_with_hand_over_mouth face_with_hand_over_mouth face_with_tears_of_joy,non-sarcastic
Chicha ka middle name jahil haii face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
bilkul bhi nahin waqf board ko khatm karna chahie cross_mark waqf board destroyed triangular_flag,sarcastic
ssb marr jayenge sale tirange ka apman karne wale,non-sarcastic
9 tarikh ko line nein baith jana sabko prasad mil jaega,non-sarcastic
bhakton up ko gaalee de rahe hain bhakton kee ga...jala rahee hain apane baapa logon se bolo kaama kare naheen uttara pradesha bhagaa degaa isabaara,sarcastic
"bhaaee bilakula sahee, aura eka baata ye pooraa brahmaanda bhee shivalinga ke roopa main hee hai magara apanee hee maan betee ko bhoga kee vastu samajhane vaale ko kyaa pataa rolling_on_the_floor_laughing fire",non-sarcastic
wo sab to thik hai par tum gand m ungli q kar raha hai... face_with_tears_of_joy,non-sarcastic
wah kya sanskar hai didi ke kya bat face_with_tears_of_joy,non-sarcastic
Sayad germany Germany mai peheli baar hoga rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Plz make a debet comp with sudhanshu ji,non-sarcastic
biker ki galti hai . .riders ka nam karne wala chhapri,non-sarcastic
"This constitution discriminates against people on the basis of caste, religion,gender and class",non-sarcastic
गाडं मे डालो बाबरी मजित face_with_tears_of_joy,non-sarcastic
apane baaboojee ko bola 15 laakha kaa hamaloga kaba milegaa,non-sarcastic
Masjid toda nahi he sirf saaf kiya he rolling_on_the_floor_laughing,non-sarcastic
Bharat desh ko dushman ki jarurat nai he apne hi desh me bahot he aur rahi bat babri ki to vo mandir todke banaya tha and ye hum hamari pedhiyo ko batayenge Jay Shree Ram folded_hands_light_skin_tone triangular_flag,non-sarcastic
cross_mark Mahilaye nahi /muslim mahilaye check_mark_button,sarcastic
Kidney fail video loudly_crying_face loudly_crying_face loudly_crying_face crying_face alien,non-sarcastic
राहुल गांधी का भरोसा नहीं है cross_mark face_with_tears_of_joy,non-sarcastic
Rap dekh liye bhai sabne Tera usme ego bhi dikh Gaya tha Tera face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
bhaushree vaale ye ola naa chuvara kee nasla hai,sarcastic
Kar kuch nhi paogey... Adhar card to rehta nhi inn anpadho k pass...,non-sarcastic
Desi tharre ka kamaal hai rolling_on_the_floor_laughing rolling_on_the_floor_laughing check_mark_button,non-sarcastic
