Transliterated_Comment,sarcasm_label
ladki nahi bool rahi hai cross_mark paisa bool raha hai check_mark_button,sarcastic
Kitne tejesvi log hai yaha rolling_on_the_floor_laughing,non-sarcastic
bhai bolne or ghosna Patra me pese Dene ke mudde ko samil karna dono alag hai vese bhi congresh dava kar hi ra hai sarkar banane ka to isme galt kya hai face_with_tears_of_joy,non-sarcastic
ye kyaa ho rahaa hai desha men sabase ghatiyaa cheeja,non-sarcastic
Dhoodh chadao to sahi hai condom pehna dia to jal fire gyi bhakto ki iski b nasbandi karwao tabhi dangai kam honge desh me face_with_tears_of_joy face_with_tears_of_joy,sarcastic
aunty tumalaa gaand marve chi kaay chul hay re person_pouting,sarcastic
Aur ye bhi batana ki tum kuchh ukhaad nahi paaye face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy aur tumhari aulaad bhi kuchh ukkhad nahi sakte face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Bro watch the 5 star ad and mountain de ad at the same time moai moai,non-sarcastic
Pehle tumhare( babri mazsid/Allah )pedaa toh ho .. face_with_tears_of_joy face_with_tears_of_joy fir Zinda karna,sarcastic
Good morning sunrise_over_mountains red_heart ji Ram Ram,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing ye bohot acchi bat kahi apne face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
aaapki sarkar nhi thi iska mtlb apka 1981 me apka koi yogdan nhi tha aur ap kewal halla krna jante ho uske alawa kuch nhi,non-sarcastic
O Ma Go turula zany_face zany_face woozy_face cross_mark cross_mark grinning_face_with_sweat,non-sarcastic
bekaao aajtaak news nodee kaa saat,sarcastic
ग़ज़ब पकड़ा दिया पप्पू face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
hama baabaree masjida kaa jikara marate dama taka karate rahege broken_heart,non-sarcastic
Q ke Dhruv rathi m c#od ha,non-sarcastic
tuzi layki pn nhi amchya ram che nav gheychi kalal ka red_heart,non-sarcastic
ye bai mansa baddal nahi bolt tu prabhu shri ram yanchya baddal bolteys jara nit bol,non-sarcastic
It spread only hate nothing will come out,non-sarcastic
fire fire fire red_heart red_heart red_heart,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Pasia waala middle classs face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Tond ughdala ki hi kuthe kuthe gutrgoooo keli asel !!! Kuch bua ki nhi face_with_raised_eyebrow andhare,non-sarcastic
Ye aaj tak he madarcho* hai face_with_tears_of_joy,non-sarcastic
eeske mu me bhi kandom pahna dena chahiye,sarcastic
Ye Sala ye muslimo ka ghun chus rahaa face_with_tears_of_joy ur El Ansari ki bat ye bjp ka admi hai face_with_tears_of_joy Jai shree ram clapping_hands,sarcastic
MADARSA CHAAP MULLE AATANKWADI HE H,non-sarcastic
nain garv se bolunga ki main hindu hun triangular_flag triangular_flag jay shree ram triangular_flag triangular_flag,non-sarcastic
Ab fatafat nikalo daftar se face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
slle banda thik hoga jisne trko chod diya,non-sarcastic
elvish ab kyu nhi roast kr rha he,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Mountain dew cross_mark desi pauwa check_mark_button,non-sarcastic
aadvance rip is bkl biker ke liye,non-sarcastic
#shivsenaubt Jai shree Ram Bala saheb Thackeray bow_and_arrow cherry_blossom triangular_flag folded_hands,non-sarcastic
bhai tu bhi to bharat ka hai...pehle apne girban. ne jhank,sarcastic
is this true that Nehru did that?,non-sarcastic
Tumhare Allah ke sath tum dono bhi lo hamara bullah face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
nountain dew : dar ki making chu*,sarcastic
Jo khaye kho jaye...or jo pee le tufan se bhi ladd jaye face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
wah kya khubsrti hai islam ki itna gira hua to ravan bhi nahi hoga triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,sarcastic
Brick brick ne achi acting ki.. grinning_face_with_sweat face_with_tears_of_joy,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Har Cheez Main Apne Baap Ko Ghusana Lazmi Hai face_with_tears_of_joy,non-sarcastic
PM toh bana nahi kaise deta tha PM banne ke baad khatakhat aane waale the face_with_tears_of_joy,sarcastic
Maa to ma hote hai face_with_tears_of_joy beating_heart,non-sarcastic
My respect saluting_face for the young lady who tried to remove the flag clapping_hands clapping_hands,non-sarcastic
aaga tulaa kaaya hindooche devee devataa kalanaara,non-sarcastic
Rahul gandhi cross_mark jumla Gandhi check_mark_button face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy milega sabko paisa line dhakaa mukki ekdum nhi ...Rahul nHi de paye to gathbandhan wale denge par line nahi chorna koi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
"chelsea chelsea abhanji lori, suzada narie chitz kodram kara yeah. tumlow open underneath tumjara deltahoe",non-sarcastic
hindu ple bi dogla ta abi h kuch log ... jai shree ram triangular_flag triangular_flag triangular_flag,sarcastic
Hamare bujurgon ne donate kiya tha vah property,non-sarcastic
hi baicha gandit jra lnd takayla pahije,non-sarcastic
Not Bro casually dropping bricks from the roof,non-sarcastic
aaatak wadi kon h h pata h bhart ki bat mat kar cutiya chenal,sarcastic
ees tarah ki ladkio ka hi balaktr hota h or isko pel do akele me le jake fir ye shant ho jayegi,sarcastic
5 star muh ma chipak Raha ha chalo dew pi Lata hu rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
bhai pala sarkar to ban na do,sarcastic
Nrc aane do hm tumhe Bangla Desh leke jayenge face_with_tears_of_joy,sarcastic
hyaalaacha bolataata udataa tira gaandita ghene .... grinning_face_with_sweat,sarcastic
eeski shakal nathu ram godse se milti hain.,sarcastic
nujhe to chappal ki tension ho rahi hai kahi vo na gir jaye,non-sarcastic
een sajjan ko kya hua hai bhai.. bohot hi bade sadmai hai… aagar aarun jhit jata aur hyderabad mai eessi tarah jashn aur khushi manayi jati old city charminar ke pas toh in sajjan ka koi alag hi prastav hota kyu ki nam hi hai logo ka jo ye news godi media anker sabse pehle dekhte hai taki inki rozi roti chale warna ye bina hindu-nuslim ke kuch bhi nahi hai.. face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
tuzya ai chi gand re lavdya,sarcastic
ek our hijda bola face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
milegaa aapa logon ko khataakhata khataakhata,sarcastic
na chuda randi fire fire fire fire fire,non-sarcastic
Rahul khan ne inki halala kardi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ek kidhar ka hai re sardari market kya kar rahe ho,non-sarcastic
Sarkar banne toh do phle hi aagyi face_with_tears_of_joy,sarcastic
hindu be like hamse kya konsa hamko hi keh raha hain hinduo bass sote raho,non-sarcastic
nountain dew derki maki**** moai .....…,non-sarcastic
sirf 1 ki party ko target kyu kar rhe sabki galatiya batao na jab tumre bato pr bharosha karege varana tum feku ho fire fire fire,sarcastic
ये तो क्रिश से भी तेज है face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
India is a secular country.....which the country Runs through the principal founder of constitution..Dr Ambekar ji.....#shame on you Dalal Media journalist Sudhir chaudhary,non-sarcastic
aabhi to bolne ke liye aur bhi bhut kuch hoga bhn ke ***,sarcastic
kya nain sikka bhai jan tum logon ka,sarcastic
Dhurub ki maa ki gand me chodna he yr face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
babri masjid jindabad green_heart green_heart green_heart,sarcastic
sudhanshu trivedi ji ke samne lao dhruv ko aur bad me uski bolti band kar denge trivedi ji,sarcastic
Aaizavadi sali kuthali enraged_face angry_face face_with_symbols_on_mouth,non-sarcastic
kal ko jitne bhi hamare pyare hindu bhai bjp ko support nhi kar rahe unka ghar wakf wale le lange tab chutiyo ko samaj aye ga bjp ka bharat mai hona kitna jaruri h,sarcastic
Never mess with Trivedi Ji skull fire,non-sarcastic
Mulle hai saare face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy chinta ki baat hi nhi hai buldojar chalega sb barabar face_with_tears_of_joy,sarcastic
"jab ap jldi dimak khatam ni krte , toh bad mein wo nuksan deti h",non-sarcastic
और लाओ कॉंग्रेस face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
bakwas nhi hai ye sahi bol re hai ye kha gya khta khta ab frji hai congress Papu ki party face_with_tears_of_joy face_with_tears_of_joy,sarcastic
"isa khataakhata paartee ke khilaapha korta men 420 kaa kesa karen, pappoo ne ina sabako pappoo banaa diyaa rolling_on_the_floor_laughing rolling_on_the_floor_laughing",sarcastic
pure jorose bahishkar kr is haraman ka enraged_face,non-sarcastic
Bike ne to gaadi ko hila dala exploding_head face_with_tears_of_joy,non-sarcastic
Kaash Mulle Ke Baap Ne Condom Use Kiya Hota face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
eendia alliance ke dogle andhbhakt..dekho ye video... rahul gandhi har bar bolta he prachar me ki hinduwadio ko bhagana he..phir bhi kuch hindu vote dete he...par modi vashudhev kutumbkam sutra leke age badhta he...kabhi bola modi ne islam ko khatam karna he...jagna padega sanatani ko triangular_flag ...jai shree ram triangular_flag,sarcastic
Os dosre adme KO lat marde Bhai smiling_face_with_hearts,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
sarkar kha bni ye to dekh lo jhoot bolne se phale .. sarkar bani tb dete rahul sir kiyu janta ko pagal bna rhe ho,non-sarcastic
triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
Accha huwa ye mujhe nhi mili rolling_on_the_floor_laughing cross_mark,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
aap her weekly juloos nikalte jay shree ram tab nhi shochi jati ye bate kahi koi bhi tree mil gya usko pujna start kr dete tab shocha ispe swal uthya jaha chahe mandir bna diya ispe swal uthaya ham log tu nhi kahte tum log tu kuch nhi kahte tumhari asta h kro ya na kro tum log muslim kisi ko dekhte ho bss swal suro uspe bss muslim hona chahiye,non-sarcastic
