Transliterated_Comment,sarcasm_label
sanjaya raava sobata tujhe laphadata kasaa chaalalaa,non-sarcastic
Me hota to matherchod ko Marta fir chahe jo bhi hota,sarcastic
Lee Mut Diyaa Sare Youngers kee Thinking pee rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing Aree vai Tab Kajriwal Not as a CM of Delhi. 28 December 2013 the second youngest chief minister He is. Thoda Toh padlo,sarcastic
bhai samne se pelne ki bat kr rhi hain wo pil lete yaha bhi waha bhi... eetta zid kr rhi chale jate raising_hands,non-sarcastic
Kon sa huq bee sakl dikhne ki to aukaat nhi h baat mandir ki dur rakho face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Editor hai. Bhai ye edit kr kr ke nafrat raita hai bs agar ye sach hota to abhi tk to news channel wale bar bar dikhthe face_with_tears_of_joy,non-sarcastic
skull skull skull skull skull k,non-sarcastic
Kro na toh sookh se kro face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
sach batao dulhe per apane kitne dafa jhula ka hai,non-sarcastic
karodapateechaa betaa naa too khaalee anbaaneechaa betaa kaaya bhenchota ardhyaa muleeche,sarcastic
modi ne 15 lakh nhi diya account me rolling_on_the_floor_laughing,sarcastic
sab ke sab pagal ho gaye hai abhut chaldi maroge sab ke sab enraged_face,non-sarcastic
Gravity gayi ma chudane face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
gand diya aur paisa na mila ye tho ese hua,non-sarcastic
Heart touching video cross_mark kidney touching video check_mark_button check_mark_button check_mark_button face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
godi media mahoday rahul ne bank account me bhejne ko kha tha vo bhi sarkar banane ke bad toh ye dogla pani kahe karva rhe ho thoda dimag lgao,sarcastic
He proves chapri always be a chapri,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Please don't spread lies. Go and search more,sarcastic
faltu kitna bakwas banda hai ye ...jisko jwetaya hai...ek no lafkibaz,non-sarcastic
Nhi hona chiye ye gandu act cross_mark cross_mark,non-sarcastic
Gravity gayi Maa chudanee face_with_tears_of_joy face_with_tears_of_joy r2h on toh,sarcastic
alla hu akbar nahi ola hu uber ( hamara ram mandir jindabad tha jindabad he jindabad rehaga) jai shree ram,non-sarcastic
eesko khud ko pata nahi kitne iske khud ke hai aur kitne....,non-sarcastic
moai behen*** ye MC BC Chaachi C**** usko ch*** isko Ch*** face_with_tears_of_joy,non-sarcastic
ye galat h ye ladki galat h xxx,non-sarcastic
jai shree ram triangular_flag triangular_flag didi's,non-sarcastic
Ab jao rahul gandi ke ghar me uske bistar par 50 lakh dega.lalach ise hi kahte hai.jago Hindu jago abhi bhi time hai.dekh rhe hai na pese ka lalach kisko h.bura lage to SORRY OR acha lage to like/comments kre winking_face_with_tongue winking_face_with_tongue winking_face_with_tongue winking_face_with_tongue winking_face_with_tongue,sarcastic
Inke sath bohot accha hua enraged_face enraged_face,non-sarcastic
een sha aallah rahul gandhi sir... mujhe paise ki zarurat nhi hai bs eendia mei sukoon reh hindu nuslim na ho bs,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Sorry main a video me ageya,non-sarcastic
Gentlemen people support country not religion Shree krishna to Dil me hote hai.,non-sarcastic
face_with_tears_of_joy ye sahi tha guru face_with_tears_of_joy rolling_on_the_floor_laughing,non-sarcastic
jali na bey jali teri gand jali hai bey nikal #nkj red_heart,non-sarcastic
पोपटा पोपटा तुझा रंग कोणता face_with_tears_of_joy,non-sarcastic
bahanachoda aura beteechoda jaisee gaaliyaan tuma jaiso ke lie hee banee hai face_with_tears_of_joy,non-sarcastic
Heart touching video cross_mark kidney touching video check_mark_button,sarcastic
Band this as soon as fast as,non-sarcastic
aabhi koi jita nahin hai cross_mark,non-sarcastic
Bni bewakoof choro ke chakkar me phir se face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Aare hoga bhi tho July ko hoga face_with_tears_of_joy,sarcastic
For change Vote for Modi fire fire fire fire,sarcastic
Siv ka landd hai to to kya charayrga thik Kiya hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
eendia eendia eendia eendia eendia eendia eendia,non-sarcastic
Isko to marvel movie's me le na chahiye face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
tum hi is par video bana do ek,non-sarcastic
Jai ho yogi aadityanath red_heart fire,non-sarcastic
और मिलेगा भी नहीं कभी face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
"ba.de baapa kee biga.dee olaada hai , mahangaa nashaa karatee hogee ,",sarcastic
Mountain dew cross_mark tune kuch nahi Kiya cross_mark_button,non-sarcastic
