Transliterated_Comment,sarcasm_label
Itna sensitive matter mein kyon bakchodi karne ka FIR face_with_tears_of_joy face_with_tears_of_joy smirking_face smirking_face,sarcastic
aabhi se agae rukto jate yr abhi sarkar bani h,non-sarcastic
jay sri ram folded_hands folded_hands triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag dhruv rathi cross_mark gand me lathi check_mark,non-sarcastic
Behenchod serial bana dia be face_with_tears_of_joy,non-sarcastic
Jaise 2014 mein har ek insan ke khate mein 15 lakh aane the waise hi is bar 8500 har mahine sabke khate mein aayege.. khata khat khata khat face_with_tears_of_joy,sarcastic
aaree ly jao didi ko thane wahi danda kahi or jayga tab samjh ayga unko,non-sarcastic
bolna bhee mata warna utva liye jaaoge dabadabaa hai hamara,sarcastic
face_with_tears_of_joy face_with_tears_of_joy सर्व चव घालवता तुम्ही राऊत शिवसेनेची. पटत नाही भो आपल्याला हे.,non-sarcastic
Sabse achhi acting bricks ki thi check_mark_button,sarcastic
Gravity gai maa chudane check_mark_button face_with_tears_of_joy,non-sarcastic
naje le bhai ab tu.. fire,sarcastic
"nandir tha masjid banai, ab wapas mandir ban gaya to isme burai kya. kabja tha hata diya",non-sarcastic
eesi ko condom laga ke pelne wale like to karo jara,sarcastic
red_heart ab ye sabhi ke ling per kandom laga degi,non-sarcastic
tujhaa aaeeshilaa vichaara maajhan kalara person_shrugging_light_skin_tone,non-sarcastic
"ध्रुव राठी cross_mark , केजरूद्दीन का बेटा check_mark_button check_mark_button face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy",non-sarcastic
german shepherd ke muhvpe hag diya. wah.,sarcastic
or maine vote bhi bjp ko diya tha,non-sarcastic
nountain dew darr ke ma ki______ skull,sarcastic
eat 5 star do nothing+ dar ke age jeet hai,sarcastic
if you have Dare come to India and do that same...Not in Canada,non-sarcastic
1 leather belt can fix them,non-sarcastic
yah sab karne se pahle land katkar f denge,sarcastic
Jay shree Ram folded_hands folded_hands folded_hands folded_hands folded_hands folded_hands folded_hands folded_hands folded_hands folded_hands folded_hands triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart,non-sarcastic
ye mullo se paida hui veshya h,sarcastic
aare please koi in logo ko pakistan ka rasta dikhao,sarcastic
rooh kap gai meri yeh video dekh ke,non-sarcastic
A Gaya paaltu face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
nujhe agye he baki apna dekh lo,non-sarcastic
aataa udhvasta thaakare chaa antima kshana aalaa aahe,non-sarcastic
Is this man for real clown_face,non-sarcastic
Hell face_with_tears_of_joy isme v religion gusha diya person_shrugging_light_skin_tone,non-sarcastic
eeski make yar ko bhi pahna tha jisse ye hui use,non-sarcastic
Elvish ke liye to bola hi nhi kbhi ..uske liye itni public nhi hogi face_with_tears_of_joy,sarcastic
tamare desh ne barbar j karvo che tamari jeva lukhao ne kon vote ape,non-sarcastic
Waqf Act Khatami hona chahiye enraged_face,non-sarcastic
ye sikh nahi ho sakte agar hai to,non-sarcastic
Wait a minute ......who r u face_with_tears_of_joy ?,non-sarcastic
Are sale chor india main reh kar bol,sarcastic
Uff ffo mulla g kia bhokh rey ho face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
comfortable sab hote hai bus tu hee idhar udhar hath lagata hai,non-sarcastic
"This is not in India, its Bangladesh",non-sarcastic
aaese logo ko to block kar dena chayie,non-sarcastic
hama bhee kasama khaate he men bhee marate dama taka kabhee muslima kon apanaa bhaaee naheen boloo gaa aura apane desha kaa naheen manugaa triangular_flag triangular_flag triangular_flag triangular_flag folded_hands folded_hands,sarcastic
kash veerji isko 4 chamat lagate.. kash... aapni masti ke loye doosro ki life ko risk me dalna.. galat hai... clapping_hands,sarcastic
That's why women lives longer than men face_with_tears_of_joy face_with_tears_of_joy,sarcastic
flushed_face flushed_face flushed_face flushed_face kon cutya hy akal nahi de maa bap ne isko rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
50 missed call from Adipurush Director.... face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
UCC is incoming don't worry all muslims which are dancing will have to hang themselves in sometime ..... MODI JI fire fire fire fire,sarcastic
Ye hai congress ki aukd rolling_on_the_floor_laughing,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
raising_hands raising_hands fire fire raising_hands raising_hands Jalwa hai medam ka jalne Wale jale smiling_face_with_heart-eyes raising_hands raising_hands fire fire raising_hands raising_hands,sarcastic
They are the mens who made this all things that's why their all expectations are accurate,non-sarcastic
Real alexa. Sudhanshu trivedi fire fire fire,non-sarcastic
aap jaise hi log hai jo ag lagane wale kam karte h expressionless_face expressionless_face,sarcastic
kandoma phaatoona jhaalelee olaada mhanajecha hee raandha face_with_tears_of_joy,non-sarcastic
naheen naheen vo naheen |haa.n haa.n vahee |,non-sarcastic
Brick took 10 business days to fall loudly_crying_face,non-sarcastic
red_heart India India India red_heart respect sister,non-sarcastic
jaya shree raama triangular_flag jaya shivaraaya triangular_flag,non-sarcastic
nountain dew ar ki ma ki ....... moai skull fire,non-sarcastic
ye sunane se pahale main andhaa kyoo nahee ho gayaa expressionless_face expressionless_face expressionless_face,sarcastic
तु थोरि सी बहन की लो* है क्या face_with_tears_of_joy face_with_tears_of_joy,sarcastic
kyu frustration nikal rha hai tu anchor ho hi nhi skta kisi ka samna nhi kr skte to uske againt hi ho gye,non-sarcastic
ye chutiya secular banega face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ro bahan hamare liye to ye sc hc na pm mm ye koi nhi sath dete to wakf board hei sahi hai na bahan,sarcastic
bavaaseera chaudharee lagataa hai gatara se paidaa huaa thaa kabhee achchee baata naheen bolataa hai face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Mountain Dew Dar Ki Maa Ka Bho**da face_with_tears_of_joy face_with_tears_of_joy,sarcastic
oop ka hindu hijda ha to yogi unka cn,non-sarcastic
dismental waqf in nodi's 3rd term.,non-sarcastic
enraged_face enraged_face enraged_face enraged_face ne kheheta hu ise nanga karke pure parlament me ghumao,sarcastic
1500 years old temple is property of 1300 year old Islamic Waqf Board face_with_tears_of_joy,sarcastic
Ab kuch nhi bacha hai rolling_on_the_floor_laughing,non-sarcastic
yaa baaeechan kaamacha tasan aahe daadaa gaananda me nahee dama aura hama nahee kisee se kama raising_hands,non-sarcastic
Proud of hindu triangular_flag triangular_flag triangular_flag,non-sarcastic
achchaa huaa hama nahee the ina bhaaee kee jagaha varanaa jela manjoora thaa lekina maarataa taba taka jaba taka isakee 7 pushta naa yaada aa jaate,non-sarcastic
