Transliterated_Comment,sarcasm_label
Germon sheferd ko bolti band face_with_tears_of_joy,non-sarcastic
pata nahi nehru ka kiya kachra kabtak sametna padega,non-sarcastic
fir ka paisa hai congress walo ka? jo aise free me dete chal rahe? sarkar inki banti to paise ye khud ke pocket se dete ya jannta ko lut ke dete raising_hands,sarcastic
"hindu mai dum nhi hai, isliye ye zinda hai",sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
triangular_flag bjp 400+ or waqf board or Muslim minority status khatam face_with_tears_of_joy,sarcastic
hilaa paadhavaa vanavaasee manga hilaa kalela kelan dyaa,sarcastic
aare bhai ap logo ki kiu jalrahi he .munavar lala smiling_face_with_horns ho,sarcastic
Tera Bhai Chachera bhai tujhe pelega snake face_with_tears_of_joy,non-sarcastic
Jal rhi hai na Teri bhi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
esko galiyan khany ka bda shook hota hai face_with_tears_of_joy,sarcastic
Sab koi yahi sotch raha tha ki kab iska paaar tu ta ga face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing,sarcastic
aare lavdta tai barobar bollyana khar bollyavr kas hot,non-sarcastic
yeh toh star plus ka serial hogaya,sarcastic
Mr ja bhosdika face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
aal hamdulillah aj tak destroy krne wala paida hi nahi hua,sarcastic
Iske Baap Condom Use Kara hota to aaj Shayad Atankwadi Paida Nahi Hota face_with_symbols_on_mouth,sarcastic
Rahul khan ne inki halala kardi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
tumachyaasaarakhyaa baayaanee vaaraa gaajavalaa khotyaavara aaheta tujhyaasaarakhyaa baayaa,sarcastic
lady don nhi judiciary ki den h iski akad,non-sarcastic
Content creator ahes tar aukat madhe rahaycha,non-sarcastic
Oye sun Teri lia pakisthan hai fut face_with_tears_of_joy,non-sarcastic
that's the sad truth!!! People want everything but at the time of support they didn't give support!!,non-sarcastic
Chamcho ko sochna chahiye ye German shepherd brain wash kr rha h unka,non-sarcastic
Isme gravity kaha gai face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
gathabandhana ke pille hai up ke hija.de hindu,sarcastic
Government should not give citizenship ater 2 kids,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
vo kon kon se mahan log h jo kehte h ki educated dhruv hamesa adhi knowledge lekar backchodi karta h,sarcastic
हिजी काळी गांड मारली पाहिज rolling_on_the_floor_laughing,non-sarcastic
eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia,non-sarcastic
Are jab bjp ne 15 lakh nahi diye tab ye news nahi dikhai tab bhi to modi ki garanti thi vaah godi media enraged_face enraged_face enraged_face enraged_face,sarcastic
isakaa lattha lekara isee para bajaayaa kyon naheen| mahilaa kaa sammaana taba taka kiyaa jaae jaba taka vo mahilaa kee taraha vyavahaara kare| jaba aisee vaahiyaata harakata kare to turanta ilaaja kiyaa jaae|,non-sarcastic
ha hai iske kamine pan ki bhi,sarcastic
Ye jhula mere dost deserved krte h crying_face @,non-sarcastic
too tara kiti lokaansobata hamane tumako dekhaa tumane hamako dekhaa keleesa jhavaade.. face_with_symbols_on_mouth enraged_face,non-sarcastic
bhai ye galat h h kisi bhi dharam ka mazak nahi banana chahiye or agar koi mazak banata h to usko saja milni chahiye,non-sarcastic
Tera baap chhodkar gaya tha ya Teri ma face_with_tears_of_joy,sarcastic
aaisa soch rakhna wala mujhe lga sirf mai hi hu.. lekin apke jaise v hai..to laga ummed hai avi v hinduo k pas..,sarcastic
"lot of congress politicians got arrested when congress was in power but in current era only opposition leaders are getting arrested , and still some blinds can't see the agenda",non-sarcastic
गर्व से कहो हिंदू cross_mark हिजड़ा check_mark_button,non-sarcastic
Like indian seriel grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat,sarcastic
chaachaa thapa.da dikhaanaa nahee chahie thaa seedhaa maaranaa thaa,sarcastic
navaraa sodoona tu kitee janan bagheetale,non-sarcastic
Proud to be hindu triangular_flag triangular_flag jay shree ram folded_hands,non-sarcastic
Allah ne specially halala ke liye banaya face_with_open_mouth,non-sarcastic
गुरुत्वाकर्षण की गाड़ मार दी face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
yha koi muslim kyo nhi dikh rha,non-sarcastic
Land lelo Mera free me land lelo face_with_tears_of_joy face_with_tears_of_joy,sarcastic
dr sudhar jao...view aur followers badhane ke chakkar me pakistani jaisi harkat kar rahe ho,sarcastic
Jay shree ram triangular_flag triangular_flag smiling_face_with_smiling_eyes red_heart smiling_face_with_smiling_eyes triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
AIMIM crossed_swords crossed_swords crossed_swords crossed_swords dagger dagger dagger crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords,non-sarcastic
Chalte firte bomb hai ye atankwadi,non-sarcastic
saalaa chora bhaaga yaa paise dede inako,sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing o bHi jeio,sarcastic
shakal chupane wala kam krke muhchodi krte ho,sarcastic
Or Gali do Sab enraged_face enraged_face,sarcastic
aare hicha aahe randee heelaa chapalaana maarala paahije dookareena,sarcastic
ek rehpat maru aisi ladki ko enraged_face buljao yeh aurat jat h,non-sarcastic
crying_face crying_face crying_face crying_face crying_face crying_face,non-sarcastic
