Transliterated_Comment,sarcasm_label
Aunty was revising the the scene back to back with low poly acting slightly_smiling_face,non-sarcastic
nadar chod tumhara yahi sahi hai karo khud,non-sarcastic
yaha bahana kee lo.dee bataanaa chaahatee thee ki isake baapa ne yaa usa vakta isakee maan jisake paasa bhee gaee hogee usane agara kandoma pahana liyaa hotaa to yaha paidaa nahee hotee,sarcastic
Kus kahna chahegi muslim ladkiya . Is bat pe.. face_with_tears_of_joy,sarcastic
Kaas iske baap ne protection use Kiya hota crying_face,non-sarcastic
Koi nila kabutar nahi dikhega Ab face_with_tears_of_joy triangular_flag folded_hands_light_skin_tone,sarcastic
Trivedi ji aap nhi bola kro inki jal jati h face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
hama kaba taka isa apamaana ko sahenge bhaaee,non-sarcastic
Yahi to Islam ki khubsurti rolling_on_the_floor_laughing,non-sarcastic
or apne dharm ko bhi bachao aallah huakbar,sarcastic
Asududdin Owaesi Sahab Jindabad crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords,sarcastic
Or do vote Congress ko ab wo lora dega wo bhi terha wala face_with_tears_of_joy,sarcastic
kabhi kuchh mat karke dekho mountain dew chuuu check_mark_button,sarcastic
Bhn k lvdo yh to tum bnd krdo insta yh mh krdeti hu face_with_tears_of_joy,non-sarcastic
pahali bar aisa hua ki sher ne apne piche bina parkhe hijado ki sena khadi kar li.,non-sarcastic
Eat 5 star do nothing check_mark_button mountain dew dar ke aage Jeet hai check_mark_button,sarcastic
bar bar gand bahut acche se pakad raha hai madam ki. aaur legging bhi acche se neche utar raha hai panty bhi thodi si utar diya chutiya kharki ne,sarcastic
Dhruv Rathee jab india m rehta naii toh india m koi sii bhi government aaye isko kya diqqat face_with_tears_of_joy yeh bhi socho koi,sarcastic
Jay Shree Ram red_heart folded_hands_light_skin_tone red_heart folded_hands_light_skin_tone red_heart folded_hands_light_skin_tone red_heart,non-sarcastic
katter hindi sudhir chaudhary flag_in_hole flag_in_hole flag_in_hole flag_in_hole,non-sarcastic
ek thapad me nach k gir jayegi,non-sarcastic
Spider man cross_mark chutar man check_mark_button,non-sarcastic
10rp vali kuber ka kmal h,sarcastic
Aur non Muslim ka charity Dharmik chijon Mein ham log Nahin Lete Hain vah haram hota hai accordingly Islam,non-sarcastic
hijde bhai hijde up wale hijde,sarcastic
They make munnar more famous face_with_tears_of_joy,sarcastic
Maa ki bhi chod de fir fire fire triangular_flag,non-sarcastic
अरे अभी रुको तो आप लोगों को आलू से सोना बनाने वाली मशीन भी दी जाएगी rolling_on_the_floor_laughing thumbs_up_medium-light_skin_tone face_with_tears_of_joy,non-sarcastic
Bike wala Teri man ki chut budhera bahas kar raha hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
nountain aur 5star tum dono ki ma chuti,sarcastic
eenko ek hi bat bolungi k eendian nuslims koi alien nhy hai blki hazaron sal se yahan reh rahe hai..in godi media walon ne aisa pretend kr rahe hai ki musalman 2014 ke bad paida huye hai,non-sarcastic
Reason why there is unemployment and poverty in India. #UCC #NotMoreThan2ChildrenPolicyInIndia,non-sarcastic
"face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy ...juthi,sarkar",sarcastic
logo ke pass chutiya ki video dekhne k time kese milta ha,sarcastic
Isko dekh keh toh mereko hi daar lag raha hain smiling_face_with_tear smiling_face_with_tear,non-sarcastic
abe nikal saloo dekh nhi sakte kyaa munna jeet gya toh face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Khata khata fata fat face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
fate candom ki aulad sayani ghosh jaisi hoti hain,sarcastic
"biwi thodi hoti h inki , kutiya hoti hai bs chudti h bacche deti hai",sarcastic
aabhi to bhagva atankwad banta jaraha,non-sarcastic
mil jaega donon hath faila kar rakhna hai aur pichhwada khol ke rakhna rahul gandhi de dega paisa,sarcastic
nunnawar jeet gya hai bhakto k jal gyi,non-sarcastic
bike wale ko bachane ke liye hai left takrayagaya hai,non-sarcastic
Mi pan study karto naa mahnun face_with_open_mouth,non-sarcastic
Ye patrakar nahi aaya mangne ye bhi mahila hi h rolling_on_the_floor_laughing face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Modi ne bhi 15 lakh Dene Ka Vada Kiya Tha Sudheer Chaudhari kya vah mile BJP ne bhi 15 lakh Dene Ka Vada Kiya Tha Sudheer kya unhone Diye rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
Jai shree ram bolo red_heart red_heart red_heart fire fire fire,non-sarcastic
raama lalaa hama aaenge mandira vaheen banaaenge,non-sarcastic
"This german shepherd should be vaccinated,or else he will spread rabies sir please take action folded_hands",non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy enraged_face crying_face enraged_face,non-sarcastic
Mehnat kr k ni kamana h fokat ka vote de k congress ko jitana h. Ab lagte raho line me face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
kuchh hijdo ki vajah se hme bhi gali mil rhi hai,non-sarcastic
itne sare terrorist kam hai kya bhai jo duniya ko padhana chahte ho??,sarcastic
Agar main uncle ji ke jagah pe hota to is chutiye chhapri ki amma behan pe aa jaata face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Shudhansu Trivedi chalta firta goggle red_heart,non-sarcastic
mountain dew cross_mark Dar ki maa ki chute check_mark_button,non-sarcastic
Islam itself is 1400 years old and claiming 1500 years old hindu temple’s place as Waqf Property….. face_with_tears_of_joy,sarcastic
