Transliterated_Comment,sarcasm_label
tab tak toh pta nahi tuma kaha hoge or tumhaaree oolad kaha hogi,non-sarcastic
Sudhanshu Trivedi on fire fire fire,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
India India India India India India enraged_face enraged_face enraged_face enraged_face,non-sarcastic
Editor Bhai Thoda Aap v Research kr le8n,non-sarcastic
aab koi ye nahi bolega ki gravity kahan gai kyonki wo ma chuda rahi hai,sarcastic
nai kuch bolunga to reply bhi nhi kar payenge,non-sarcastic
eeska mtlb sabse bda dala #ehru tha,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
bhen bhen bol bhanje peda karlo tum,sarcastic
aaye hai bhai uske support me bhot aaye hai,non-sarcastic
ध्रुव राठी का बाप सुधांशु त्रिवेदी face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face cross_mark India check_mark_button check_mark_button enraged_face enraged_face,non-sarcastic
raised_fist Hila to lenge fir Jo sweat_droplets chutega use kya tere mu me dalnge fir bolenge,non-sarcastic
lavda hai ye sala middle_finger middle_finger,non-sarcastic
moai skull fire check_mark_button rolling_on_the_floor_laughing cross_mark cross_mark_button face_with_tears_of_joy,non-sarcastic
Ye to Gopi bahu style hai face_with_tears_of_joy,non-sarcastic
sare up ko kahna to thik ni h lucknow se to humne bari mato se vijayi kiya rajnath ji ko sabko up me ni h aise ha adhe se jyda 80% h unko bolo hume bhi bura lagta hum bhi bjp support h hatash to hum bhi h bhot,non-sarcastic
Mountain dew cross_mark dar ki maa ki choot check_mark_button,non-sarcastic
equality wala h yee face_with_tears_of_joy .. isko nahi pata ki har kisi ke pas alag sashtra hai,sarcastic
Heart touching cross_mark kidney touching check_mark_button crying_face loudly_crying_face,non-sarcastic
eka tarapha bhagavaana kee paartee eka tarapha raakshasa kee paartee | daanava bale kaama karane bale logo ko daanava baalee paartee me tikata milanaa koee taajova kee baata naheen hai,non-sarcastic
Aaram se jao Bahan kyuki gravity naam ki koi cheej hoti hi nhi hai face_with_tears_of_joy face_with_tears_of_joy,sarcastic
check_mark_button cross_mark_button cross_mark skull moai fire face_with_tears_of_joy,non-sarcastic
सुषमा अंधारे cross_mark सुषमा आंड*धरे check_mark_button,non-sarcastic
tatti ko gali do khul ke,sarcastic
bhai sitting cn peheli bar jail gaya bool raha hai kya majak chal raha hai todi sachai to dal smirking_face,sarcastic
Abhe too pm too bnaoo enraged_face enraged_face enraged_face,sarcastic
nujhe bhi sharm ati hai ki nai up se hi kuch dogle logo ki wajah se,non-sarcastic
Dar ki man ki chu.... rolling_on_the_floor_laughing face_with_tears_of_joy,non-sarcastic
dhruv rathi ka ma ka bhosda randi ka auladh gandu sala,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy abhi bhi sudra nehi bikao face_with_tears_of_joy face_with_tears_of_joy,sarcastic
face_with_tears_of_joy chutiya tu q dhruv raathi k bharose baitha hai tere najayez baap ko kya hu lund liya kya,sarcastic
Modi 3.0 is loading check_mark_button fire triangular_flag,non-sarcastic
Factfully he is right. Agar yahudiyo ka support hota h kyoki hitler ne unke saath bura kiya to har bande ko vesa saath milna chahiye. Btw I'm h brahmin hindu by religion and indian by nation.,sarcastic
