Transliterated_Comment,sarcasm_label
gravity gai ma chudane aisi koi cheez hi nai hoti,non-sarcastic
isee lie 400 paara chaahie thaa.. triangular_flag doosare to dhokaa denge samaja me aataa hai.. dukha hotaa hai jaba apane dhokaa dete hai.,non-sarcastic
Jay shree Ram triangular_flag triangular_flag triangular_flag sign_of_the_horns sign_of_the_horns sign_of_the_horns,non-sarcastic
Ye sala elvish k time p kchh n bolta hai face_with_tears_of_joy face_with_tears_of_joy iski bhi jali hai face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
"jeesa deena mulle talavaare nikaalegen naa oosa deena yaada aayegen,,,modeejee, aura,, yogeejee...",sarcastic
abe honge bhi nai tere pas itne paise samjha aur ye apni dada giri koi aur jhad na chal nikal face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy be,sarcastic
dudh bhi bheas ke jagah bhen ka piliya karo uski he chai bana liya karo,sarcastic
Scripted interview ye dalal apko kya saval puchenge,sarcastic
aaur de lo congress ko vote ek ek lakh,sarcastic
nasjid gyi h choti bat h kya gham ni hoga kya crying_face crying_face,non-sarcastic
Apke shaktiyo ka galat istemal ho rha hai face_with_tears_of_joy aapko to Olympics me jana chaiye face_with_tears_of_joy,sarcastic
melele praanee khaanaaree jaatan ugaacha tulaa randee maanata,sarcastic
face_with_tears_of_joy face_with_tears_of_joy kon si gali bolu ise,non-sarcastic
oonse kahana vah ham kuchh ukhad bhi nahin paye,non-sarcastic
Bro did the calculation before the track was even built,non-sarcastic
yaha saba kaanoona radda honaa chaahie fire fire fire fire,non-sarcastic
19s' ka play boy smiling_face_with_sunglasses fire flexed_biceps_light_skin_tone,non-sarcastic
fir kehte h ki londe gali dete h,non-sarcastic
kabhi to positive soch liya karo yar hr chej m poltics point nt bnaya karo y bhi shiyasat ka mudda nt banao kisi ko to khush rahne do naro pare,non-sarcastic
5 star cross_mark desi paua check_mark face_with_tears_of_joy,non-sarcastic
crying_face crying_face crying_face crying_face crying_face crying_face crying_face crying_face crying_face crying_face crying_face crying_face,non-sarcastic
kyu bhai ab iska gala ni kata jayega ??? hindu sale kayar h,sarcastic
fire_extinguisher fire_extinguisher fire_extinguisher fire_extinguisher fire_extinguisher fire_extinguisher fire_extinguisher fire_extinguisher fire_extinguisher fire_extinguisher fire_extinguisher fire_extinguisher fire_extinguisher fire_extinguisher fire_extinguisher fire_extinguisher fire_extinguisher fire_extinguisher fire_extinguisher fire_extinguisher fire_extinguisher fire_extinguisher fire_extinguisher fire_extinguisher fire_extinguisher lo pichhware ka aaag bujha lo,sarcastic
ye galat hai fasi par chada do inhe desh ka samman nhi matlab kisi ka nhi,non-sarcastic
tum katti lulli the rahoge and kenoche hi dallo,non-sarcastic
queen? kaheka queen? leeoness shernee red_heart,non-sarcastic
"mainne aksara dekhaa hai teevee yaa nyooza men graameena logon ko hee dikhaayaa thaa, kabhee kisee selibritee ko naheen dikhaayaa jaataa ki vah bhee vota dene gae hain laaina men laga kara",non-sarcastic
1500 years. Old temple bhi waqf board me hai allah tho 800 years old hai face_with_tears_of_joy,sarcastic
check_mark_button moai sigma moai skull check_mark_button uncle,non-sarcastic
hichyaa gaandeeta ira mungalee chaa diraa ghaatalaa paahije......,non-sarcastic
esko aisi saja milegi spne me bhi nhi soch sakegi,non-sarcastic
"gravity kaha gayi be, gravity gayi ma choda ne! skull",sarcastic
