Transliterated_Comment,sarcasm_label
India India India India India India red_heart red_heart red_heart red_heart,non-sarcastic
eendia is not for beginners troll skull,non-sarcastic
aamhee poran khaallee tumhee kaaya poran uraavara ghetalee kaaya,non-sarcastic
बेटा अपने आप गूगल से भी जाकर पूछो face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Arre bhaiwa Jai shree ram triangular_flag,non-sarcastic
gand jali haiii face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Beta Germany se bharat nhi chalta face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Maze to tmhare hi hain. Bhai face_with_tears_of_joy,non-sarcastic
Desh ke 2 sabes bade nautanki baaz - kejriwal aur oweise face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
"chhoro jinko pata hi nahi kis ka mazak kar rahe hai ye to bhagwan se oopar uthe ki koshish kar rahe hai par bhoolna mat jinka mazak bana rahe ho oonki patni na kali hai , kahi na kahi socha unhone bhi hoga tumhare liye to jai mahakal jai maha kali 52 roopi",non-sarcastic
nachine mein alu dalo sona nikalega,sarcastic
तू खुद गरम लोहे पर बैठ गया face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
sandesha khaalee vaalaa ghatanaa eka baara chaahataa hoon main uttara pradesha men,non-sarcastic
The flash the women story begins,non-sarcastic
Ye toh dhoti khol rehi hai triangular_flag triangular_flag face_with_tears_of_joy,non-sarcastic
nuh ka nakab utar kar bolo yahi bat fir dekhenge tumhari babar ki tarah tum bhi jinda rahete ho ya uske jaisa nikal ke fek diye jate ho face_with_tears_of_joy face_with_tears_of_joy,sarcastic
budhavaara pethetalee raanda aahe hee saluting_face,non-sarcastic
And still Muslim cry that Indian laws oppress them !,sarcastic
ye sb popat bana rahe h vote lane ke liye ab bolo doglo,sarcastic
Ganta milega 8500se gai जनता उधर राशन से भी जायेगी भंडार में pudi mili nhi aur चप्पल चोरी हो गई face_with_tears_of_joy,sarcastic
9 tarikh ko line nein baith jana sabko prasad mil jaega,sarcastic
kal kisne dekha ...bolnse kuch nehi hoga,sarcastic
ye hindu muslim ka danga kabhi nahi khatam hoga ja tak duniya khatam na ho jaye disappointed_face,non-sarcastic
No this is wrong should come under indian government as this belongs to India India,non-sarcastic
bhikar chot aaaj tak....bjp ne 15lakh ka wada diya tha woh kbhi nahi dikhaya....,non-sarcastic
jab gadi bala rider ko thokta h tab tum kaha mara rahe hote ho,non-sarcastic
triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
15 lakh ka wada bhi yad h kya apko face_with_tears_of_joy,sarcastic
Camera camera_with_flash man never die alien check_mark_button,non-sarcastic
bhai ye mounten du aur 5 star ka kamal nahi ye to daru ka kamal hai,sarcastic
modee ne bhee na jaane kitane aaropiyon ko tikata diyaa hai face_with_tears_of_joy,sarcastic
jai shree ram triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
kuch na karke bhi darr ki ma ki ch*t,sarcastic
le thooka diyaa garamena shepharda ke muha pe face_with_tears_of_joy,non-sarcastic
Sab mulli aaye hai paise lene face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ya bsdi vale h sale sare rider chapri sale,non-sarcastic
report krne wale like kre thumbs_up,non-sarcastic
Khatakhat ....bol kr khatakhat vote le liye face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy .....harta to bolta BJP ne EVM machin m gadbad krdi,sarcastic
ye kab kaha tha jab elvish jeeta tha dono chapri hai face_with_tears_of_joy,sarcastic
red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart,non-sarcastic
If they have so much property then why Court gave them property on behalf of Ram Janma Bhumi,non-sarcastic
Such a stupid anchor and nonsense news. From this news we can see the hate,non-sarcastic
tu kona sobat hedle ame baghetla ka,non-sarcastic
Bhai mere pass 10hajar ka job h karega face_with_tears_of_joy face_with_tears_of_joy,sarcastic
do nothing dar ki ma ki skull moai,non-sarcastic
kitna bada dogala patrkar hai re tu,sarcastic
Gand me tagda dard hai face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
aab iski g fat gyi enraged_face enraged_face moai,non-sarcastic
Hila हाणल पाहिजे चांगल enraged_face enraged_face,non-sarcastic
Foolish people....he only said when he become pm,non-sarcastic
red_heart red_heart red_heart red_heart red_heart red_heart red_heart India India India India India India check_mark_button check_mark_button check_mark_button check_mark_button India India India India India India India India India India,non-sarcastic
enraged_face thats why edu is important check_mark_button face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
