Transliterated_Comment,sarcasm_label
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
aare anpad ourto bjp ki dalalo kha bni ouski sarkar ye godi media h,sarcastic
Jab Yogiji bulldozer nikalenge tab randi rona tum hi karoge face_with_tears_of_joy,sarcastic
etna jaldi bhi kyu kya hai ..aaram se enraged_face ...jinda wad ..,sarcastic
"Koi hai ,please can someone explain it for me thinking_face I didn't understand it person_pouting",non-sarcastic
oop wale to hijde nikle mc,sarcastic
Aur do modi ko dhokha mil gya n khata khat face_with_tears_of_joy,sarcastic
Bilkul vi nahi face_with_rolling_eyes yea to nayensafi hai,sarcastic
aab me kuch bolunga to vivad ho jayega,non-sarcastic
nahi ap ki koi galti nahi hai ham pagal hai,non-sarcastic
fire fire fire fire fire fire fire fire fire fire fire fire,non-sarcastic
Rahul gandi gorib lok ko gandi marega grinning_face_with_smiling_eyes grinning_face_with_smiling_eyes,sarcastic
"aall bikers should be ban in eendia , sare bikers ki ee'd report karo please, phir ye bike stunt krna apne ap band kr denge inki wajah dusre logo ko nuksan pohochta h",non-sarcastic
Are Bhai wo Hindu hi hain bas BJP Wale Hindu nhi Hain face_with_tears_of_joy,sarcastic
Tum news vale in logo ke pass he ja sakte ho rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
la hi lallllla ... teri. gand m lola,sarcastic
Congress supporter clown_face BJP supporter moai,non-sarcastic
eesee ko kahaa jaataa hai bharavaa giree galata kaama kejareevaala karen agara jela jaae to ba.davaa giree karane aise hee loga aate hain,non-sarcastic
Yaha muje Congress ko support krne wale dikhayi nhi de rahe hai face_with_tears_of_joy,non-sarcastic
sirf tu katwe kar sakte ho lawade,sarcastic
sudanshu ji jab subah uth te hai mootne ko 3-4 dhruv rathi aise hi gir jate hai skull skull skull,non-sarcastic
Mulle cross_mark bachhe paida karne ki factory check_mark_button,sarcastic
Ram balwan cross_mark ravan se ldhne v ni skta tha face_with_tears_of_joy check_mark_button,non-sarcastic
aa sab tere jija hai jo sasurar me the,non-sarcastic
Jhut felao aur jhut felao kon hi Google chlana janta hai didi face_with_tears_of_joy,sarcastic
ne nuslim hu lekin ye post kana galat bat he kisi bhi dharam ke bareme galat post na karna chaiye ye bat se me sahamat hu,non-sarcastic
har ek jagah jitne se thodi hota hai sabhi ji jawab jite rahul gandhi to fir maja tha,sarcastic
German shepherd do not entry in Indian problem,non-sarcastic
aallah hu aakbar cross_mark hila lo ek bar check_mark_button,non-sarcastic
face_with_tears_of_joy bro itna sach bol diya hai,non-sarcastic
सहज़ गेलो सङ्कला गांडित हातभर अङ्कला face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Khtakhat khtakhat chuna bhi lga diya congress ne face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Kida Bhi Tere Me Tha Na face_with_tears_of_joy,non-sarcastic
toh apne dabur se lawra naukari mnglo khudke liye,sarcastic
isakee maan aura baapa kee galatee hai ye fire fire,non-sarcastic
jo hindu om wahi sapot kre bhai log,non-sarcastic
Owaisi tu converted hai agar ye tu puri zindgi bolega to terre baap dada ne jay shree ram bolna nahi sikhaya face_with_tears_of_joy,non-sarcastic
Call an ambulance but not for me,sarcastic
tu aicha bosda . . nako manu tu ghal tuji tikde bosdicha . . vote mang clapping_hands,non-sarcastic
kyu ki wo abhi ma chudwa rha hai moai face_with_tears_of_joy,sarcastic
"sudheera bhaaee saahaba aapa aba to maana lo kee 600/0 janataa modee ko naheen chaahatee,,,, maana leejie,,,15 laakha ke jhootha se to kama hee hai,,, aapa maana jaaen enraged_face enraged_face enraged_face",sarcastic
jarmana shephara tujhe jo rotee kaa tuka.daa daala rahaa he bhaajapaa paartee aura hinduo kaa virodha karane kaa. tujha se bahuta galata kaama karaa rahe he.,non-sarcastic
bhai or to sab thik he pr yha to tumhari hi galti thi tempu vale ka nuksan ho gya garib ke sath esa mat kro bhai vo unke kamai karne ka sadhan he bhai crying_face,non-sarcastic
shee hyaa sadakyaa gaandeelaa kona jhavala.. jaama vaasa yeta asela..,sarcastic
raised_fist raised_fist angry_face_with_horns flexed_biceps flexed_biceps flexed_biceps mechanical_arm India kitchen_knife kitchen_knife kitchen_knife kitchen_knife kitchen_knife cross_mark,sarcastic
face_with_open_mouth narak ki yatra tay h iski.....jahil mahila,non-sarcastic
"2 Muslim Country , 1)Pakistan, 2)Khalistan yawning_face yawning_face yawning_face yawning_face",sarcastic
Druv rathi biggest scammer clown_face enraged_face face_with_symbols_on_mouth face_with_symbols_on_mouth,non-sarcastic
German shepherd ki skull jal gyi Puri face_with_tears_of_joy,non-sarcastic
jai shree ram triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
"Took It Seriously, Sad for Him",non-sarcastic
chutiya rider hai bahan chod aapne bap se bhi aise bat karta hai ghar mein,non-sarcastic
Desh ki Janta khule vichar ki hai isliye toh tumara aur unke Papa ko jitaya face_with_peeking_eye face_with_peeking_eye rolling_on_the_floor_laughing,sarcastic
Kidney me heart attack aa gaya ye dekh ke crying_face slightly_smiling_face,non-sarcastic
Sale chuna laga gaya face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
