Transliterated_Comment,sarcasm_label
manipulation vs facts skull skull fire,non-sarcastic
गु खा face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
baaee paagala aahe face_with_tears_of_joy . sataanchyaa,non-sarcastic
"neharoo jee ne desha kaa vibhaajana kyon kiyaa ? gaandhee jee ne kyon saatha diyaa ? raahula gaandhee ke poorvaja agara hindoo hain to dafanaaye kyon gayen? samajhanen vaale to samajha gaye honge, baaqee pogo dekho yaa bhaunka sakate ho face_with_tears_of_joy",sarcastic
"Tens mat le, paise nahi honge aane k to police utha k le aayenge. Utna to wo care karte hai tera.",sarcastic
Do nothing+dar ki mkc face_with_tears_of_joy face_with_tears_of_joy,sarcastic
aagar tumhare pass aallah hai to aali kahan hai ???????,sarcastic
Tai are tai aahe ka hi ichya aaila zaval bhenchod enraged_face enraged_face,non-sarcastic
BJP red_heart red_heart red_heart red_heart fire fire,non-sarcastic
"Are dada crying_face crying_face tu ky bamvtoy ky बोलतोय याच जरा भान ठेव की म,,असो होत ते चांगल्या साठीच होत, face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy तुझ्या रॅप चे आणि तुझे दिवस भरलेत,",sarcastic
shabri na hoti tujhe aye hoti,non-sarcastic
bhalu wali kahani yad dila di apne. bol tu hi sher hai face_with_tears_of_joy,sarcastic
"saba kucha karanaa,para shadhaanshu trivedee se pangaa mata lenaa face_with_tears_of_joy",non-sarcastic
Proud to be hindu triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
esne to sath nibhana sathiya bhi fel kar diya,non-sarcastic
Brand ambassador of mountain dew face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Ab koi mulla comment me nhi aayegaa face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Wait for the 3.0 kiss_mark smiling_face_with_sunglasses,non-sarcastic
kaangresa karavaa lete phaisalaa phira banaa detee mandira,sarcastic
vaishya log ke deemag me yahi ata hai,sarcastic
Ise aur kuchh kam hai ya nahin face_with_tears_of_joy,non-sarcastic
dhuruv rathee ke pond me gadhe ka lund,non-sarcastic
"chutiya yahi nila tha tereko anchoring krne ke liye ,..dramebaz",non-sarcastic
ye sab bd ki baat hai seat wo to pta chaliye na jayega face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
jinda hai par vo mere land ke upar hai,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
bilkul nhi.... desh sbka hai jo v rules honge sbke liye,non-sarcastic
hilaa kaaya maahita aahe prabhoo raamachandra,non-sarcastic
ek hi hath mein behosh ho jayegi yah kamjor leg peace,sarcastic
eesi liye ye log markahte hai aur koi wajha nhi face_with_tears_of_joy,sarcastic
Heat touching video cross_mark kidney touching video check_mark_button,sarcastic
bhai kya search Kiya tha iss gif ke liye ? face_with_tears_of_joy,non-sarcastic
garva se kaho hama hindoo triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag jaya shree raama aara katara hindoo laaika kare fire,non-sarcastic
Aap ko apna ghar pyara he ke nhi Varna aap ke dadaji ko jane hona face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
moai skull fire check_mark_button rolling_on_the_floor_laughing cross_mark cross_mark_button face_with_tears_of_joy,non-sarcastic
bht fake news bhi chalti h ajkal,non-sarcastic
saanpa ke pille ko kitanaa bhee doodha pilaao kitanaa bhee nahalaao baada men vaha kaatataa hee hai,sarcastic
aaai bapach .. durlaksh mhanayach ajun kay,sarcastic
devee devataancha clapping_hands . soda aamhee yeto tujhyaa javala chaalala kaa,non-sarcastic
hindu ka nandir tax v government ko nahi jana chahiye.....sirf hindu k liye jana chahiye,non-sarcastic
hama hinduon ko inake jaise netaaon ko jindaa nahee chodanaa chaahiye..,non-sarcastic
From now dongri will be known by name. Munawwar,sarcastic
Kuch bhi matlab Boycott Congress enraged_face,non-sarcastic
Ye YouTube Wale dhruv rathi ka channel delete kyu na krte face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Sahi hora he inke shath ase juthe ko vote dege to asa hi hoga,non-sarcastic
Wo is time apni maa chodwane mai busy hai face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Not required waqf board in India. enraged_face enraged_face Chutiya Congress,sarcastic
Fir se sas bahu gopi wali face_with_tears_of_joy,non-sarcastic
Kuch Nahi dega enraged_face enraged_face enraged_face,non-sarcastic
बेवकूफ और दो वोट congres को crying_face,non-sarcastic
"Sirf 400 par hone do, sab ka hisab hoga fire check_mark_button",sarcastic
bisdichi tujhi gand maharashtra dakhav.....tula adat asel navryala sodun dusrya khali zopet asel .....randi zihnal sali audasa,non-sarcastic
fire fire fire fire fire fire नेता नगरी के चक्कर में........... raising_hands अब देखना कितने कंडोम फटते हैं beaming_face_with_smiling_eyes beaming_face_with_smiling_eyes beaming_face_with_smiling_eyes hindu_temple जय श्री राम triangular_flag लाइक करके जाना,sarcastic
papaji ka khanjar kitchen_knife nang raha hai,non-sarcastic
Are aunty sarkaar to banne do uske baad milenge paise smiling_cat_with_heart-eyes ....,sarcastic
na chod do aise chappri ki,non-sarcastic
eendia mein sirf jay shri ram ka hi nara chalega,sarcastic
Chinta nahi acchaa lagra hai face_with_tears_of_joy face_with_tears_of_joy apnaa Munna jitaa hai,non-sarcastic
yogi ji laughing with buldozer skull skull triangular_flag triangular_flag .,sarcastic
yahi hi..jahilyat.... jisne..rasan.diya..pensan.diya..sochaly.diya.pm.awas yojna.ghar diya.suknya..yijna..diya. atal.pensan.yojna diya.. vote inho ne khata khat k chakkar me diya face_with_tears_of_joy ..le lo ab ..ghata ghat face_with_tears_of_joy ....ameen,sarcastic
Inke sath bohot accha hua enraged_face enraged_face,non-sarcastic
een mar...c...ko vajah se ind ka nam kharab ho rakha hai enraged_face,non-sarcastic
Mai UP se hu or Maafi mangta hu crying_face crying_face,non-sarcastic
sabase jyaadaa nafarata propagandaa midiyaa phailaa rahaa hai| pataa naheen ye desha ko kisa dishaa men le jaanaa chaahate hain,non-sarcastic
Gravity गई माँ चुदाने ऐसी कोई चीज़ ही नहीं होती face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
to isme galat kiya ling par hee condom chadhate hae sar per nahin tadipar ko gruhmantri bana diya to yah to bahut am bat hai,sarcastic
hum dekhte rahenge kya hum bhi badhayenge jabtak ye band na ho jaye tab tak,non-sarcastic
इनलोगो ने कांग्रेस को चुना ..अब कांग्रेस वालो ने इनको चुना लगा दिया मोये मोये rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
aamir bap ki bigdi huvi olad.... enraged_face,non-sarcastic
isako kisa kutte ke pille ne tikata de diyaa,sarcastic
aaane wale samay ne na to tu hoga na waqt board hoga fire,sarcastic
You are selected to star Plus check_mark_button rolling_on_the_floor_laughing,sarcastic
sb congress ke den h yeh enraged_face enraged_face enraged_face enraged_face,non-sarcastic
jali na teri. fire fire fire,non-sarcastic
ye isa duniyaa men rahane ke laayaqa naheen hai,non-sarcastic
eenka judda ukhad dena chahiye. bhadwon ka.,sarcastic
aattaa bolo asato . pana sanskaara aadave yetaata .,non-sarcastic
Kon kon isko ache ache se gali dena ka man h or pathar ki jagah video bana ne chakar isse acha h tu koi 5 manjil ghr se kud rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
ek thaper me duniya yad ajayegi isko,sarcastic
aarey hath kam hilaya kar. nemes me bhi irritating lagta hain. pata nahi ghoospetia kaise jhel lete hain person_facepalming,sarcastic
yar kya kre mahtma gandhi ko gali nikalti h muh se,sarcastic
Heart nhi be lnd tching h,non-sarcastic
Ye kya bakchodi thi slightly_smiling_face slightly_smiling_face slightly_smiling_face loudly_crying_face loudly_crying_face crying_face crying_face face_with_tears_of_joy,sarcastic
kash iska bap bhi condom use kar leta clapping_hands,sarcastic
Vote mangne gayi thi public Marne bhagi thi waha se ye bhag gayi,sarcastic
Stop highlighting this dhruv mother fuskeer who is trying to gain attention and money as well.,non-sarcastic
"nehru ki ma ka b***da...., waqf act jald se jald khatm hona chahiye...",sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy cross_mark cross_mark cross_mark rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Ab toh bjp ko hee Lana hoga check_mark_button,sarcastic
bache ke ko lekar yea sab,non-sarcastic
clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands clapping_hands,non-sarcastic
Commen Women cross_mark Super Women check_mark_button,non-sarcastic
Lalach ki bhi hadd hoti hai face_with_tears_of_joy ....or kro pappu pr bharosa rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
aisee jagaha para daaroo peeke aanaa chaahie,non-sarcastic
wah ky soch hai re teri,non-sarcastic
Uncle be having 100th child on his 100age flushed_face clown_face,non-sarcastic
eeska to game bajana padega enraged_face,sarcastic
aaurat hai is liye galat bat nahi karuga q ki hum mariyada purushottam bhagwan shree ram k pujari hai,sarcastic
bite asali hindua woh ayo dekhye hai baki saptov bewakoo.,non-sarcastic
