Transliterated_Comment,sarcasm_label
loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face unamused_face,non-sarcastic
Kya soch he re tire.. saluting_face face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
folded_hands folded_hands folded_hands folded_hands folded_hands jay jay shree ram folded_hands folded_hands folded_hands folded_hands folded_hands folded_hands,non-sarcastic
जो है भी कमवा दोगे लालच बुरी बला है cross_mark cross_mark face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Bhai pure desh me is ledy ke alawe koi aur nhi h kya ki jo sb log Dhruv Rath bjp aur congress ko dhudh rhi h enraged_face enraged_face,sarcastic
ram nandir kei 2.5 aacre kei samne 5 aacre land nila bullo ko supreme court kei waje se !! bullo ki niyat nain hi khot hain !! yeh kisike nahi bulle !!,sarcastic
paihli bar kisi ne sahi jagah sahi saman dala hai face_with_tears_of_joy,non-sarcastic
RESEARCH HAS STARTED ON GRAVITY. face_holding_back_tears,non-sarcastic
bc maine id kholi hi kyu loudly_crying_face loudly_crying_face,non-sarcastic
Jb bacha hi duplicate h to face_with_tears_of_joy,sarcastic
MERE ROZE CALRAHE HAI HINDU BHAIYO AAP HI GALI DO,sarcastic
seedha bolo ke tumari gand jal rahi kyu ke tumara bap munawar jeet gaya,sarcastic
But the cameraman was epic at this moment moai skull rolling_on_the_floor_laughing,non-sarcastic
face_with_tears_of_joy LUSLIM BURA MAAN GAYE face_with_tears_of_joy,non-sarcastic
han tumahari save ki huyi reel bhi kharab gayi ham bht dukh hai expressionless_face face_with_tears_of_joy,non-sarcastic
Wait for end song face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Ye log 15 lakh lene aaye hai face_with_tears_of_joy face_with_tears_of_joy,sarcastic
eendia flag ka mah chod doh,non-sarcastic
jai sri ram fire fire fire fire,non-sarcastic
kuch ni yr jb peli jayengi..tb right time hojayengi inse bade pagal tehal re road pe..bs takra ni ri us insan se abhi... winking_face_with_tongue jisdin samna hua moot dengi,sarcastic
Tumhari ma ka buosda just pai tum pair dhar kai kahadai ho wo tumharai desh ka ba ap hai enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
bhai is bande ke age jab google hi bebas hai to ye germany ke kutte kya cheez hai,sarcastic
Le mooth diya tera 10 rs ka knowledge per face_with_tears_of_joy,sarcastic
We can reduce their population using violence so don't worry,sarcastic
tere to aage hoge 15 lakh? face_with_tears_of_joy,sarcastic
