Transliterated_Comment,sarcasm_label
Maro chata chat face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Milega milega face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
ohh to bhai bok lol hai kuch bhi bolta hai,non-sarcastic
Aab smj aya hindu hindu krte rhte face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
to sarkar to banne do denge sab ko pese itli m bat ho gai hai,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy line mein Khade raho,sarcastic
west bangal ki bangali log kya hindu nehe hain. aagar hindu hain to tmc kaise jit raha hain,sarcastic
तुझ्या गांडीला माज होता घेतला घालून face_with_tears_of_joy grinning_face_with_sweat,non-sarcastic
Rahul Gandhi ne thenga dikha diya thumbs_up thumbs_up thumbs_up thumbs_up thumbs_up face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
men sochataa hu kee yahee kisee aura majahaba ke lie kisee hindoo yaa kisee aura ne aisaa hee kucha unake dharma ko lekara ashleela kanteta yaa koee anuchita kaartoona banaayaa hotaa to kyaa musalamaana yaa eesaaee ye bardaasta karate | men maanataa hu kataee nahee vo isake lie protesta karate yahaa taka usake khilaapha aandolana karate use jaana se maarane kee dhamakee bhee dete | yahaan taka aapa nupura sharmaa kaa maitara dekha sakate hai | phira bhee agara hindoo apane ko hindoo nahee samajhataa aura apane devee devataaon ke khilaapha ye aisaa asleela kanteta dete rahate hai aura hama loga inhen staara banaa dete hai jabaki unakaa virodha karanaa chaahie agara aisaa chalataa rahaa to hama apanaa dharma bachaane men asamartha ho jaayenge| hamaare poorvajon ne to dharma ko bachaane ke lie apane praana taka nyauchaavara kara die the aura hama eka aandolana nahee kara sakate ise bachaane ke lie aba hama sanaataniyo ko jaaganaa hogaa aura apane dharma kee rakshaa karanee hogee| hundred_points,sarcastic
sahee hai bahana jee pelaa pelee shabda aapake bahota kucha vyakta kara rahe hain| vaaha ree aadhunikataa,sarcastic
Abe tu chal nhi to Munna Bhai terko na Jane kha chord ke aayga sabko tunal tak chorke aaya h vo face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
eendeeaa me ho rha h kya ??,sarcastic
खटखट खटाखट zany_face rolling_on_the_floor_laughing zany_face rolling_on_the_floor_laughing zany_face zany_face,non-sarcastic
English me. Bakchodi kar Rahi hai rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
aaee jhavaade neeta bola raamaabaddala too gaava jaaoona ghete sagalan raajakaarana jhavoona ghete bhosadee karoona maarela tulaa raanda nanbara deoo kaa tulaa maajhaa nanbara de chinaala,sarcastic
