Transliterated_Comment,sarcasm_label
Tere bache Jai shree ram boloenge face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Jaise 2014 mein har ek insan ke khate mein 15 lakh aane the waise hi is bar 8500 har mahine sabke khate mein aayege.. khata khat khata khat face_with_tears_of_joy,sarcastic
1994 me to Jharkhand tha hi nhi chutiya face_with_tears_of_joy,non-sarcastic
"Khao peo, pelo din raat, population badhao=>moto of Muslim community face_with_tears_of_joy rolling_on_the_floor_laughing",sarcastic
"AAP KA, A DHRUV RATHEE skull skull face_with_tears_of_joy face_with_tears_of_joy",non-sarcastic
bhaya what’s your opinion on this bhaya ek dedicated video toh Banti hai na iske upar slightly_smiling_face,non-sarcastic
yh bsdk bcha neechy leta kyn hai rolling_on_the_floor_laughing,non-sarcastic
Buraaa lagta hai bhai hamara hindutva ka itna virodh crying_face crying_face iskoo mann hi nahi hai bhai crying_face,non-sarcastic
Ek chiz notice kro congress office ke bahar Muslim mahilaye hi q phuch rhi hai thinking_face thinking_face thinking_face zany_face zany_face rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
kisee bee.dee bizanesamaina kee saaida chika elajee rahee hai face_with_tears_of_joy,non-sarcastic
Gravity ki ma ka boshda cross_mark face_with_tears_of_joy,non-sarcastic
nasl krb hona isko hi kehte he,sarcastic
atleast we have not world record for most forced conversion.,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy chutiyo ki Kami nhi hai,sarcastic
eeske paith mei hamesha dard rehta hai kaminey ke,sarcastic
eeska dna dnaa check karna chiye,non-sarcastic
Abh gyanvapi ki bari hai raised_fist_light_skin_tone face_with_tears_of_joy victory_hand_light_skin_tone triangular_flag,non-sarcastic
yeh ladki aabdul ka overtime hai,non-sarcastic
Bhai chuka kr ek jhatka de sali ko chilla degi.. face_with_tears_of_joy,non-sarcastic
nehru to n c hone ka 1 aur saboot de diya,sarcastic
bhai ko pehele jinda karle apne person_running_light_skin_tone,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
No one focus on camera men face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Yehi toh hai mullo ka sach face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Bro missed 99+ calls from Red bull face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Bolo jai shree ram folded_hands folded_hands,non-sarcastic
What the hell?Highest level of illetracy has been crossed !,non-sarcastic
सबसे अच्छी एक्टिंग खिड़की ने की rolling_on_the_floor_laughing,non-sarcastic
aachcha hua tumhare sath aaisa hi hona chahie,sarcastic
यूपी का हिंदू हिजड़ा है clapping_hands clapping_hands clapping_hands raising_hands raising_hands raising_hands,sarcastic
"Kehna kya chahte ho , Gaand jali he magar bata nahi sakte hena face_with_tears_of_joy",non-sarcastic
are khulakhulyaa tu aahe kaa ajoona,sarcastic
aanda ka rate btava h kk face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
bheki lovdi jab narana nhi tha to,non-sarcastic
sala ma ke satho v karde salha,non-sarcastic
No word face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
nujhe garv hai ki hum hindu hai triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
to kisane bolaa thaa bheecha me apanee naaka ghusaadane ko,sarcastic
hee kitee janaa barobara jhopata asala vichaara karaa...... jhavaadee,sarcastic
Jay shree Ram enraged_face enraged_face enraged_face enraged_face enraged_face triangular_flag triangular_flag triangular_flag waving_hand waving_hand waving_hand waving_hand waving_hand waving_hand waving_hand waving_hand waving_hand waving_hand,non-sarcastic
eeskki gadi me hi isko sambhog ki zaroorat hai,sarcastic
ek hi jhapad me chand sitare din me dikhne lagenge,sarcastic
"too tujhee kutha ghaalatee te baga., naaheetara dusaraa baga",non-sarcastic
pehi bat dushman nhi hai hum tum musalmano ke unamused_face dusri bat tum dosti ke kabhil bhi nahi,non-sarcastic
"ye to wohi bat huyi.. 'aaye lakdi wood kyu padi ho zad me , a ghusja meri peach me'",sarcastic
Ooy chall nikal ..tujhe na mar de koi ..tu kiu zinda h abhi tk tujhe chinta nhi hoti ke tujhe marna h ... oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist oncoming_fist enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
Camera man is real Chad moai mission passed respect+,sarcastic
main aataa shivasenaa matadaana karanaara naahee,non-sarcastic
babri masjid jindabad green_heart aallah hu akbar green_heart dagger,non-sarcastic
Mountain dew: drr ki maa ka bhosda rolling_on_the_floor_laughing,non-sarcastic
