Transliterated_Comment,sarcasm_label
Oh shit I was scared for his legs there loudly_crying_face,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy chor h congress inko alag se batana padega,non-sarcastic
sukar mano hindustan me rehena ka,sarcastic
aabe dhruv tu chutiya hai kya thoda sa..,non-sarcastic
ees pr kes kro ye kisi ke dharm ko kaise ahat phucha sakti h,non-sarcastic
Aa beth meri toppp pr face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
wha bhi wha modi aur yogi adani k bare me kuch bolna ch tumri g__ ma dum nahi hai esi liya hindu aur nuslim karta ho thu hai ap jisa newa walo pe thu hai tera jisa admi pa kyu tujha gn___ ma dard hora thu,sarcastic
sahi bat hai car leke chalna hi gunha hai lucknow me.. road keval bina helmet bina dl wali ke liye chor do,non-sarcastic
"yoopee men dobaaraa chunaava karavaayaa jaae, jaya bhaajapaa check_mark_button",sarcastic
Sudhanshu Trivedi Rock skull skull_and_crossbones Dhruv Rathee Shock face_screaming_in_fear grinning_face_with_sweat,non-sarcastic
Heart touching cross_mark gandd touching check_mark_button,non-sarcastic
bhaut khus hu mai dongri mai har insan ek jysa hote hai kya jahil media ho tum,sarcastic
Tum dono ki chuteeeeeeee face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
PHYSICS...BE LIKE ........TOR MAI KE CHODO grinning_face_with_sweat grinning_face_with_sweat,sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
jai shree ram ji triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
"kash iska bap us din condom use kar liya hota , madharjat",sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy Jay Jay shree Ram om om triangular_flag triangular_flag triangular_flag red_heart red_heart red_heart hundred_points hundred_points hundred_points folded_hands folded_hands folded_hands thumbs_up thumbs_up thumbs_up Jay Jay shree Ram bhakt Hanuman ji maharaj ki red_heart red_heart folded_hands red_heart red_heart Jay Jay shree Ram red_heart red_heart red_heart red_heart,non-sarcastic
Inko mil jaega face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy khatta khat... face_with_tears_of_joy face_with_tears_of_joy ...,sarcastic
har insan wakf ke khilaf roj ek post dalna chaiye,non-sarcastic
jaa ba teree bahana kaa lava.daa,non-sarcastic
Achcha hai bolate rahana koi fark nahin padta face_with_tears_of_joy,non-sarcastic
अरे ये सब लोग पंचर बनने वाले लोग है face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Dar ki maa ki ch***t rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
check_mark_button cross_mark cross_mark_button moai skull rolling_on_the_floor_laughing,non-sarcastic
"Jitne Hinduo aur other religions ke logo ko Muslims ne mara, uski dastan to hm nhi rat rhe. Apna bhool gye?",non-sarcastic
Eat 5 sparkles do nothing. Darke age Jeet,non-sarcastic
"eh tho bakwas act hae saloneh nehru se eh sabh karvaliya, patha nahi kya utna kiya un logoneh, bathaya hoga mei oh ladki se bath math karunga eh act pass karo, personal opinion hae bhai ho saktha hae",sarcastic
ees sali ke khilaf sakht se sakht karvayi ho,sarcastic
hijda wo nahi jo tali peet kar paise nangta hai hijda toh wo hai jo hindu hokar hindu virodhi ka support karta hai,sarcastic
hija.de face_with_tears_of_joy andhabhakta hain iseelie to raama ko bhee yaha pasanda nahee aayaa aura ayodhyaa se ta.deepaara kara diyaa face_with_tears_of_joy,non-sarcastic
bhai koi iske kan ke niche bjao .gjb gdha insan h or kuch ni milta h news me bolne ko,sarcastic
phir bhi 3 talak ki kyo jarurat hai face_with_tears_of_joy,non-sarcastic
ba.de dukha ke saatha soochita kiyaa jaataa hai aaja dinaanka 6 se 7 ho gaee hai lekina meree 8500 vaalee kista naheen aaee hai khataa khata face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy khataa khata,sarcastic
neharoo aura kaangresiyon ne musalamaana kaa vota paane ke lie jaaton karataa ki unake face_with_tears_of_joy,sarcastic
Newton in comma for gravity rolling_on_the_floor_laughing,non-sarcastic
kiun akhir kiun agr koi khush hai us me bhi negative logo ka pyar ap se nj dekha jata kia ? from pakistan but please stop spreading hate,non-sarcastic
तुझ्या आईची गांड रंडी साली झवाडी face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy ....,sarcastic
Chamche dikhai nhi de rahe face_with_tears_of_joy,non-sarcastic
face_with_tears_of_joy Rathee had told the truth because kejriwal becam the cm of delhi on 28 dec 2013 face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
crying_face crying_face crying_face crying_face crying_face crying_face,non-sarcastic
Dhruv rahi nhi bol rahe cross_mark media nhi bol rahi check_mark_button,non-sarcastic
kangana wala show bhi to jeeta tha ye. tub bhi ye aese hi chillaya tha??,sarcastic
wahhh itni acchi soch lowdu ki,sarcastic
aab samjh aya jitna bhi vote mila h keyon mila congres ko,sarcastic
apanee aulaada ko ye bhee bataa denaa kee na main kucha kara paayaa thaa na hee tuma kucha kara paaoge (jaya shree raama ),sarcastic
too tara shurphanakhaachee baheenacha vaatate... tujhan tonda pana baghoo vaatata naahee..,sarcastic
Abe tu chal face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy aur yeh sab mat kar,sarcastic
tu apni bhai ne ek bari mein bhej dekh teri amma na chodo tum per gai hai,non-sarcastic
jay shri ram eendia eendia eendia,non-sarcastic
