Transliterated_Comment,sarcasm_label
Bhai mers himmat ta dekho Maine pura video dekhli slightly_smiling_face,non-sarcastic
1lk rp dyga dho desh barbad ho jayga pagal h yee,non-sarcastic
sitting cm ki bat nhi ho rahi thi kya ?? nujhe toh laga bat sitting cm ki bat ho rahi,non-sarcastic
MOUNTAIN DEW DAR KI MAA KI CHUT face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing moai,non-sarcastic
Ab kaha chale Gaye padhe likhe educated lund clown_face ??,sarcastic
waqf ko hatana chahiye ....pure madarchod,sarcastic
"ees bande ke vajah se bahot misunderstanding hui, as well as bahot hi gandi bhasha ka prayog jari, ise kam kam se 10 sal ki saja ho jaye,agar ye chht gaya to sab ko motivation milega aise karne ka",non-sarcastic
aab nhi rahe gi pagal ladki jai shree mahakal folded_hands,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
ही रावनाची पैदास आहे face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth,non-sarcastic
Sare muslim bhikhari hi hai kya face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ये तो साउथ वालो से भी आगे निकल गई grinning_face_with_sweat face_with_tears_of_joy,sarcastic
sarkar banegi tab sarkar to nahin bani,sarcastic
naunten dieo +dar ki maki chud cross_mark,non-sarcastic
Sare bhai iss la**di ki id pr randomseena mo mention kro raising_hands,sarcastic
Madar chod owesi thumbs_down thumbs_down thumbs_down thumbs_down thumbs_down middle_finger middle_finger middle_finger,non-sarcastic
eenh bhosdiwalon ki toh pooreh khandan ko chodh kr chor na chahiye. nadarchodh gair jath ki aulad h yeh. enraged_face,non-sarcastic
mam ka tattoo cross_mark mam ki gand check_mark_button,sarcastic
ye bahan ka loda rathi sala dalal,non-sarcastic
triangular_flag hm hindi hun triangular_flag jay shree ram triangular_flag,non-sarcastic
jail bahle chala jaunga check_mark_button lekin bade bhai se batimizzi na sah paunga,non-sarcastic
hicha chehara baghun ch vatte hi kiti ani ky ky kela asel jawani madhe bhikari sali,sarcastic
are too khoopa ghaana bolalaasa tulaa aaee baheena naahee kaaya?? bhoga aataa tujhyaa karmaachee phala... face_with_tears_of_joy face_with_tears_of_joy,sarcastic
q rakha hua h enko desh me nikalona,non-sarcastic
abe rahul gandhi bana kar h pm face_with_tears_of_joy,sarcastic
Utha k bahar feko be Aisa act enraged_face,sarcastic
ye reels pgl kr dia h sabko,non-sarcastic
India is not for beginners moai,non-sarcastic
pn to baane do bhs**dk waalo,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy mai kuch bolunga to vivad ho jayega face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
nountain dew cross_mark desi daru check_mark_button skull,non-sarcastic
isake aage kaa veediyo bhee dikhaao,non-sarcastic
letring lelo salo khata khat khata khat karo,sarcastic
sabse pehle yeh kathma hoga raising_hands triangular_flag,non-sarcastic
