Transliterated_Comment,sarcasm_label
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy dhruv rathee ka baap jo subha daily breakfast me 1000 dhruv rathee ko kachcha chawata hai face_with_tears_of_joy shudhanshu Trivedi fire,non-sarcastic
#jaishreeramji red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart,non-sarcastic
aabb bol bol na ma cross_mark cross_mark d,non-sarcastic
Jai shree ram folded_hands folded_hands red_heart red_heart,non-sarcastic
Bas wahi karta tha kya face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Be dalle is me b teri jali smiling_face_with_heart-eyes,non-sarcastic
Par hindu tho cast mai divided hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy converters sale,sarcastic
dhruv rathi ke gand mein lathi ghus gai hai isliye bol nahin raha hai,sarcastic
bhai khi ap jail na chle jou defermatio ke chakker mea,non-sarcastic
rahul gandhi ko bola to rahul gandhi congress sarkar priyanka gandhi ko bolo to kya tum baithoge kya fayda jab sarkar banae rahul gandhi ka to chup nahin baithane ka apna jo hai comment karne ka like karne ka sab kuchh karne ka tab tab pata chalta hai kya hota hai kya nahin hota hai,non-sarcastic
ye to potli ka kamal hai,sarcastic
jyada kuch na khunga thoda time or bs fir sb ka hisab hoga flexed_biceps_light_skin_tone,non-sarcastic
he raanda kutreechan tondaata kona tara bolalee dyaa re thodan taree tondaata bullee dyaa hyaachyaata tonda laya kutra bhukalyaavara baghatoya,sarcastic
Dhruv Rathee never talks about this,non-sarcastic
ek bat suno bap ko nt bhulo,non-sarcastic
Population bill should be passed ASAP,non-sarcastic
tu to viswas leke peda hua tha,non-sarcastic
ye lag hi bangladeshi rha in ghuspthiyo ka ilaz zruri ha,non-sarcastic
ham chah kar bhi nahi jeet pay crying_face,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Allah ki ma ki chut face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
face_with_tears_of_joy rolling_on_the_floor_laughing face_with_tears_of_joy rolling_on_the_floor_laughing hot_face hot_face hot_face face_with_symbols_on_mouth enraged_face,non-sarcastic
Hila pada aadhi ashya na nivdun kon deta bhadkhau sale face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth,sarcastic
ek am katwa hi kar sakte hain,sarcastic
"kucha logon kee vajaha se aaja poore hindutva kaa apamaana ho rahaa hai, enraged_face broken_heart pleading_face folded_hands",non-sarcastic
"bilkul karna chahiye ,hamari zameen hum kise bhi de raising_hands",non-sarcastic
haa barobara aahe too pana kitee divasa jhaalan shivaseneta aahesa choopa choopa ke kaaryakrama chaaloo asateela naa maga kashyalaa shatha upadyaalaa raajakaaranaata deva dharma tumachee maaya tumhee ghaalaa maa tumachyaa raajakaaranaata,sarcastic
Hai na hamra randomSena aise logo k liye triangular_flag triangular_flag smiling_face_with_sunglasses flexed_biceps,non-sarcastic
jo man bhen ki gsli nikal rahi iski to ma bhean on da support kar deni chahiye,sarcastic
abe kuttee vahaa koya baabaree vaabaree naheen thee theeka hain vahaa mandira thaa aura mandira upara aayaa hain jaya shree raama triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,sarcastic
eenka debate hoga toh kya mst rahega na saluting_face,sarcastic
nountain dew dar ki man ki chut fire,non-sarcastic
fir teri ma kaise condom laga ke chodu,sarcastic
"Dog rathee rolling_on_the_floor_laughing rolling_on_the_floor_laughing isko follow krne wale beh naam se pehala kutta yeah kuttiya laga lena , dog rathee ko follow na krne ka ghamnd he rolling_on_the_floor_laughing JAI SHREE RAM flag_in_hole",non-sarcastic
Indian Media is a toxic media,non-sarcastic
narte dam tak ne be bolunga ki asaduddin owaisi ek hindu ki oolad he,non-sarcastic
hichyaa tondaata dilyaamulan hee ashee ghaana bolateya partying_face,non-sarcastic
bilkula boliye| mai bhee 1992 kee dastaana poore bhaarata ko bataaoongaa kaise muslimsa ne kashmeeree hinduo kaa qatleaama kiyaa thaa,non-sarcastic
Definitely not ...... Supreme Court se upr koi nhi ho skta ...... Agr nhi manjoor h to kisi aur Desh mein rho......,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
She tried her best India red_heart saluting_face,non-sarcastic
yeda jhavee aahe kaa re hee yedyaa bhokaachee,non-sarcastic
beta nasle beet jaengi tmhari lekin ab tm kuch kr nhi paoge clapping_hands,sarcastic
Mountain 5 star skull Dar Ki Gandd Maar smiling_face_with_sunglasses,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy Had hai yr rolling_on_the_floor_laughing face_with_tears_of_joy,non-sarcastic
ye wo madhrchod insan h jis desh ki khate h us ko hi bdnam krte h in logo ki wajah se hi puri sikh jati bdnam ho rahi h,non-sarcastic
sorry bhaiyo me up se hu up wale to mafi ke layak bhi nahi hn kuch hijdon ki wajah se aaaj puri up ko saram se bolne me kathnai ho rahi h,sarcastic
"Millions of Hindus killed by Islamic invaders., this is well documented so going by your logic how many years Hindus should remember that",non-sarcastic
eendia jinda bad tha jinda bad hai koi bura nazer dalega na india ke uper uska m k chu red_heart,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
to modi ne kya lund ukhad liya,sarcastic
one more nehru ko gali dene ke liye enraged_face,non-sarcastic
jai shree ram orange_heart triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
aaha hy me hindu hu triangular_flag,non-sarcastic
TO HUM LOGO KE MANDIR KO PEHLE TODA THA ME BHI JINDAGI BHAR YEHI BOLUNGA unamused_face,non-sarcastic
yenhe inke mai ke chodo jada bolat hai,non-sarcastic
jai shree ram triangular_flag jai shree krishna triangular_flag jai shree nahakal triangular_flag,non-sarcastic
Gravity kaha gyi be face_with_tears_of_joy slightly_smiling_face slightly_smiling_face,non-sarcastic
Mountain Dew cross_mark desi daru check_mark_button,non-sarcastic
tera papa ka wada bhi dikha,non-sarcastic
Are bechnch**d rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
ha re nahi bola tha me tere .ma ko usne hai bole muje bhi pel mere bete ko bhi pel kya karu hogi gadari face_with_tears_of_joy fire,non-sarcastic
lulli kte gye hizde hindu check_mark_button in up,sarcastic
ગરનિ આબરૂ ગરમા જાજરૂ rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
bkl ab apne depression pe rap bana chal,sarcastic
aaj nhi to kal babri masjid raising_hands_light_skin_tone hm banayenge allha hu aakbar pakistan saudi_aarabia raising_hands_light_skin_tone saudi_aarabia,sarcastic
lekin wo to mitti me mil gya face_with_tears_of_joy face_with_tears_of_joy,sarcastic
gudda ke liye itna mehanta … r gravatiy ka ka chosi,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy kya mast joke haa face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Where it is.. Mera bharat mahan India .. nice sister. U tried,sarcastic
eess bhenkelode ko 4 june ke bad pta chalega,sarcastic
Hijde h... face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Jay shree Ram triangular_flag triangular_flag triangular_flag folded_hands,non-sarcastic
Achi baat hai na black money to white money ho jayegi Or black dress walo ko hi mil jayegi grinning_face_with_sweat grinning_face_with_sweat grinning_squinting_face grinning_squinting_face,sarcastic
moai moai moai moai moai moai,non-sarcastic
"Why Sudhanshu is not the PM candidate, he should be given an opportunity when Modi is done with his tenure",non-sarcastic
Behnch*d for a reason face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
"kitna chutiya pan he bhai sachhi me tumhari biwi tumse kuch nhi bolti ......tatto kitna top kitna upar kar rahe ho...aur uski pant bhi niche mtlb kya yar kuch bhi.....wese dekha jaye to galti tumhari bhi nahi... .,....",sarcastic
jai shree ram triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag angry_face_with_horns,non-sarcastic
bhai video Banwo ab Tumhera papa nee yah kya jhoot bol diya haiii face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
au ai saba isalie die taaki loga aatmanirbhara naa bana saken,sarcastic
bhai tu pair upr kr le mujhe dar lag rha hh,non-sarcastic
aaaj tak news wale koi nahin khake 1500000 narendra nodi lakh rupaye liye sab koi ki chillane lag gaya,non-sarcastic
owaisi tum sab ka baaaap hai,sarcastic
han han bol de munawwar bhi atankwadi ma beta hai face_with_tears_of_joy,sarcastic
Jay shree Ram triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords flexed_biceps flexed_biceps flexed_biceps flexed_biceps flexed_biceps smiling_face_with_horns,non-sarcastic
hila udhav ch bunnni chatta mhana ani ani tya udhav la pan tich bilik chatat basa mhan............. naada fhakt ekanaatha,non-sarcastic
jha'''e na chu'''''hi. bate uchi uchi gan''u rathee,non-sarcastic
When a single person made the whole track,non-sarcastic
No existence of conscience crying_face .....just because of them whole community get blamed...,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
babri masjid waspis usi maqam par dobara tameer karenge,non-sarcastic
He has made video on this as well maybe admin is just busy criticizing him not checking facts,non-sarcastic
hichyaa tondaavara kona kona pichakaaree maaranaara,non-sarcastic
jagaha-jagaha raahula gaandhee aura priyankaa gaandhee soniyaa gaandhee ke putale jalaao jo loga bhaarata jo.do yaatraa men traka kaa bhaa.daa naheen diyaa vaha loga gareeba ko bevakoopha banaayaa aandolana karo putale jalaao janataa ko jagaao ki unake saatha kitanaa ba.daa dhokhaahuaa,non-sarcastic
fire fire fire ase to bap ki Kami ha jo ya pada ho gyi hai,sarcastic
Nalla Winner cat_with_tears_of_joy grinning_face_with_smiling_eyes cat_with_tears_of_joy grinning_face_with_smiling_eyes cat_with_tears_of_joy grinning_face_with_smiling_eyes cat_with_tears_of_joy,non-sarcastic
Dhruve rathee ke kitne bap backhand_index_pointing_right,sarcastic
too kitee janaannaa bagheeta baaee he saanga,non-sarcastic
