Transliterated_Comment,sarcasm_label
randeeche buddha badala bolanechee laayakee aahe kaa bhaadakhaaoo tujhee,sarcastic
Yeh har muslim ku dawood se kyu compare karte ?? Wbu modi ? regional political?wtf is going with media...,non-sarcastic
ne bolna chahta hu babari be hamare ram mandir chenkar najid bhnaytha na esaliye hambi babari najid todkar ram mandir bhnadiyea,non-sarcastic
Ha ka aabe galti se bhi aakela mat mile pune ke public ko face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
are sarakaara kisakee banee hai vo to dekho bhaaee kauna hai ye news reporter,sarcastic
han eesliye eetna type kiya chutiye...,sarcastic
Mountain dew cross_mark 70ka pauya check_mark_button,non-sarcastic
Hilondo?!!!!!! face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
eendia mein paida hoke ye kar rahe ho toh socho tum apni ma ke pet se bhi paida hue ho,sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
ye chutye bol kya raha hai ...,sarcastic
ही बुधवार पेटेतली आहे किती जणांना वाटते ते लाईक करां face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
vo prtik hai ek astitav ka,non-sarcastic
nountain dew dar ki man ka bhosda moai,sarcastic
Mullla adha bulla adha dimag face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Ye sab madharc**d hai face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth,non-sarcastic
Bolke kya ukhad loge face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Sudhansu Trivedi be like - Aur dimag khrab hoga to aur list khol dunga winking_face_with_tongue winking_face_with_tongue winking_face_with_tongue face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing,sarcastic
