Transliterated_Comment,sarcasm_label
A baby cross_mark a doll check_mark_button,non-sarcastic
kadhee tara bheta asa jhavina naa too pana jaya shree raama malaa vaachava mhanasheela,non-sarcastic
Hi bai ram mandiracha asa pass jari disali ki lagech tila ticha ha video dakhawa useless sali face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth,sarcastic
ayodhyaa vaale tuma hindoo ke naama para kalanka ho,sarcastic
kareenaa chaachee kaa naama konase navambara pe likhe ho baaboo jee? face_with_tears_of_joy,non-sarcastic
Bro has done PhD in physics,non-sarcastic
Le bhai kha gye 12 pass educated log rolling_on_the_floor_laughing check_mark_button,sarcastic
ees madharboard ki koi id dega,non-sarcastic
Shepard.. Take note... Don't just read news,non-sarcastic
aaur batao beti bachao beti padhao kanoon clapping_hands clapping_hands clapping_hands,sarcastic
nahilaon ko jab chhut di gai tab pata chala ki inhen kyon kaid nein rakha jata tha face_with_open_mouth,non-sarcastic
crossed_swords crossed_swords Jay shree ram crossed_swords crossed_swords hundred_points hundred_points hundred_points hundred_points hundred_points hundred_points hundred_points,non-sarcastic
bjp nai to 15 lakh bola uska kya hua,non-sarcastic
sardar ji ne galat kiya ki iska ma ni chodi,non-sarcastic
jutti fero koi is bike wale de....,sarcastic
too ekaa baapaachee aaoolaada naaheen baaraache,non-sarcastic
Le German shepherd tujh par moot Diya,non-sarcastic
ee did not get you message,non-sarcastic
Galat kam karoge toh jail jayege hi na rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing BJP wale hi thodi na jail mai dal rahe hai face_with_tears_of_joy face_with_tears_of_joy,sarcastic
That lady is really calm. I would have killed them for doing this. Those are my colours man.,non-sarcastic
uttara pradesha vaalo garva se kahon tu loga hiza.de hon |,sarcastic
Paisee do abb fatafat fatafat face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
eeske sar pe koi enam to rakho jo katke layega,sarcastic
Modi ne nu keha tha v bhr kala Paisa itna v j India aaje to sare loga k khate ma 15 15 lakh rupye pdjenge adha Gyan hmesha ghatak howa face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
"dekha rahe ho vinoda, kaise maulika adhikaaron kaa pooraa phaayadaa uthaayaa jaa rahaa hai inglisha bola bola ke|| grinning_face_with_sweat grinning_face_with_sweat",sarcastic
