Transliterated_Comment,sarcasm_label
tere ma ko chotta tha waha pe daut juber,non-sarcastic
jay shree ram aaries aaries triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
Ye meri behn yha kya kar rhi h smiling_face_with_tear vo to court gai thi,non-sarcastic
kash ye iske bap ne laga kiya hota to ye paida hi na hoti,sarcastic
aab log khe rahe he bjp jinda bad kyu bhai ? congress chahiye tha na? hahhaha acha hua,sarcastic
do nothing+dar ki maki *** skull,non-sarcastic
bhai riders ka galti hai bhai,sarcastic
condom ling par hi chadhate hai..oos shiv ka ling kyo kahate bhai fir,sarcastic
lag to gb road ki rahi h skull,sarcastic
tnc party ko hi barbad karna accha jo ki aise umidwar khade kar rahe hain,non-sarcastic
Manipur k time kha the? clown_face,sarcastic
socha boys ko khushkabri de hi du aj,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
"Sitting chief minister silent h kya? Andha to theek hai, bhera bhi hai",sarcastic
Chut do Rahul ko firilega 1 lakh face_with_tears_of_joy face_with_tears_of_joy,sarcastic
eetne tukde karunga tumhare bap dad hi nahin pahchan payenge tumko,sarcastic
Uddhav thakare dalindar aulad ahe are he balasahebanche nav kharab karat ahe face_with_symbols_on_mouth face_with_symbols_on_mouth,sarcastic
Jay shree ram party_popper party_popper party_popper party_popper,non-sarcastic
chutiyo 8000 jitne k bd bola tha sarkar bn ne k bad,non-sarcastic
Bolta reh kisko farak padta hai face_with_tears_of_joy face_with_tears_of_joy abhi aur bolega tu ruk beta,sarcastic
bandaa kaise suna rahaa itanaa isakee .. eka raipataa lagaa de kheencha ke utha naa paayegee dubaaraa,non-sarcastic
hindu cross_mark huu khane wale check_mark_button,sarcastic
"e hijda ek rupiah bhi nahi de payega, kaha se layega?? ooske nani ke ghar se??",sarcastic
Dhruv radhi cross_mark jerman saferd check_mark_button rolling_on_the_floor_laughing,non-sarcastic
yahi post agar dharam vishesh par kar deti to ab tak sar tan se juda wale nare lagna chalu ho jate person_facepalming person_facepalming,non-sarcastic
Ab jail mai Jakar content or rap song Bana de . Middle class k aad mai aakar logo k bhavnano k sath khilwad nahi chalega baccha grinning_face_with_sweat rolling_on_the_floor_laughing,sarcastic
Random gc (link in bio) red_heart,non-sarcastic
Lol mahila ko bacche paida karne ki machine samajh rakha hai face_with_tears_of_joy face_with_tears_of_joy,sarcastic
aaccha hua tu kisi ladke ke hath me na pada vrna teri chud jati enraged_face,sarcastic
"aalivish le kiya ye shabd nhe nikla ,,,",non-sarcastic
aayodhya thi isliye maryada me the didi or agar mathura rehta to nahabharat ho jata or humare ram maryada purshotam hai to dhyan rakhna bajune laxman ji bhi hai jinhone apke purvaj shurpnakha ka nak bhi kata tha bolo,sarcastic
le re lund k dhruv rathe pdh k aya kr,sarcastic
he asan boloona hindoo loka udoona ghyaayachee savaya laagalee aahe hilaa bhaaree dokan aahe hindoo loka udoona ghyaayachee face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
एक भिकारी दुसरे भिकारी के पास जा रहे हैं face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
"kashaalaa maraayalaa chaale kele too, chyaayalaa chutyaa lokaanchee kamee naaheeye bhaarataata",sarcastic
Abe kaun si aulaad s tere pass hai bhi.. rolling_on_the_floor_laughing,non-sarcastic
Ab dekho andh bakt ke sath choro kobhi rolling_on_the_floor_laughing rolling_on_the_floor_laughing Jai shree Ram triangular_flag triangular_flag modi ji jindabad,sarcastic
15 lakh mangne ki himmat nahi huyi sarakar bhi bani panauti ki,sarcastic
cross_mark cross_mark cross_mark cross_mark cross_mark cross_mark,non-sarcastic
cn ke rahte par nhi thi skull,non-sarcastic
relax guyzz 4 june ke bad bht kuch badalne wala hai,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
tichyaa maayachaa bhogee maaee gaaleecha hichaa daanaa vala vala karaayalaa vaatato,non-sarcastic
Laalach buri bala hai jao aur feku ke chakkar me face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
aab pelne wala enke pass bhi h dono saman leke chal rahe h,non-sarcastic
great mam but they will not understand ur imotion as they are temerarious enraged_face,non-sarcastic
Bangladesh for a reason rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
ookar pheknege aaise board ko jaldi hi,sarcastic
bai respect te ta kriye je ehna ne sade khalse de flag di respect kiti hove ta. je oh sade khalse de nishan sahib di respect krnge ta asi v krage enraged_face,non-sarcastic
khata khat khata khat gareebi khatam kardi . face_with_tears_of_joy,sarcastic
Use fatafat fatafat chod Diya face_with_tears_of_joy,sarcastic
