Transliterated_Comment,sarcasm_label
Sudhansu trivide rocked German shepherd shocked,non-sarcastic
bilkul tk hua ha eendia ka sath azadi sikh community ka haq ha aor un ko milige azadi eenshallah check_mark_button check_mark_button check_mark_button,sarcastic
dognri wala jeet gaya to bhi hindu nuslim.. aabe gobar bhakt tu sudhar ja..,sarcastic
German shepherd dekh le or fir ispe video bana.......ch....,sarcastic
एटीएम कार्ड से पैसे निकाले फटाफट face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy फट गई है कांग्रेस face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Jay shree ram red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart,non-sarcastic
3rd term loading - ye bhi jayega,sarcastic
khada kar lena chalu kar do abhi,sarcastic
Or lelo face_with_tears_of_joy face_with_tears_of_joy aab age yaad rakhna bhul ana jana face_with_tears_of_joy,sarcastic
Galt kya bola isne face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Bhen ka loda bike vala chud toh teri ma gyi face_with_tears_of_joy,sarcastic
beshram khujaleevaala ne isteephaa naheen diyaa...,sarcastic
eeski language to dekho kitni bataniz hai bat karne ka tarika nahi hai... eesko misbehave k charge me ander karo,sarcastic
aaapke mukh se “khata khat khata khat” ekdam mishri jaisa lagta hai grinning_face raising_hands thumbs_up_light_skin_tone,non-sarcastic
Mountain dew cross_mark Desi Daaru check_mark_button,non-sarcastic
do nothing + dar ke age jeet hai,non-sarcastic
Allah hu akbar green_heart crossed_swords flexed_biceps Saudi_Arabia,non-sarcastic
Vote here for sudhanshu trivedi and dhruv rathee debate check_mark_button,non-sarcastic
uddhava saahebaannee chukeechyaa lokaannaa javala kele aahe.,non-sarcastic
sister eenton se pehle ap upar se kud jati to acha hota. aaap ki eenton se race laga dete,sarcastic
thok dena tha chacha ye nobat hi nay aati,sarcastic
370 ke bad ab waqf board ki bari hai triangular_flag triangular_flag triangular_flag,sarcastic
hichyaa aaeechee gaandda aaeeghaalee kashaachee taaee hee tara kharacha baraachee aahe hindoo dharmaa vishaee asa bolate,sarcastic
congress ki sarkar ho nai ai didi,sarcastic
Record cold_face tod denge smiling_face_with_horns world fire ka puri jaghe face_screaming_in_fear apna flexed_biceps_dark_skin_tone hoga kabza collision,sarcastic
"sahaja - instinct!: jaba koee bevakoopha hamaare raaste men aataa hai, to hama doora chale jaate hain, hama unhen maaranaa naheen chaahate! to isa maamale men bevakoopha jeetataa hai - hama ga.daba.da ho jaate hain!",non-sarcastic
नहीं भाई हमने bjp को ही वोट दिया जय श्रीराम कट्टर हिन्दू triangular_flag red_heart red_heart red_heart red_heart triangular_flag triangular_flag triangular_flag triangular_flag,sarcastic
lagta hai song isko dekh kr hi banaya hai iski bhehan ke maje maje face_with_tears_of_joy,sarcastic
hijade he jinhone hindu hoke bhi muslim wala kam kiya he enraged_face,non-sarcastic
vastavikta yahi h ki 3km dur ban raha hai,non-sarcastic
dhruva raathee jaise 10 j~naaneeyon ko sudhaanshu tripaathee jee roja subaha naashte men chaaya ke saatha ghola kara pee jaate hain|| chamachon,non-sarcastic
sushamaa naahee tara hee shrupanakhaa aahe too kshudra naahee baaee vela aliya aataa hichyaa sakata hichyaa sahakaaryaancha pana naaka chaataayachee dalindara olaadee saalyaa enraged_face enraged_face enraged_face,non-sarcastic
Kaha jinda rahegi tumhare mathe per face_with_tears_of_joy,sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
to dhruv tu apni sakal mat dikhaya kr tu lagta hi bura h mujhe suru se middle_finger middle_finger middle_finger middle_finger middle_finger middle_finger middle_finger middle_finger middle_finger middle_finger,non-sarcastic
Bap of every Congress sapoters face_with_tears_of_joy,non-sarcastic
jo bolte h mandir ka hamare liye haram h us ka hi diya tex say inko free rashan ilaj lekar koi nahi bolta,non-sarcastic
To bol na laude hume kya face_with_tears_of_joy,sarcastic
n k c tmc valo ki,non-sarcastic
Ham sab to khush ho gaye lekin Teri Gand jal rahi hai jarur maloom ho raha hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy chindi chor media,sarcastic
Chin liya to ky face_with_tears_of_joy face_with_tears_of_joy eka din tumari bhi chin lenge,sarcastic
Dalaal BJP ka face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Isme gravity kahaa gyiii thinking_face thinking_face face_with_tears_of_joy,non-sarcastic
Moka milte hi ura DIY jaoge cross_mark cross_mark cross_mark cross_mark,sarcastic
aare bhai patarkar shab agar sarkar banti tabhi to congress kuch karti..kaisi bat karte ho yar tum,sarcastic
Lagta hai mere. Physics k teacher ne galat padhaya tha mujhe loudly_crying_face,non-sarcastic
Once again proved that India is not for beginners face_with_tears_of_joy fire,sarcastic
"over krdiya isne ab kiya krenge hindu h , puchna yeh tha danga fasad hoga yah , buldojer chalega crying_face respect all religions",non-sarcastic
gugala se pangaa naheen dhruva pig_face pig_face pig_face,non-sarcastic
dhruv rathi ka isse kya relation hai bhai...,non-sarcastic
