Transliterated_Comment,sarcasm_label
Mera vote pakka face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Tare ma de lan angry_face angry_face angry_face,non-sarcastic
ab gyaan chodte hai face_with_open_mouth face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Ab kuch chamche ni dikhenge congress ke Godi media bolne vale face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Hindu cross_mark hijde check_mark_button face_with_tears_of_joy hai up face_with_tears_of_joy,non-sarcastic
mrko laga dusri bachi uske niche ajaegi,non-sarcastic
sarkaar banane ki baat Aayi to Sare Modi Hindu Muslim ke bhakt ban gaye face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
naaree shakti ko namana karataa hoon|| jaya shree raama|| raising_hands fire clapping_hands,non-sarcastic
newton ki low ki lag gai,sarcastic
camera camera man never die baby skull check_mark_button,non-sarcastic
dhruv rathee kidhar chupe ho rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Lund bolte ha koi fark nhi padga face_with_tears_of_joy face_with_tears_of_joy chutiya,sarcastic
achchaa huaa saradaara jee ne tujhe cho.da diyaa kisee achche khaase aadamee ke paalaa pa.danaa bahuta la.daaee hotee teree baaika vaale kee,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy are tum ky pagal ho kya,non-sarcastic
nuslim mahilaye. ye wahi kaum hai jo puri duniya me katora leke ghum rahe hai,sarcastic
Waa kya accting hai face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
raathee kaa khaanadaana khatma karadenaa hai fire,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy jai shree ram smiling_face_with_heart-eyes from Karnataka smiling_face_with_heart-eyes,non-sarcastic
Dhruv rathee bsdk lawde halala product face_with_tears_of_joy face_with_tears_of_joy,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
इसिको बोलते है खुद की इज्जत खुद निकालना... person_facepalming_light_skin_tone person_facepalming_light_skin_tone,non-sarcastic
eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia,sarcastic
"Nehru and gandhi always wanted our country to become house of cancer ppl's whatever they did, did for cancer against hindus,",non-sarcastic
rahul gandhi be like :- i am jocking,sarcastic
Isko kehte h udtaaa teer gaa**d me Lena face_with_tears_of_joy,non-sarcastic
Mountain Dew Dar Ki Man ka bhosda face_with_tears_of_joy,sarcastic
Gravity kaha gai be grinning_face_with_sweat face_with_tears_of_joy,non-sarcastic
Le dar gya D ratti backhand_index_pointing_right https://www.instagram.com/reel/C5pyxi5yMV8/?igsh=MTR0bHRmZWk1ZTIxZA==,non-sarcastic
If Congress wins then you will receive money,non-sarcastic
Aaj Tak news walon Ko bycoat karna chahie a enraged_face enraged_face police complaint bhi karna chahie,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Gravity bhabi ka check_mark_button chali gyi,non-sarcastic
Bro think he is god face_with_tears_of_joy,non-sarcastic
gravity gyi ma chudane aisi koi chiz he nahi hoti eyes,non-sarcastic
Shapath to Lene Do Abhi face_with_tears_of_joy,non-sarcastic
Congress ko bote detha hi nahi or agaya line mai poysha lene rolling_on_the_floor_laughing,sarcastic
