Transliterated_Comment,sarcasm_label
Inko khatakhat to nahi mila.. Inko jute padenge fatafat face_with_tears_of_joy face_with_tears_of_joy,sarcastic
baaeechaa anubhava tagadaa aahe. navaraa sodoona,non-sarcastic
hi yedzavi ahe hichu laiki nai ahe,non-sarcastic
You will get Babaji's thullu rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
Ab samjha burkha k andar Behn Beti sab Ek Barabar face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing,sarcastic
"Kidney,fafda,gurda,choti aant,badi aat touching video grinning_face_with_sweat crying_face loudly_crying_face rolling_on_the_floor_laughing cross_mark",non-sarcastic
BJP IT cell ke pille trying hard to defame Dhruv.,non-sarcastic
Iska kaam hi ek tarka story bss bta dena face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy wo bhi aadha adhura,sarcastic
yhi danda ghuma ke dal deta itni der me to,sarcastic
tere kahane se kucha naheen hogaa jaya shree raama,non-sarcastic
ye log apni ma behen ko chodne bale kuch dharm hi nehi unki,sarcastic
Illiterate peeps sucks their own children life in poverty,non-sarcastic
congress sala jhootha hai 1 rupiya dene ki aukat nhi hain . chle hain 8500 rupiya btwane,sarcastic
पपी दिए है आप सभी को आपा face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Indian serial dekhne ka asar smiling_face_with_tear smiling_face_with_tear smiling_face_with_tear,sarcastic
bc insan ko itna chutiya bhi nhi hona chahiye,sarcastic
But unhone hindu mandir kaise occupy kiya? slightly_smiling_face,sarcastic
bhai ab kr tu he kch,sarcastic
clown_face lol bevkoof bna diya sabko usna,sarcastic
eeska bap condom nhi panni hi lga leta,sarcastic
Shayad Feminism chalta hai After some days they will show they used sanitary Pads and play with them,sarcastic
bht jld pta chl jayega ki aukat kya hai tum lok o ka,sarcastic
hilaa fkt jhavaayalaa paahije tyaa mule asa bolate,non-sarcastic
iske pss lund hi nhi hai isliye nhi bta rha face_with_tears_of_joy,non-sarcastic
na ho aise gravity ka rule bhi tod diya apne bete ke liye,non-sarcastic
dhar hi isko dekh k dhar gya hoga,sarcastic
tel lagayenge dabar ka nam nita denge babar ka understood fire fire fire,sarcastic
Jyda khula chodne ka natija face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
waqf board k sare papers ko kharij kar dena chahiye... aaise to kal ko ye pure bharat ki apna kah denge... check_mark_button,sarcastic
Kan sii seriel pe kam kia thaa apne grinning_face_with_sweat grinning_face_with_sweat,sarcastic
bhai tum ye online comment karke koi dubara nhi dekhega ise sb bhul jaoge,non-sarcastic
Le re rathee marwa li apni face_with_tears_of_joy,non-sarcastic
Dhuruv ka baap face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ye bhi bata dena 5 aekar jamin di thi..babar ka bata dena mandir todkar masjid banayi,sarcastic
Dhruv Rathi brainwasher hai enraged_face wo kyu bolega,non-sarcastic
tumne to sala gravity ki ma bhen ek krr di yrr,sarcastic
Eat five star do nothing dar ki maa apne aphe c..t jayegi check_mark_button rolling_on_the_floor_laughing skull,non-sarcastic
ooska ghar sirf modi se chalta hain na,sarcastic
Bol rhi hai pelege kya pata pelege ya pil jayegee face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
fasi dedo ese logo k eendia enraged_face,sarcastic
ha toh sarkar banwa do na... nitish uncle ko bhej do eendeeaa me!,sarcastic
jai shree ram folded_hands_light_skin_tone folded_hands_light_skin_tone folded_hands_light_skin_tone folded_hands_light_skin_tone folded_hands folded_hands folded_hands folded_hands folded_hands,non-sarcastic
sb lungi ka jalwa hai fire,non-sarcastic
bap bap hota h ese kaya hota h salo always jai hind eendia hundred_points check_mark_button,sarcastic
oop ko aise gawar cm mila hai tabhi up ke logo ke pass na jobs hai na hospital hai na school tabhi up vale har jagh dhakke khate hai delhi mumbai har jagah bhikh mangte hue dhikhte hai,non-sarcastic
Aj fasting chal rahi hai isliye kuch nehi bolungi slightly_smiling_face,non-sarcastic
kuchh karne ka nahin darne ka nahin,non-sarcastic
Dosto pappu itali bhagne taiyari kar rha hoga khatakhatt ftafat safachat face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
bol do rahul hi tumhara sb karuga,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing face_with_tears_of_joy face_with_tears_of_joy Papu ne papu banaya,non-sarcastic
कृष्ण लल्ला हम आयेंगे मंदिर वही बनाएंगे face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Eating 100 D Rathees in breakfast face_with_tears_of_joy,non-sarcastic
eesiliye bjp ko lana jaruri hai crying_face,sarcastic
Babri masjid to Chali gai junoon mein ab to ek hi Nara ek hi naam Jay Shriram Jay Shriram red_heart red_heart red_heart red_heart red_heart,non-sarcastic
nountain dew dar ki maki ch**,sarcastic
"pappu phroda hai,,eenakai oopara,, muqadamaa thoko",non-sarcastic
Congress Congress smiling_face_with_heart-eyes Rahul Gandhi red_heart,non-sarcastic
koi na. nodi ji hai to mumkin hai. karara jawab milega,sarcastic
5 star dew cross_mark 10 stadwe check_mark_button skull moai,non-sarcastic
5 star +mauntain deu = der ki ma ki chu**,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy or kuch ni mila sale ko to ye faaltu ki baat or kuch ni tere paas face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
tumhara bjp 15 15 lakh denge bole uska kya hua,non-sarcastic
Chinal raaand sali enraged_face enraged_face enraged_face,non-sarcastic
English me gali dene wala like kro face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
"yes, you are correct. There is no nation who is called Hindu nation in the world and these Muslims have several nations in the world and in today's world on the name of modernity Almost Hindus stay silent on such matters and they don't raise their voice which emphasizes these so called swines to do such bull shit action",non-sarcastic
teri bhen da fudda bhen deya lodeya,sarcastic
Muslim ladki abhi v waqt hai jaago grinning_face_with_smiling_eyes aur hindu ladka leke bhago check_mark_button,sarcastic
hilaa raanda mhatalan tara to raandechaa apamaana aahe hilaa shivaseneta thevaleecha kashee uddhava saahebaannee jara kharacha baalaasaahebaanche vichaara dokyaata asateela tara hilaa haakalaa shivasenetoona aani jaraashee ijjata raakhaa svatahbaddala hindoonchaa manaata,sarcastic
Yehito khubi hain Islam ka face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Vote for the Allah ka face reveal eyes eyes eyes eyes,non-sarcastic
Hamare MP me AAJO YOGI JI KABHI NAHI HARO GE AAP crying_face crying_face,non-sarcastic
Do nothing + drr ki ma ki chut check_mark_button face_with_tears_of_joy,non-sarcastic
भाई अब तुझे TT नहीं पकड़ पाएगा grinning_face_with_sweat grinning_face_with_sweat,non-sarcastic
bhai jo u.p.vasi ne bjp ko support kiya hai unko bhi pura desh dogla keh rha crying_face bhencho mar jane ka dil kar rha...,sarcastic
Dar ke age jithe face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
india secular hee nhi hona chahiye sirf hindu rashtra,sarcastic
teen talak shi tha bhai inke liye thumbs_up,sarcastic
This should be removed asap check_mark_button,non-sarcastic
wrna khud hatiyar utha lena skull,sarcastic
triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
well said sir i agreed for you raising_hands raising_hands,non-sarcastic
You should do your research well before share your video in public … very disappointing and poor work Rathiji… shame on you for your efforts for misleading public …,non-sarcastic
government kha bni congress ki government bnti to garebo ko milta,sarcastic
lodu face_with_tears_of_joy .... Aur kitna moote tere muh pe face_with_tears_of_joy,sarcastic
bhagavaana raama vanavaasa ke samaya isalie madhya pradesha men jyaadaa dina bitaae the ye baabaa mahaakaala mahaaraaja kee prema samarpana sevaa bhaava vaalee bhoomi hai jaya shree raama jaya shree mahaakaala red_heart fire clapping_hands red_heart 29/29 smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes,non-sarcastic
congress ne hi desh ki ma c*** hai adhi to,sarcastic
Nehru ko koi kam nai tha shayad face_with_symbols_on_mouth,non-sarcastic
Bhai ye long ka maa ka bhos***ra face_with_tears_of_joy rolling_on_the_floor_laughing,non-sarcastic
rap banane ki kya jarurat thi bhai,non-sarcastic
Surpanakha aahe hi enraged_face enraged_face enraged_face enraged_face enraged_face crossed_swords,non-sarcastic
nodi ke 15 lakh khaha gaye,sarcastic
"wah didi wah , ese he gira ke niche ap laet jao .",sarcastic
Bro is the OG y'all moai,non-sarcastic
aareh jyada se jyada kya hoga jan hi toh jayegi moai,sarcastic
garibo ki shayata cross_mark mullo ki shayata check_mark_button,sarcastic
yoopee vaala be like ham yadav hai mullo ke tatte chaatane vaale,sarcastic
hichya ai chi gand sali bhikarchot,sarcastic
2 min ye socho agar esa hi to to waqf board ne babri masjid ko claim kyun nahi kiya or supreme court k orders pr whn mandir bnaya gaya,non-sarcastic
enhone vot diya he pappu ko to enhe eenka hak milna chahiye vot manga bhi yahi kehkar ab de enko pesa,sarcastic
15 lakh to modi ne bhi kaha tha magar nhi mila enraged_face enraged_face enraged_face sala kuchh bhi kar lo jana ta ki koi nhi sunata nhi congress or nahi bjp sab chunav tak achhe hote hai sale,non-sarcastic
