Transliterated_Comment,sarcasm_label
Bina condum se khelna ka natija hai ye face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
I love mp kabhi aaunga red_heart red_heart red_heart,non-sarcastic
Eat 5 star do nothing rolling_on_the_floor_laughing,non-sarcastic
satya paristhitee maandalee aahe yaane tara,sarcastic
Are har kisi ko 1 laak dege to rahul gandi khi khud he grib na hu zaaye face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy wo m har mhine face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Esliye aaj hamare desh k log aur garib hote ja rhe h face_with_tears_of_joy,sarcastic
Aek same me aap bhi tihad jel me the face_with_tears_of_joy face_with_tears_of_joy,sarcastic
"There are not sitting CM's who went jail that time, and kejriwal went jail in 2012 when he was not the cm , andhbhakt log",non-sarcastic
Power of 90ml rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
ghar basa nhi bhikari pahle pahuch gye,sarcastic
chi enraged_face kitni gandi soch h,non-sarcastic
aabhishek har gaya to ek munawar aatangwadi ho gya ha laude jesi media ke liye,sarcastic
tujhe kya jarurat thi galian dene ki aur gandi bate karne ki ab bhugat,non-sarcastic
Do nothing + daar ki ma ki ch**t check_mark_button moai,sarcastic
Maa ka god check_mark_button check_mark_button bosada,non-sarcastic
Congress be like-Chutiya banaya tumko face_with_tears_of_joy,sarcastic
desh ki media cross_mark modi ki media check_mark_button,non-sarcastic
Mountain dew + khaini check_mark_button skull moai fire,non-sarcastic
"dhruv rathi ki ma chod dega ye banda ek bar debate kra do iske sath , ye chanakya h bjp ka , jay shree ram",sarcastic
"tere tere islam, aallah pig , nuhammad per mutt diya maine sweat_droplets banana",non-sarcastic
"congress sarkar jeetegi too milega, jeeti hi nahi enraged_face",sarcastic
tan man dhan se jail tera wait ke raha hai,non-sarcastic
Are ik month to hone do check_mark_button,non-sarcastic
Let modi handle this shitt yawning_face yawning_face,sarcastic
aabhi ismein yah eetna ulta sidha bol rahi hai agar ismein koi ek thappad mar de to sala pura desh hil jaega aur bhuchal a jaega pure desh nein kal hi dekh lena,non-sarcastic
Chamcho हाजिर दो face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
hichyaa aaee baapaana khupa motha paapa kelan asalan tevhaa aashee raanda janmaalaa aalee bhangaara bhokaachee aavalaada,non-sarcastic
"ye sra sar glt h , bjp s humble request h isko sbse pehle ban kren",non-sarcastic
Mc people who don't respect our FLAG,non-sarcastic
yahe hai whatsaapp ooniversity propaganda bjp sarkar ka jhoot bol jhoot video dekho isliye dhruv rathi ke video ko dekle aandhabkat,non-sarcastic
salo ka experience ko flex marte hue uncle moai skull,non-sarcastic
Newton bhai aap ki mkc loudly_crying_face,sarcastic
inako phokata kee lata laga gaeen hain,sarcastic
jabe bhosdi wala middle_finger middle_finger smirking_face,non-sarcastic
kab promise Kiya do u have proof pls share or else report your account fake news spreading,non-sarcastic
Ab lo hindu hindu ko gali de raha hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
yaalaa jhapaatyaa baabaakade nyaayalaa paahije paahije ga****** vala jodalaa paahije,sarcastic
hisab yogi ji jaroor krenge iska,non-sarcastic
aabhi bawaseer ho gya h uske,non-sarcastic
Media ki maa ki chut face_with_tears_of_joy,sarcastic
aab 2024 k bad ase v khatam kardiya jayega,non-sarcastic
nene puri dekhi video person_facepalming_medium_skin_tone person_facepalming_medium_skin_tone person_facepalming_medium_skin_tone person_facepalming_medium_skin_tone,non-sarcastic
