Transliterated_Comment,sarcasm_label
Yrr ab to had ho gai bhai face_with_tears_of_joy,non-sarcastic
Gravity ki maa chod di face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
pehli bat sarkar jiski banti hai wo wade pura krega or eenhone sheet hasil ki thi pn ke post pe abhi bhi bjp he hai to congress kaha se wade pure karegi uski sarkar chhote chhote ilakon me bna hai na ki kendr me beaming_face_with_smiling_eyes beaming_face_with_smiling_eyes beaming_face_with_smiling_eyes,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Jai Haryana check_mark_button enraged_face enraged_face India,non-sarcastic
Tuzi Gand marli pahije nagda karun tula sagle kide martil tuza ganditle face_with_tears_of_joy rolling_on_the_floor_laughing,non-sarcastic
bar hya baee astil nirlajj pn atta puroshottam ramachya bhaktanche comment paha.,non-sarcastic
enraged_face face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth face_with_symbols_on_mouth enraged_face,non-sarcastic
Behen piche bacha cuth Gaya tha grinning_face_with_sweat,non-sarcastic
zra kuch asmani kitab pe bnaoo.. pta chlega ki khoon khraba kaise hota h. eetni bdi bat ho gyi kisi ne kuch kia nhi..,sarcastic
wah godi media jab elvish ne show jete cm uske sath rely nikalta hai loude ki sarkar and media,sarcastic
5 staar→kooch naa kaar ke bhaaee dekho + nooontaaeen doo→daar ke aaaage jeet haaee = moai,non-sarcastic
jay hind jay bharat eendia eendia eendia,non-sarcastic
relax modi ji is back. sabh vapis a jayega jo gaya haj,sarcastic
rahul gandhi ke ghar per jaiye delhi mein uska ghar hai,non-sarcastic
pahale jaba upra naama sunataa thaa to - kattara hindoo yaada aataa thaa aura aba upra naama sunataa hoo.n to - gaddaara hindoo yaada aataa hai mujhe garva gaee kee me madhyapradesha se hoo.n jaya shree raama triangular_flag triangular_flag triangular_flag,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Baba inki faat rhi h Suii dhaga lekar inki sil k fir aa jana face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
face_with_symbols_on_mouth face_with_symbols_on_mouth angry_face angry_face angry_face angry_face angry_face angry_face crossed_swords crossed_swords crossed_swords crossed_swords crossed_swords,non-sarcastic
Ye to sab rozgar lene gye hain kam do inko paise nhi rozgar kro paise aaynge ye Congress or paise face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Ye bkl congress walo ne hamesha desh ko dubane wale act laye hai,sarcastic
pahle ram nandir tha ram nandir bana hai aur ram nandir bana rahega,non-sarcastic
Bhai yeh banda yaar we need leaders like sudhanshu trivedi always rocks,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Ye bhi to hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Bhagwan ap kaha ho face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
respect for you ma'am eendia ye india ki video nhi hai or apke bjp kaha ma chuda rahe hai unka desh vish bhaut power hai na vo to war bhibrukwa dete hai fir kiyu bharat ma ke samman ki raksh nhinkar pa rahe hai,non-sarcastic
"Kya hua Tera wadaan, woh Kasam, woh iraada..... Phata phat, phata phat bhaag Gaye waade karne wale ..... face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy",sarcastic
sahee baata hai u.p ki janta jija.de saabita hue enraged_face,non-sarcastic
hi t randi ahe hi rand ch kai ee kai cha nahi,non-sarcastic
India is secular just to act against Hindus.,sarcastic
Sahi hai popleshan control ka sms hai,non-sarcastic
sorry bhai ham varanasi wale nhi hai,non-sarcastic
Ham dono bhai dono tabhahiii face_with_tears_of_joy moai,non-sarcastic
Moye Moye rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing face_with_tears_of_joy,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy person_facepalming person_facepalming person_facepalming godi media,sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
crying_face crying_face crying_face crying_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
raanda baajaaraatalee too tulaa kaaya bolanaara hajaara janaansobata jhopoona ithaparyanta pochalee too laayakee aahe kaaya tujhee,sarcastic
kutte ki aolad mate bolo hum khalsa ki aolad h chiye vaise bol usne galt kiya sry but eendia wale respect krde aa jive asi sikh krde h.....,sarcastic
neko lagta tha ki jo log 12 salo se kisi bhi ghr ya zameen pr reh rhe vo unki ho jati hai smirking_face smirking_face smirking_face,sarcastic
or me apno beto bolunga ki tum bhi bolte rahna jabti jameen par par mandir bn gya face_with_tears_of_joy,sarcastic
Are tihadi se bahar ku aya face_with_tears_of_joy,non-sarcastic
eat 5 star and do nothing+mountain dew dar ki ma ki chūd,non-sarcastic
5 star + mountain dew = Dar ki maki chut rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
lekina linga ke lie hi hotaa hai yaha face_with_tears_of_joy,non-sarcastic
jai shree ram... triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
ye german shepherd hai kejriwal ka,non-sarcastic
sarkar bante hi dene ka wada kiya tha check_mark_button check_mark_button,sarcastic
Didi jyada let ho gya rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Uncle know very well physic moai,non-sarcastic
to ky ban gyi congress ki sarkar,sarcastic
He just had a 1000 dhruv rathees in breakfast,non-sarcastic
dhruv rather ki ma ka bhosda,sarcastic
Jai shree Ram folded_hands folded_hands triangular_flag triangular_flag triangular_flag,non-sarcastic
crying_face crying_face crying_face crying_face crying_face crying_face,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy tu bolna kya chata hai,non-sarcastic
oodta teer gand main lene ki adat hogi na tereko,sarcastic
Pappu ne lappu bna diya face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes fire fire fire,non-sarcastic
ja kam tum tattu hi kr sakta ha,non-sarcastic
Bjp ke against Pawan singh uthe to unhe bhi Hara diye proud to be Bihari,sarcastic
India foot = writing_hand_light_skin_tone proud to be Sikh.,non-sarcastic
skull moai Anxiety through this whole video chart_increasing chart_decreasing chart_increasing chart_decreasing chart_increasing chart_decreasing chart_increasing,non-sarcastic
teri galti hya mc. ... chapri rider,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
