Transliterated_Comment,sarcasm_label
dhruv rathee ki ma ka bhosda,sarcastic
nark me nyi jagah nyi saja hai iske liye alg se,non-sarcastic
jake apni dogli jeet ki khusiya manao har to hindutva ki hui hai crying_face,sarcastic
level sabke niklnge niklnge usi ke jo khada rahega hafizz ji face_with_tears_of_joy thumbs_up_medium-light_skin_tone,non-sarcastic
kya mai apne muslim dost ko tag kr sakta hu kya ?koi vivad toh nahi hoga nah face_with_tears_of_joy,sarcastic
"kya pagal admi hai ye, babar iska bap tha kya?",sarcastic
astagfirullah maulana hoke islam k bare m apko ni pta apni ghatiya soch ko islam ka nam dete h khud ko muslim bolte h,non-sarcastic
India India India India crying_face crying_face crying_face crying_face,non-sarcastic
Or do congress ko vote rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
Kuch to bhi mat bolo apni research thik se karo pehle,non-sarcastic
aaayodya walo sabse bde hijde toh tum log nikle,sarcastic
Chutiya kaat diya in logo k face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
aaee ghaalyaa shetta upataayalaa reelsa banavalee hoteesa enraged_face,non-sarcastic
Le moot dita Rathee upr rolling_on_the_floor_laughing,non-sarcastic
aassam ka cm ka 10000 corer ka scam kaise clean kita geya jab bjp par join kiya ? one side story kiu bata rahe ho vai or bate vi he study kar,sarcastic
Fir Baad mein maa Baap royenge Iske mera beta Marr gaya kya galti thi uski bla bla like dehradun wala case face_with_tears_of_joy,non-sarcastic
Yeh vedio bhi end tak daikh lee slightly_smiling_face,non-sarcastic
Gali de rahi hai paisa deke fir krwado face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
e bhi dharm se jod diya godi media crying_face crying_face,sarcastic
kal nodi press conference me jsr ka nara kiu bulgoe kuch awor he,non-sarcastic
gujaraata se to kaheen chora lutere daakoo repista nikale to kyaa sabhee gujaraatee aise hain? hamaare maananeeya pradhaanamantree narendra modee jee bhee gujaraata sahee hai to unako kyaa bologe aapa?,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
ek bar ye gali pe breaking news banayega na to maiyachud jayega tera,sarcastic
Mountain dew dar ki mkc fire check_mark_button check_mark_button,sarcastic
Dhruv Raathi cross_mark Madharchod Raathi check_mark_button,non-sarcastic
kyun har cheez dharam se chalti h ? comman bhi kuch hota h k nahi ? aagar padha likha hota to pata chalta k resources limited h or log bohot zada.,non-sarcastic
Jyda hi red_heart touching nhi ho gai face_with_tears_of_joy,non-sarcastic
Milega bhi nahi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
hindu congress supporters chullu bhar pani mai dub maro,sarcastic
MC ho hmare jhande pr pair rakhe ho bc,sarcastic
Full traffic Mai leaning krre h chapri,non-sarcastic
hee baaraa baapaachee ekoolatee eka aavalaada aahe sushamee,non-sarcastic
"sahi bat hai par kya kare jab beta bap ko bhul jaye to kya kare. beta bap. bap hota ...,............... bolo..... fire jaya red_heart shree red_heart raama fire",non-sarcastic
ye bhi band hona chaiye sir,non-sarcastic
dogle nikle ye log sharm ati hai enraged_face triangular_flag,non-sarcastic
Congress walo ne chuna laga Diya face_with_tears_of_joy face_with_tears_of_joy clown_face,sarcastic
nountain dew darr ki na ki ch,non-sarcastic
excessive population allah ki den hai aur gareebi nd unemployment modi ki den hai? hypocrisy,non-sarcastic
par janta ko ishe kuch lena dena nhi hai desh ke bare mai kisi ko nhi sochna bas inhe to cylinder petrol or sarkari naukari ka muda chahiye desh gaya bhadh mai… yeh hai humare hindu… dogle sabke sabke anpad gawar,non-sarcastic
maza address: tuja aai cha puchha cha aat madhe by the way peach rose tongue right_anger_bubble waving_hand,non-sarcastic
Kehna kya chahte ho drd ho rha h kya face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy bhai jit gye to red_heart,sarcastic
teri ma latthi kya idhar babri ko,non-sarcastic
"Modiji ko vote daona ,Milega Paisa face_with_tears_of_joy face_with_tears_of_joy",sarcastic
Atleast Give Respect for Country Flag U Holy Cow,non-sarcastic
ye sab jb dekhte hai janta ak hai tb en sabki .....jati hai.ye darne lagte hain kahi en sabka raz khul na jae,non-sarcastic
n hota to bike wale ko btata kese bt krte h chapri sale,sarcastic
Cm to Abhi Yogi hai face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
gahr bsa nhi bikhari pahele a gye face_with_tears_of_joy,sarcastic
बुलडोझर चाहिए क्या.... grinning_face_with_sweat grinning_face_with_sweat grinning_face_with_sweat,sarcastic
part 2 manase style nadhe ala pahije hicha,non-sarcastic
suna hai ram mandir ki opening sa ziyada public thi,non-sarcastic
aatna jaldi kiya hai bahun ji,sarcastic
bhakton kee maa.n beejepee ko isa baara kama seeta milee isalie bhakton ne up vaalon ko gaalee denaa suru kara diyaa hai bhakton isee up ke dam para 10 saala khooba gundai kie hai modee enda kanpanee,sarcastic
Ab lo khata khat khata khat face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
oop ne dhoka diya mp ne sambal liya proud mp triangular_flag,non-sarcastic
teri aulad zinda rahi tab na clown_face,sarcastic
skull skull skull moai rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing fire check_mark_button check_mark_button check_mark_button cross_mark_button cross_mark_button cross_mark cross_mark,non-sarcastic
dekhlo bhai kuch bolne se pehle,non-sarcastic
Jau sree ram folded_hands folded_hands folded_hands orange_heart orange_heart orange_heart orange_heart,non-sarcastic
aabb nai bhi bap bangya yahu,non-sarcastic
Out of slybus ah gya clown_face thumbs_up,sarcastic
Allah hu Akbar cross_mark Ola hu Uber check_mark_button,non-sarcastic
yaha bhi pele vaha bhi pelege cross_mark sath me tumko bhi pelege check_mark_button,sarcastic
face_with_tears_of_joy face_with_tears_of_joy chutiyo ki Kami nhi hai,non-sarcastic
saare kee saare desha premee hain olaada marda paidaa kare paise anaaja sarakaara degee khataa khata khataa khata enraged_face enraged_face,sarcastic
pehle chehra to dikha! fir us khandahar ko zinda karne ki bat karna.,sarcastic
Aakhir kehna kya chahte ho..... grinning_face_with_sweat,non-sarcastic
Are bhenchod tula famous vhaych hot views ani likes pahije hote mhanun tu video banavli hoti...ata zala famous tu face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy ..bhenchod ..Kashala shahan pana kela video banavun...ata sympathy vagaire kai nhi...Punyat pokal baamboo che fatke fix ahet tula...aai ghalya,sarcastic
ne ja raha hu eenstagram delete krne pata reheta yeha gravity ka ma chod diya jata h to install hi nhi krta face_with_tears_of_joy ...,sarcastic
yeh sale media real me godhi hai sale,sarcastic
hee randee laa dukara laavaa chinaala,non-sarcastic
or de lo congress ko vote bhen ke lodo,sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
Le lere lund k Youtuber face_with_tears_of_joy,sarcastic
"din m majdoori ,rehdi aur hinduo k naukar bnkr rhte hn , ,,,rat ko begam pr jawani dikha dete hn",non-sarcastic
Tere too sir ke upar se Chadani Chahiye chapri,sarcastic
#sushmandhare you opened doors of hell for yourself. balasaheb ka nam duba diya is shivsena ke logo ne. satta ke lalach mein gatar ban gaye ho tum sab nirlaj log..,non-sarcastic
nere bhaii jail jana fir aaapke bjp ne prajwal revnna ko q nahi jail ne dala o bjp kon lagte hai fire,non-sarcastic
Do nothing eat 5 Star+ Dar ke aage jit hain = fire skull,non-sarcastic
hilaa punyaa madhye budhavaara petheta basavaa dhandaa karaayalaa,non-sarcastic
Mountaindew dar ki maa ki ch...d cross_mark_button check_mark_button,sarcastic
ab dikha bhai inko apni aukat,sarcastic
Dhruv Rathee bas political party se paisa khata hai ek k khilaf bolne k liye face_with_tears_of_joy,sarcastic
Ab to khata khat nehi ayega ab to fata fat yahase bhago chutiya log rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
aallah hu akbar green_heart green_heart green_heart,non-sarcastic
lakhanaoo men la.dakiyon kee badamaashee jyaadaa hee ba.dha gaee hai koee achche se pelane vaalaa naheen hai inako,non-sarcastic
hatao ye niyam ko faltu niyam h,non-sarcastic
desha me bhaajapaaeeyo kee pola khula chukee hai| aba dharma ke naama para jo moorkha bana rahe the aba loga nahee banege,non-sarcastic
baaika kaa nambara nota kara lete saradaara jee dubaaraa dikhe baaika u.daa denaa,sarcastic
5 stars + mountain dew dar ki puri ki puri khandan (khaanadaana) chod do fire,sarcastic
gravity nam ki koi chij hi nahin hai,non-sarcastic
eeski ma 10 logo ka kha kr bethi hai without condom tbhi aesi gst paida hoi h,sarcastic
Newton cross_mark Nautanki Man ki chut check_mark_button,non-sarcastic
hm hindu hain dusre ke dhrm ya jati ko gali dene wale nhi sache hindu hain jo geeta pr believe krta h n ki kisi specific party pr,non-sarcastic
mrritaachyaa taaloovarache lonee khaanyaalaa kantenta krietara mhanato kaa bhaadyaa hyaa baaherachyaa aavalaadee laee udagyaa enraged_face,non-sarcastic
Even gravity fails before Indian drama smiling_face_with_tear,sarcastic
Bhai Galti et ki thi check_mark_button check_mark_button check_mark_button,sarcastic
bhaarata maataa ki jaya ho| folded_hands eendia,non-sarcastic
aandhaare laa .aandhaaraata nevoona jhavalaa paahije kandoma phaatasatora,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
