Transliterated_Comment,sarcasm_label
Yah pakka apni bahan Ko Kiya hoga face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth,non-sarcastic
"After 2 kids , govt should stop giving them citizenship",sarcastic
bhaiya rahul gandhi pn bana kya? sarkar banega tab hi na paisa dega.,sarcastic
"aab yaha bhi logo ko hindu muslim karoge ,,,, had kar di hai modi media ne face_with_tears_of_joy",sarcastic
nadam ko mota and chikna bhi chahiye,non-sarcastic
"sarkar nahi bani congress ka, bjp aye hai 15 lakh jarur ayega ji",sarcastic
"Ye to kanoon ne Puri maaa ch rakhi hai , hum ladko ka kuch nhi bacha is bereham sansaar me ab yaha se kahi aur konch kerna padega face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy",sarcastic
Behendhod smiling_face smiling_face check_mark_button Kata hua lulle check_mark_button check_mark_button,non-sarcastic
congress ki government bani kdr ???,non-sarcastic
kaha se ate h ye log matlab kuch b logic bc clapping_hands apko chuttiya pa ka award milna chahiye fire,sarcastic
tere sir ke ya gardan ke uper chadha dia hota toh chu** bolne kelie khada na hota,sarcastic
Ab ase sant hai जैसे उसकी गांड़ मारली हो check_mark_button,sarcastic
Only Quran is the preserved word of God. Life is a test and you are required to identify truth.,non-sarcastic
Kiski galti ti kon kon dhek nd aaya comment face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Mountain dew baby_bottle + बीड़ी moai check_mark_button face_with_tears_of_joy,non-sarcastic
"But Kejriwal was not the CM in 2012, hence Kejriwal became the first sitting CM to have been arrested by any agency in India after the Independence so don't mislead people",non-sarcastic
Dhruv Rathi ek number ka _______ hai Aapko kya lagta hai.. fill in the blank .. face_with_tears_of_joy face_with_tears_of_joy,sarcastic
sacha boloo to latakhora taaipa kee hai ye lava.dee mahilaa..,sarcastic
Bache itne ache lgte h to aaja teri hi kok br du people_hugging face_with_tongue,sarcastic
andhaare tumhee nakaa maanoo pana sanpoorna hindoo dharmaata raama yaannaa maanato ughacha bhaavanaa duhkha oo nakaa,non-sarcastic
Mountain dew + 5 star cross_mark Khaini check_mark_button,non-sarcastic
Mountain dew darki maa ki bhosda face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Exactly Sir... Apart From The Actual Case... People Taking Advantage Of This Situation For Their Benefits Making Me Or People More angry too... These Kids won't Understand... They are telling us what is comedy n humour....,non-sarcastic
"Chhinaal,randi,randi ki bachhi,100 bapachi ,hichya aai ni 1000 janancha tondaat ghetla asel tevhach tond yevdhe kharab aahe face_with_tears_of_joy face_with_tears_of_joy",non-sarcastic
Mohammad ka full form = Moh + aham + mad (An ignorant fool deluded by lust and attachment),non-sarcastic
isake baapa agara kandoma isakaa istemaala achche se karataa to ye panautee paidaa naheen hotee,sarcastic
Kutto ke bolne se car m chlne walo ko frk nhi padta h yawning_face flexed_biceps rolling_on_the_floor_laughing,non-sarcastic
eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia,non-sarcastic
ooske muh ko lakva mar gya hai pinched_fingers,non-sarcastic
5 star do nothing moai skull check_mark_button mountain dew dar ki ma ki c**** moai,non-sarcastic
Riyal I was the gravity I was on paid leave slightly_smiling_face,non-sarcastic
Nehru Chutiya enraged_face enraged_face enraged_face enraged_face,sarcastic
paisa kamana padta hei....jabtak logsochenge muftame paisa kahise milega tabtak political parties yesehi fayita uthayenge.,non-sarcastic
Sanjay Raut face_with_tears_of_joy ya bosadichya la kon seriously ghenr,non-sarcastic
paajee nhi hai woh bro sardarji hai babaji hai paji apñe se age me thode jada hor kam ussr paji bola jata hai bade admi ho apñese toh unko paji nhi bol sakte do you understand bro,non-sarcastic
kuch paisu k liye pure desh ko bant rahe hai,non-sarcastic
yah mahilaon log randi khna se modi ka lund chus kar agya check_mark_button abhi hmra gar chatna agya rolling_on_the_floor_laughing,sarcastic
nain to ye soch raha hun ki ye congress kitni badi harami party hai,non-sarcastic
shankaraachaarya jee pooraa korta la.de the tuma loga kyaa kie the aaja kredita lene ke lie taiyaara ho,sarcastic
ye atankawadi se bhi jyada khatarnak hai anchor sab enraged_face,non-sarcastic
I wanna see face to face debate of dhruv rathee and shudhanshu trivedi ji check_mark_button check_mark_button,non-sarcastic
aaise hi log aapne mama ko aabba bana lete hai,sarcastic
only panjab black_flag black_flag black_flag black_flag,non-sarcastic
kitta chor sudheer chaudhry mar jal kr,non-sarcastic
Chutiya banaya tumko face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
kaha ho bhai jaldi se ispar video banbo,non-sarcastic
Aise reports ko sabse pehle boycott karna chaiye,non-sarcastic
kalik pot rakhi hai jo face_with_symbols_on_mouth,non-sarcastic
n kuch nahi bol rha hu kuki yha ki zimmedari ap sabne utha rakhi hai cool_button,non-sarcastic
eenka dimag ghootno me hota h kya?,sarcastic
aajkal ladki ladko ko pel rahi hain yar,non-sarcastic
eesake ladake unake ladako ko bolega gyanvapi nam se bhi ek majjid thi face_with_tears_of_joy,sarcastic
eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia jai sir ram,non-sarcastic
yogi ko ane do tumko bhi pelega tera aulad ko bhi,sarcastic
लेडी है या कुछ और face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Tila amcha gavatun hechya sathi kadun takla ahe face_with_tears_of_joy,non-sarcastic
Dikh nhi Raha...hai kidhar rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Newton in corner loudly_crying_face loudly_crying_face saluting_face,non-sarcastic
sura aura asura hara kaala mai hote hain shaayada yaha usee kee pidhee se ho,non-sarcastic
aagar hundu jeetta agar sikh jeetta aur bhi koi jeetta to ap ki news kya huoti?,sarcastic
waqf ko hatado ye jabardasti thopa gaya hai congress ki badolat isse jald se jald hata do,sarcastic
up ke hi beez ho tum face_with_tears_of_joy,sarcastic
Iske upar karwahi honi chahiye check_mark_button enraged_face enraged_face,non-sarcastic
babar ap ka bap lagta hai kya fire fire fire,non-sarcastic
wahi muslim aurte to samje kese rahe rhi hai in logo se,sarcastic
Police station lagaav bsdk valaki crying_face,non-sarcastic
jay shree ram ji ki jay,non-sarcastic
