Transliterated_Comment,sarcasm_label
koee mullaa dikha nahee rahaa hai jaya shree raama triangular_flag triangular_flag,sarcastic
koi katulla comment section m nhi dikh rha h,non-sarcastic
"one nigga said ""do nothing+ dar ki ma ki ch**=this uncle"" skull",non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
live dekhne ka ghamand hai alien,non-sarcastic
yr sirf bahr ke hi kr skte h not indians,non-sarcastic
eka baaee bolataanaa kaaya chukalee. sagalyaannee svatahchee laayakee daakhavoona dilee. aapalyaa devaannee chukaa kelyaata tyaa kaa kelyaa yaachaa pana aapana vichaara kelaa paahije. deva chukoo shakataata mhanalyaavara maanoosa chukana pana sahaajika aalaacha baaeelaa shivyaa denan hee pana aapalee sanskrritee nakkeecha naahee,non-sarcastic
bhai tu yeh deserve karta hai kya zarurat thi bakwas karne ki,sarcastic
Modi ji or yogi ji ko lao desh bachao jay shree Ram Hindu rashtra banao apne desh ko Mulla free hindustan Congress free hindustan aap free hindustan folded_hands,sarcastic
अब लें पेसा टका टक rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
BJP check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button check_mark_button,sarcastic
raanda aahe ho hee chinaala 300 roo. shaॉta na dhandaa karate hee aani haa yaa udhava le bhee samajata naahee kaa bhaadyaalaa fire,non-sarcastic
bilkul nahin isko turant jald se jald radd kar dena chahie,sarcastic
aab o nahi bolega ye sab uske amma ke yar ha,non-sarcastic
mitron aba tuma saba ko naukariyaa kataa kata aura hara maheene paise khaaton men phataa fata milegee face_with_tears_of_joy,sarcastic
Duniya hi muslim ki h face_with_tears_of_joy,non-sarcastic
le lo paise ab pagal kam buddhi wale log hai ye smirking_face,sarcastic
tu media wala pagal hai okay,non-sarcastic
aabe bhai yeh jaha dikh jata hai mjh gusse or ata hai.. face_without_mouth,non-sarcastic
जिन्हें पैसा नही मिला अब राहुल को खपा खप खपा खप करो भाई face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Advertisement power level in India skull check_mark_button,non-sarcastic
Uncle play gta 6 in real life moai skull,non-sarcastic
Mountain Dew check_mark_button dar ki maa ki chud skull fire rolling_on_the_floor_laughing,non-sarcastic
Kuch kare bina hi dar se jeet jaoo face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
nandir basa nahi ki bhikari ana chalo hogye,non-sarcastic
ek bat batuo ki patar upar se kon phekta he aur kyon aur bacche ko gar se bahar zameen par kon leta he matlab reel ke kuch bhi face_with_tears_of_joy,sarcastic
sab ka bap ek hi bolo jay shri ram all friends triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
tan nan dhan se kejriwal desh ko lutega yah kasam kha raha hai,sarcastic
Modi k 15 lak Aagay kiya Account may face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
dear ki ma ki chhut skull skull moai,non-sarcastic
ye to kothe vaalee vahee la.dakee hai,non-sarcastic
MADAM KO DARD BILKUL NAHI HUA face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
kash ye video 155 din phle mili hoti ....,non-sarcastic
tere ma bhn n jo dy,non-sarcastic
Kabhi kuch na kr ke dekho + dar ke Ange jit h face_with_tears_of_joy,non-sarcastic
dongre mai rhnai wala har insan tanki hai ap ki sarkar kar kiya rhi hia,sarcastic
tmc mtlb teri ma ki c.................,sarcastic
oop m veer bhumi jhansi ki janta ne full support kiya h bjp triangular_flag triangular_flag triangular_flag,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Ye to vahi baat ho gayi ye lakdi kyu padi ho zhad main aja ghus jao meri gaand main face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
cross_mark_button cross_mark check_mark_button skull moai face_with_tears_of_joy,non-sarcastic
bete wo tha he bujurg agar hota na koi garam khoon wala teri kholta pehle,non-sarcastic
nadhar chot balo tum eendia ko batman kor ra heho,non-sarcastic
jaya shree raama triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia check_mark_button check_mark_button check_mark_button,sarcastic
oop ke hindu cross_mark up ke eendians check_mark_button,non-sarcastic
Kya ye act band nhi ho sakta crying_face,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Babri to gay ab gyanvapi bhi jane vali heee face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
ha tu hai par ter ko pata nahe skull,non-sarcastic
whatsup university se padha hai kya bhai badhi thodi hai ulta ghata hai don't trust dhruve rathe cross_mark,sarcastic
aare hila akkal ahe ka.. layki nai hichi politician honyachi..bhangar sali crying_face,sarcastic
Himat asel tr tondach sodun bol na bc mc enraged_face,non-sarcastic
elvish yadav jab jeeta tha tab bhi aishe log bahar aye the jashan manane tab kaha the tum sale,non-sarcastic
vese kidi ko gali dens bhi toh crime h,non-sarcastic
Bhai dhiyan se dekho sari Muslim aurte h Congress ko ache se pata h ki kin logo ko chutiya banana h or ye baat inko samajh me nhi ati face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Fhefde touching video loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face loudly_crying_face,non-sarcastic
dar ki ma ka bhosada rolling_on_the_floor_laughing skull skull,non-sarcastic
डर की अम्मी की चूत face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
kabhi kuch na karke bhi dekho skull + dar ki mkc moai,non-sarcastic
sudhir bahut bda topinaz admi hai,non-sarcastic
hindu nhi jagenge kuch samye ruko or desh chod ke bhagenge,sarcastic
Nikal face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
godi midya enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
Dar ki m*** ki c****t grinning_face_with_sweat face_with_tears_of_joy,non-sarcastic
Kay hame bhi apni aane wali pidiyo ko ye batana chahiye ke kaise Babar ne ram mandir todkar vaha masjid banae red_heart red_heart are Kam se Kam Babar thik se toh Kam krta koi sabut nahi chhodna chaye tha face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Ullu banaya fatafat fatafat face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
yaalaa pana uchalaa..haa vishaya aani vela tujhyaatalaa kidaa daakhavaayachan navhataa...2 lokaanchan jeeva gelaa aani tulaa tyaanchyaa jeevaavara raap karaayacha hotan,non-sarcastic
puri jagah tumhara kabja hoga jake pakistan mein kabja karo face_with_tears_of_joy,sarcastic
hum bhi apne baccho ko batate rahenge ki ye hamara mandir hai babar ne hamara mandir todd ke masjid banaya tha. par ram ji ke age kiski chalti hai to beta isss mandir ke bare mai tumhare bacche ko b batao,sarcastic
laking sarkar to modi ki bani hai phir kaha sai paisa dega rahul gandhi,non-sarcastic
Are iska dimag 1400 saal ki ..isko thodi pata hai usse pehle sanatan hi thaa ..eia bi converted isko koi batao face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Gravity gayi ma chudane face_with_tears_of_joy loudly_crying_face loudly_crying_face,sarcastic
bhagavaana saba dekha rahaa hai aapa loga kyon apanee jubaana kharaaba kara rahe hain bhagavaana hee hisaaba karegaa,sarcastic
fir bhi hamara hindu soya huva hai.,non-sarcastic
15 laakha ke jaise jumalaa thaa,sarcastic
german dog. he doing video all aanti eendia skull skull,non-sarcastic
Tere pichhwade mein kyon Aag lag Rahi hai tujhe bhi chahie face_with_tears_of_joy,sarcastic
10 dukkara mele asateela tevhaa hyaa baaeechaa janma jhaalaa asela face_with_symbols_on_mouth enraged_face,non-sarcastic
"tere bap me h lekin, mtlb mujhme",sarcastic
dar ki ma ki ch**t skull,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
rathhee apko research team rakhni padti hai aur ye ha mare kalyug ke 4 disha ke gyani sudhanshu ji hai jinke samne google bhi sharma jata hai,sarcastic
Le network :- mere sath gal hua hai beaming_face_with_smiling_eyes,non-sarcastic
Ab bolo proud to be mushlim face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Wtttt a performance fire fire fire fire fire fire fire fire triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
chut ke uski daru pakdai thi yad hai ki nahin,non-sarcastic
bhai wo tab ruling me nhi tha..,non-sarcastic
NEWTON's LAW clown_face cross_mark INDIAN DRAMA's face_with_tears_of_joy check_mark_button,non-sarcastic
hama bhee bolate rahenge ye muggalo ki aavalaade bhaarata ke mula naheen hain.,sarcastic
Druv Rathee ke Puppets nhi dikh rhe comment section me clown_face,sarcastic
#BJP2024 BoyCott This Board enraged_face enraged_face enraged_face,non-sarcastic
Kuch Milne Vala Nahi He rolling_on_the_floor_laughing,non-sarcastic
Jay shree ram.... triangular_flag triangular_flag triangular_flag,non-sarcastic
hindu secular hone ka natk krte h apni kayarta chupane k liye unamused_face,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
eesko jinda rahne ka hk nhi hai enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
Aise hi tujh jaiso ko andhbhakt kahte hain face_with_tears_of_joy,sarcastic
ye bahut galat kar rahe ho,non-sarcastic
