Transliterated_Comment,sarcasm_label
आप लोग करो बहुत अच्छी बात है face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
hilaa 14 divasa raanaata baandhoona maaralee paahije ..moorkha baaee,sarcastic
Jay mahakal red_heart red_heart red_heart red_heart Jay shri ram red_heart red_heart red_heart red_heart,non-sarcastic
Eat 5 star do nothing cross_mark mountain design risk utha nam bana,non-sarcastic
Proud to be an hindu jai shree ram triangular_flag,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing middle_finger middle_finger middle_finger middle_finger,non-sarcastic
Bro It's little sarcastic read my second comment below you will understand,non-sarcastic
Dhruv rathee collects knowledge from reels clown_face,sarcastic
Bade bhai maachudane gye face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
ees bande ko sirf hindu nuslim karni ati hai hot_face,sarcastic
Every Hindu should be oppose this and put on your story for awareness,non-sarcastic
jyana hijda disla tyani comment kara,non-sarcastic
Har chij to Modi ji de rahe h . Jis thali me khate ho usi me ched karte ho.,sarcastic
Dhruv rathee ka baap check_mark_button rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
gawar agar padh likh ke kuch ban nhi sakta to ye chaprigiri hi karega,sarcastic
Eat 5 star sparkles do nothing face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
kay baju naka gheu yachi.. lai kida hota na,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy muslim ki soch,sarcastic
bharat hai bhai ek din pura ye hi le lege or hum bhai bhai krte rahe ge,sarcastic
rahul gandhi ki sarkar bani hi kahan hain iss bar?,non-sarcastic
dekho kitna aur brain wash karega bhai,non-sarcastic
"Sb k sb chor uchakke ek sath mil kr Modi ji ko darana chahte h, but they are forgetting that He is a Lion, Jo ekela hi kafi h wolf k group hote h",non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy sahi hua laude tuze to umarked honi chahiye face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
eesliye puri duniya mai bhik mag rahe hai,sarcastic
shi kiya inke sath ye sab lalach me ake glat krdiya,non-sarcastic
Mountain cross_mark mut sa bacna ki dawa check_mark_button,non-sarcastic
Confuse Mt kro dono jagah banwayenge fir grinning_squinting_face face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
wo to sardar ji th jo chor diya warna nai hota to terrko chod deta,sarcastic
King of India India red_heart enraged_face,non-sarcastic
aaree yar jiske bare mein koi bat nhi krna chahta uske arrest hone pr q bat ki ja rhi hai.. in logon ko na sidhe muh bat samjh ati hi nhi.. jab tak duniya k samne inki ijjat ki dhajiya na udao.. or kuch berozgar aise b hai jo duniya k kisi kone mein chupkar faltu batein krte hai..,non-sarcastic
nera dost ticket na lene ke bad,non-sarcastic
Jaldi uha se hato hatt Tora face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Tum duniya mt jalao tum hame jalao face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Vidro besta pile_of_poo pile_of_poo pile_of_poo pile_of_poo,non-sarcastic
hichi 1 da dhind kadha teva kalal,non-sarcastic
Bro eats 1000s of rappers in Breakfast,non-sarcastic
मुलगी शिकली प्रगती झाली. clapping_hands face_with_tears_of_joy,non-sarcastic
Ek bar YouTube pe Jake check Karo ke vahabi or sunni me kitna fark he. In andh bhakto ko hr dadhi or topi wala muslim lagta he rolling_on_the_floor_laughing,sarcastic
aacp pradyuman be like| :- behenchodd,non-sarcastic
"True, but he said ""Sitting CM""",non-sarcastic
shudhanshu ji ka bat hi alag hai maja a jata hai red_heart red_heart red_heart,non-sarcastic
Akele bolunga toh vivad ho jayega clown_face smiling_face_with_tear,non-sarcastic
ok sodu naka hela pan chopa changla,non-sarcastic
BJP लाओ. देश बाचाओ triangular_flag check_mark_button check_mark_button check_mark_button,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy Muslim population badhne ke baad sab pele jaoge,sarcastic
Bhgg Bkl... Ye lo Moot diya Bhsdk Teri study mein rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
₹100000 lene ke liye a gaye fatafat fatafat chutiya randi log face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Ye mdm sir ke ilake se hai isliye aisa kr rhi face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ye bik gai he gravity crying_face,sarcastic
shame shame shame on you enraged_face enraged_face,non-sarcastic
Itne time me to baccha chalne lag jata h sneezing_face,non-sarcastic
Hindu hai ham triangular_flag triangular_flag (voted BJP ) fire fire,sarcastic
aapne bap ke ghar ja pakisatan,non-sarcastic
ye logo ko beekh dena band kro,non-sarcastic
aabe andhbhakt ab to gobar khana band kar do yar,sarcastic
bhago ban k take sanki ko desh k nhi wo kisi kam ka nahin,non-sarcastic
This should be amended in the law at the earliest and it will happen soon,non-sarcastic
𝘼𝙘𝙝𝙖 𝙢𝙪𝙣𝙖𝙫𝙫𝙖𝙧 𝙗𝙝𝙞 𝙖𝙩𝙖𝙣𝙠𝙬𝙖𝙙𝙞 𝙝𝙖𝙞 𝙄 𝙢 𝙝𝙖𝙥𝙥𝙮,non-sarcastic
Tattoo kidhar hath kidhar face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Kaha gye loda hu akbar wale face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
tujhyaa uraavara raavana basavaavaa laagela bahooteka,non-sarcastic
eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia eendia,non-sarcastic
He eats 1000 Google in breakfast every day's face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
mistake auto wale ki hai bike wale ko kyo bachaea usko cutt nahi marna chahya thaa sida chalta bike wale apne ap bach taa,non-sarcastic
"April fool , rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing",sarcastic
ek bhi hindu mahila nhi hai triangular_flag triangular_flag triangular_flag,sarcastic
Ye raathi BC kya kha ke hgata hai face_with_open_mouth face_with_tears_of_joy,non-sarcastic
Waqf act or CAA donon ko hata Dena chahie enraged_face,non-sarcastic
sab hate ga 4 june ke bad sab ka hisab ho ga abki bar 400 par,sarcastic
