Transliterated_Comment,sarcasm_label
Ye media television wala bhi Pagal ho gya hai face_with_tears_of_joy face_with_tears_of_joy koi hai isse pagal khane le jao,sarcastic
aarar yehi video ladko ne banaya hota to police ati,non-sarcastic
Eat 5 star nothing to do,sarcastic
hag diya druv goti ke muh main,sarcastic
I feel like one day google may have to ask its queries to Sudhanshu Sir grinning_face_with_sweat,non-sarcastic
india India India India red_heart red_heart love,non-sarcastic
ये उमीद नहीं थी रे up वालों कैसे मुँह दिखाओगे !! मोदी pm बन जाएगा ।। नसबंदी करवालो रे up वालों exploding_head index_pointing_at_the_viewer_light_skin_tone ।। राम जी राम ।। folded_hands_light_skin_tone,sarcastic
Gravity ki maa chod di Bc mtlb hm chutiya hi h face_with_tears_of_joy check_mark_button,sarcastic
ookhd fheko enraged_face enraged_face enraged_face enraged_face,non-sarcastic
5 star - eat me do nothing,sarcastic
why r u guys everywhere?! loudly_crying_face (liking my shitty comments) skull loudly_crying_face,non-sarcastic
een logo ka hisab karne aur dharm ki sthapna krne ko prabhu a chuke hai triangular_flag,non-sarcastic
aagar vo red bull bhi pi leta to skull,sarcastic
log ye manne ko ready nai,non-sarcastic
tu bol raha vo rap naine banaya . or teri ma bol rahi ki vo ladka nera nahi hai thinking_face tum log kitne jhute ho . tere to din bhar gaye thinking_face,non-sarcastic
5star (do nothing) +mountain due (dar k aage jeet h) =sigma man moai,non-sarcastic
crying_face crying_face crying_face crying_face crying_face crying_face,non-sarcastic
Mujhe pehle ye btao ett neeche feki kyu face_with_tears_of_joy face_with_tears_of_joy,sarcastic
red_heart red_heart red_heart red_heart red_heart red_heart enraged_face India India,non-sarcastic
sarkar bante hi wada kiya tha abhi bani kaha sarkar,sarcastic
Any one noticed all are muslim ladies,sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
shanbhara raandaamelyaa tevhaa heechaa janma jhaalaa,non-sarcastic
Khalistaniioo or Canada walo your time is over . Now u will see the reaction moai,non-sarcastic
Ant hi aarambh hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
meree to saansa ataka gaee bhaaee bacha gayaa bachchaa face_with_tears_of_joy,non-sarcastic
Muslims are educated and this is thr result face_with_tears_of_joy face_with_tears_of_joy,sarcastic
matalaba jaate jaate bhee bhaarata ko eka bojha deke jaayegaa face_with_tears_of_joy,sarcastic
red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart red_heart,non-sarcastic
मुस्कुराइए आप लखनऊ में है face_with_tears_of_joy,non-sarcastic
Kuch Nahi dega enraged_face enraged_face enraged_face,non-sarcastic
kha zinda hai dikh nhi rhi new_moon_face face_with_tears_of_joy,non-sarcastic
"Just do nothing, kyuki dar ke aage jeet hai clown_face",sarcastic
ek bada banavo or ishke uper chadavo or pic aplod karo,non-sarcastic
Han re dog le rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
After Newton saw this video he suc1de,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
tu khus ho na ho ham ta khush hai,sarcastic
"jo virodhi saval kar rahe hai virodh kr rahe hai pehle unse pucho ki iss mandir me unka kitna yogdan hai,fir javab mangiye..... fire fire fire fire",sarcastic
Aab kya bolu tujhe Bhai face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
skull moai fire check_mark_button rolling_on_the_floor_laughing cross_mark cross_mark_button cross_mark_button face_with_tears_of_joy,non-sarcastic
Le Moot Diya is.. German Shepherd Chutiye ke... Study pe...,sarcastic
Jel me dalo Papu ko face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ees liya india traki nhi krta,non-sarcastic
me bhi jaunga bata dena kaha class lag rhi hai face_with_tears_of_joy,non-sarcastic
ek number ka jhuta hai rathi ye sab sajish hai desh ki tarraki ki speed rokne ki dusre powerful yahi chahte bharat me aisi sarkar ho jo unki gulami kare janta bewkuf na bano,non-sarcastic
"10 sec ki clip mein log judge kr rhe, wo bahen betiyo ko ka khyal rakhne ki baat kr rha h, please watch full video on YouTube.",non-sarcastic
cross_mark cross_mark cross_mark cross_mark cross_mark triangular_flag triangular_flag triangular_flag triangular_flag check_mark_button,non-sarcastic
abhinandana bouquet ... kelelyaa karmaachee shikshaa bhogaayachee tayaaree thevaa. welcome to #pune #puneporcheaccident fire,non-sarcastic
He bhagwan thanks aapne meko Hindu bena diya triangular_flag face_with_tears_of_joy,non-sarcastic
raahula jee paisaa kamaanaa chaahie lekina abhee taka naheen aayaa,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
nountain dew dar ki ma ki chut,non-sarcastic
अतंकवाती है ये angry_face angry_face angry_face,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
69 calls from Team Avengers grinning_face_with_sweat grinning_face_with_sweat,non-sarcastic
Mountain dew +dar ke ma ke ch*** face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Kuch hinduyo ki jali hogi video dekh kar face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
They need third state....... Or send them to Pakistan,non-sarcastic
Dhrub rathi kitne baap hai re tere mdrchd,non-sarcastic
sabhi k ek rules hona chahiye eendia me chahe hindu ho nuslim ho ya koi aur dharm ko manne wale log sab k liye ek hi rules hona chahiye,non-sarcastic
oop walo k hisab se to bilkul karna chahiye hai na ??,sarcastic
Rahul Gandhi is Educated India red_heart People are not fool to not understand this is done because yesterday Rahul Gandhi exposed Modi. Reverse Uno to fool people,sarcastic
India India flexed_biceps flexed_biceps flexed_biceps flexed_biceps flexed_biceps flexed_biceps flexed_biceps flexed_biceps flexed_biceps flexed_biceps flexed_biceps flexed_biceps,non-sarcastic
bhaarata maataa kee jaya eendia eendia eendia,non-sarcastic
bhn k lode katwe kat k fenk denge bc tujhe suar,sarcastic
aabki bar 400 par ...waqf board desh ke bahar,sarcastic
sabka sath sabka bikas th congress ne kiya tha ye gandu modi sab sath abhi tak nhi kiya,sarcastic
dimak ki tarha chat jayenge iss desh ko.... secularism dikhao aur....,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy tula lai maaj ahe ghe ata उडून,non-sarcastic
red_heart red_heart red_heart randi tri khush karte,sarcastic
nountain dew cross_mark bakri ka guru,sarcastic
Jaa mc to kr face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ye sab chutiya the jo bato mai aa gye... rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
koi chinta nt kro bass ek bas 400 par ho gye to ye bhi khatam ho jayega,sarcastic
sabse bikavu patrakar aaaj tak ki anjanaji hundred_points hundred_points hundred_points hundred_points,sarcastic
teri ma ko bhej de na fir,sarcastic
ek gali iske nam ki bana do guys,sarcastic
ees hisab se .. hum bhi bolenge ki tum babar ki aulad ho jisne mandir tode the,sarcastic
"Kide.....karega.....to.....jail must........ cyber crime me.......good lesson for content creator........abhi sab heropanti....,neklengi...... face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy",sarcastic
tulaa kitee janaannee jhavoona taakalee aahe kunaasa thaaooka mhanoona aamachyaa devaalaa too asa bolata aahesa enraged_face,non-sarcastic
"hilaa heechan kalanaa an hee raama aani seetaa yaanchyaabaddala bolaayalee, murkhaanchee saradaara aahe hee baaee face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy",non-sarcastic
clapping_hands clapping_hands clapping_hands crying_face crying_face crying_face crying_face,non-sarcastic
He even dosent know who is German shepherd but still destroying his propaganda skull skull,non-sarcastic
Our india and hindus are in danger..... A big civil war is knocking out door.,non-sarcastic
Proud to be hindu triangular_flag triangular_flag,non-sarcastic
Sirf bolte hi tah jaayenge face_with_tears_of_joy,non-sarcastic
Thik chutiya smjh rkha h rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
Ab maza aa raha hai face_with_tears_of_joy,non-sarcastic
"great info and reel, Allow it to download so that can be shared with other platforms..",non-sarcastic
Agar kuch bola to Rathee ki fat jaegi... face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
sab bhik me chiye inko .. aur bolte hai sarkar ne kya kia slightly_smiling_face bache paida karwa lo in se bus allah ki den hai wo toh,sarcastic
gravity gai ma chudane asi koi chij hi nahi hoti goblin,non-sarcastic
drv. rawat. aabhinand. aaapki. coment. sahi. aase. javab. dete. raho,non-sarcastic
ye to delhi ka seen h,sarcastic
hindu nuslim kiya laga rkha he nusalman kisi ko pareshan nahi karta hindu kisika bhura nahi karta,non-sarcastic
are. red_heart dee bhosadee kashaalaa shivyaa khaate,sarcastic
Aur kitni tyre ki dukan khulwaoge chacha clown_face,sarcastic
Or kuch log abhi bhi Secularism pr vishwas kr rhe hai face_with_tears_of_joy triangular_flag triangular_flag,sarcastic
nahee huaa mai varanaa isakee vahee haalata karataa jaise muha se gaalee de rahee hai pataka ke maarataa parinaama chaahe jo ho baada me,sarcastic
