Transliterated_Comment,sarcasm_label
Or do vote kissi or party ko bhugto face_with_tears_of_joy,sarcastic
Abe Dalal To Apna kaam kr face_with_tears_of_joy,sarcastic
eendia ko bachao modiji ko vote do,sarcastic
Dalal patreekaar hai ye maadhar chod face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
I'm waiting for people to say godi medi now face_with_tears_of_joy,sarcastic
teri aulad ane se pehle bhagwa ho jata hyderabad.,sarcastic
1500 saal pehle Allah paida bhi nai hua tha mandir ki jamin inki hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
tumcha aashya vichara mudech aamhi dharmachi rajneeti valyanna vote den suru kel jaai shree ram triangular_flag triangular_flag,non-sarcastic
hichyaa kapaalaavara allaauddeena chaa jhendaa chitakavalaa kaaya,non-sarcastic
rad ahe dhande vali hila zav zav zava hichi akhi khandan rad bazar ahe,non-sarcastic
yah dhup rathi bahut sare video mein jis tarah ka byan baji karte hain desh ki sanvidhan ko jis tarah tarun marod ke desh ki rashtriy photo jo ko barbad karti hai kya iska khilaf koi bhi action nahin ho sakta kya is tarah agar koi galat bol kar desh ki am janata ko gumrah karen kya uska khilaf koi saja nahin hai abhi sochne ka waqt a gaya,non-sarcastic
Dar Ki Ma Ki Chut face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Bhai Mera comment top pe kyu nhi h 35k like h uspe crying_face moai,non-sarcastic
As same as pig face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
nujhe v jhulna hai apke jhule par,non-sarcastic
Are iski bhen ki face_screaming_in_fear face_screaming_in_fear face_screaming_in_fear,non-sarcastic
brave girls sherni jo ina gidra to dri nhi eendia eendia eendia eendia,sarcastic
aaba julay ma kaha tha chutiya orat,non-sarcastic
"still no muslim will criticise this, isliye sbhi ko aisa samjha jata hai.",sarcastic
nehru ne wat laga di expressionless_face expressionless_face,sarcastic
tumari olad bi bolti bolti mar jayegi par kar kuch nai payegi,sarcastic
aare nadharchodo 1 bar up me a k ye kr k dikhao. beta apne pair pe to waps apne bil me nhi ja paoge ye to 100% hai.,sarcastic
Abe tu Chal be face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
dhruv bhai jaldi oonderground chale javo skull,non-sarcastic
Change hoga jarur modi agya he firse check_mark_button,sarcastic
"Wtf people all out there this is not ISLAM what the HeLL that person is talking it's all bullshit ALLAH MAAF KAREIN....,.... ISKO SHARAM NAI AYYY YE BAKWAS KARTEE HOOWA",non-sarcastic
wa re shantidud ke aulad b....ika,sarcastic
Up ke hindu cross_mark up ke hijre check_mark_button,sarcastic
Itne der me to me uski maa behen kr deta face_with_tears_of_joy,sarcastic
nujhe garv he me gujarat se hu ..26 me se 25 seat gujarat me fire fire fire,sarcastic
Aaj Tak to sach mein BJP ke sath hai ohh frowning_face_with_open_mouth,sarcastic
ye sb bjp wale hi hai,non-sarcastic
