Transliterated_Comment,sarcasm_label
Link bhi do sath inki amma k liye hum hai smiling_face_with_horns,sarcastic
Pagal sanjy raut kuta hai congress ka face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Kmaaal movie hai yr grinning_squinting_face smiling_face_with_sunglasses hot_face,non-sarcastic
ji please eradicate this Act to protect our country from Muslims. They have been grabing the Hindu properties under this stupid Acts.,sarcastic
dogle hai ( sab ni hai),non-sarcastic
gaalee nahee de sakataa maan bahane veediyo dekhatee hai naheen to aisee aisee gaalee detaa... kee sunane vaalo ke kaano se khoona aane lagataa,non-sarcastic
anpad ise hai kehte hai chote,sarcastic
ye bhi sala condam ka hadsa hai,non-sarcastic
Up se problem hai to Pakistan chale jao face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Abe KANPUR WALO MAT KHO DONO SEAT ME BJP jeeti hai face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy check_mark_button,sarcastic
thumbs_up thumbs_up thumbs_up Saudi_Arabia Saudi_Arabia Saudi_Arabia palms_up_together_light_skin_tone palms_up_together_light_skin_tone,non-sarcastic
o nkli sarkar to popo war rukwadi ki bni hai,sarcastic
eenn atankwadio ko pakistan bhaga do folded_hands,sarcastic
जल गई बस एक छोटी सी बात से face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Mountain dew dar ki maa ki chuth rolling_on_the_floor_laughing,non-sarcastic
ddar mi ma ki chu cross_mark dar ki 5 bar ma ki chu,non-sarcastic
kash tere bap ne uss din condom pehen liya hota,sarcastic
bahut badiya 1 kya 2 lakh liyuab,sarcastic
nunawar ku damad bana le sudhir smiling_face_with_heart-eyes,non-sarcastic
r2h like-: gravity gyi ma .......,sarcastic
Isss baar gyanvapi mosques ki bari face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Baal safat hogiya hey fir b aqal ki kamii hey jaaa k apna elaaj kr rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
aaashi bai jalmala nay aleli bari,non-sarcastic
Karma will speak one day fire raising_hands,non-sarcastic
"vyakti sirpha isalie itanaa suna rahaa hai kyonki vaha mahilaa kaa sammaana karataa hai, lekina kyaa mahilaa itanaa sammaana aura aadarsha se usa vyakti se baata kara rahee hai kyaa ? kauna kauna sahamata hai isa baata se|",non-sarcastic
ye kewal west bengal me hi hag sakte hai uske bahar to hum muta denge inhe fire,sarcastic
bullet raja cross_mark harami raja check_mark_button,non-sarcastic
nidi ji se request he as ee ki teesri bar pn banne per vakf board ko khatam kar de aur bharat ki sari jamin vc apas le,non-sarcastic
"nai nai aur karlo,nai karlo aur bleend toorneengs pe overtake",sarcastic
Ab bolo dhruv rathi kaha Gaye modi ji against toh bahut bolte ho iske bare mein nhi bolege ab Kaya hua hawa nikal gayi angry_face angry_face angry_face angry_face angry_face angry_face angry_face angry_face,sarcastic
Tumhari babri mere lawre pe aake lele cross breed wale suar ke pilley face_with_tears_of_joy,sarcastic
saram karo salu kisi ki eendia ko ase mat karo tumare be hoga cross_mark enraged_face,non-sarcastic
पीएम बनने का लायक नहीं है crying_face crying_face crying_face crying_face,non-sarcastic
tum donon se nahin ho payega ek kam karo apni man ko bhejo tum jaisa do aur paida kar dunga fire,sarcastic
India India India India India enraged_face enraged_face enraged_face,non-sarcastic
Dhruv ka naam badalke abdul rakh dena chaiye skull red_heart face_with_tears_of_joy,non-sarcastic
Tumare alla ka balla baj gaya ... face_with_tears_of_joy face_with_tears_of_joy,sarcastic
