Transliterated_Comment,sarcasm_label
aao kabhee uttara pradesha hamako pahanaao tumako dekhe phira hama bataaye tumako koote kee aulaada,non-sarcastic
eeske bete ko main bolunga tu bolte reh yaha sab tutte raheg tab tak face_with_tears_of_joy,sarcastic
aab hizde batatenge ki kaun hijda h ??,sarcastic
Bro he said chief minister kejriwal 2012 me chief minister nhi the face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth face_with_open_mouth,non-sarcastic
"jamane they woh gujar gaye, ab jamana hum hai aur humko iss bat se koi takleef nahi hai ke bigg boss tv show ka winner kaun hai.. humko toh chinta ye hai ke 2024 ke chunav ka vijeta kaun hai, kyonki hum bas manav dharam samajhte hai aur kuch nahi. aagar koi manav hee nahi toh dharam kaha se ayega sahab..",sarcastic
मुझे हिन्दू होने पर गर्व हैं check_mark_button triangular_flag,non-sarcastic
nountain dew dar ke ma ke ch*t check_mark_button,sarcastic
chalu ho gaya ek niya bhai jita bs inki ye midiya modi ji gulam hai,non-sarcastic
Gravity me ma behan ek ite tabhi girengi jab didi chahengi face_with_tears_of_joy face_with_tears_of_joy,sarcastic
फाटलेल्या कंडोमचा परिणाम म्हणजेच सुष्मा अंधारे face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ghantaa. kisa ne kahaa baabara kee ? masjida to allaaha kee hai,non-sarcastic
chee kitna ganda adami h.....mujhe garv h m hindu hu,non-sarcastic
tharda klaasa baaee raandee hilaa taaee kashaalaa mhanataata bhaaoo hilaa raanda mhanaa raanda,non-sarcastic
bolna hai to bol.. kamine desh ko karab kar raha hai owesi.... jai shree ram,sarcastic
Hath rakhne ka style thoda casual hai face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Jab vo PM nhi tha lodeee face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
"ईंटे बड़ी देर में नीचे पहुंची, मा चोद दी gravity की crying_face smiling_face_with_heart-eyes",non-sarcastic
dalal jo mante hai wo like kare ...,sarcastic
ye panjabi bharatiya nahi ye ee hate panjabi people,non-sarcastic
jai shree ram triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
Aur tum kuch ukhad nahi pai ye kon batayega face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Jay Shree ram folded_hands folded_hands folded_hands,non-sarcastic
Proud to be Hindu. triangular_flag triangular_flag om,non-sarcastic
Inki dukan band kaise krna hai ye socho phycho lag rha hai face_with_tears_of_joy,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Apne desh ki yh insult kr rhe hai aap kuch khte kyu nh bhaiya crying_face crying_face,non-sarcastic
eeske upar case kyu kiya isme sirf video banaya hai faltu mein isko ghasitke case ko bhatkane ki koshish ho rahi hai shayad,non-sarcastic
Char chanwi ghaude pe aise ladki mere lawde pe kya bolte bhai kya Maine galat kiya Tora mayi ke chodo mahwirwa wali face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
jai shree ram triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
Girl card victims card play very well ye apne ghar pe bhi aise hi bolti h shayad,non-sarcastic
3 4 tamache marne ka kanoon hona chaiye phir ye chinal jaye ma chudane,sarcastic
kash mujhe mili hoti to itni der me face scan karne se bhi pata nahi lagta kon hai iye,non-sarcastic
green_heart green_heart green_heart green_heart green_heart green_heart kaaba Saudi_Arabia loudly_crying_face loudly_crying_face loudly_crying_face index_pointing_up index_pointing_up saluting_face face_holding_back_tears face_holding_back_tears face_holding_back_tears,non-sarcastic
Mujhe samjh aya isne kya bola isne bola tum mere muh me loda dedo mera allah to roz meri leta hai face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Hum hindu main dum nahi hain isliye ye log fayda uthate hai crying_face crying_face crying_face,non-sarcastic
sudhanshu rock check_mark_button rathi shock cross_mark face_with_tears_of_joy public also rock face_with_open_mouth,non-sarcastic
Are sir ap ne to rathee ki ma hi chodi sir fire fire,non-sarcastic
kuch bolunga toh vivad ho jayega Shikaari bhaiya rolling_on_the_floor_laughing,non-sarcastic
bikh mago mile ga congress se,sarcastic
kisee ba.de netaa ke saatha isakaa sanbandha hai iseelie itanaa garmee dikha rahee hai aura kucha naheen,sarcastic
Lo or kro Rahul Gandhi face_with_tears_of_joy cross_mark,sarcastic
ye khud hi mar jayagi thode dino me fire,sarcastic
Gravity ki m ch0d d! grinning_face_with_sweat check_mark_button,sarcastic
Tu noob bhi he or chutia bhi,non-sarcastic
ye ajtak b godi midia he,sarcastic
Support BJP and they will be Remove the waqf board,sarcastic
chaachaa apa katoraa lo ora unako lotaa dedo phira,sarcastic
"Godi midea Rahul ne PM banne ke baad ka wada kya tha,Aur tera Modi to PM tha tab 15lakh dene ka wada kya tha kaha hai 15 lakh , Chor party,,,Rahul se chiye saal ka 1lakh to Bana PM 100% Melega Chod Godi media ka talwe chatna enraged_face enraged_face enraged_face enraged_face Tere PM godi ke tarah Chor, aur anpad, jhuttha, nhi Rahul bhai smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes",sarcastic
n p se seekho m p dogalaa nahee hai,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
kya asululiwala lowdesi saheb bhoshdi wala,sarcastic
Right information portrait in wrong way,non-sarcastic
Kejriwal Ne Kiya Kya Ye Bol Na Lodu? middle_finger_medium-light_skin_tone sleepy_face,sarcastic
thik hua tum logo ke sath sahi hua,sarcastic
Chamche aisi reporting 15 lakh kisike account mein jab nai aye the tab karithi,sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
Wo sab to thik hai lekin ye jo gali de Rahi wo karegi kaise.... face_with_tears_of_joy,non-sarcastic
5star + mountain dew = desi daru,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Dogla h dogla check_mark_button check_mark_button check_mark_button,sarcastic
javaayalaa milanaara naahee aataa mootha maarata basaa koradyaa vihireeta,non-sarcastic
teeemasee ke loga aise hee hai jo hindoo virodhee sabase jyaadaa rahegaa hindoo hokara usee ko tikata jyaadaa dete hain,sarcastic
red_heart red_heart आई घाली आहे ती,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
hee tara pakkee bhikaarachota baaee ubhyaane taakalelee aulaada,sarcastic
bhai inko kuch mat bolna kiyu ki ye to sabhi opponent party ka pura history khol denge,non-sarcastic
आप लोगो ne mandir tod kr मस्जिद banaya tha na ab jhelo face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Gravity gai ma chudane ESI koi chiz hi nahi hoti face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
India India India face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
