Transliterated_Comment,sarcasm_label
Jay shree ram triangular_flag bell flexed_biceps,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
गर्व से कहो हम हिंदू है orange_heart triangular_flag,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy is ki maa ki,sarcastic
Mountain dew cross_mark_button desi daaru check_mark_button,non-sarcastic
Indian seriel face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Ameer person_in_suit_levitating aadmi dekha nahi bheek mangna suru kar diya face_with_tears_of_joy face_with_tears_of_joy,sarcastic
jai shree ram ⚘⚘⚘⚘ folded_hands folded_hands folded_hands,non-sarcastic
5star +mountain dew cross_mark desi daru check_mark_button face_with_tears_of_joy,non-sarcastic
aatcha apne nanipur ke bare me kya socha sir... sabse bara dharm nirpekch to ap ho,sarcastic
Rider ki galti hai enraged_face enraged_face enraged_face enraged_face enraged_face angry_face angry_face enraged_face enraged_face pleading_face pleading_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
land ki nase dimag me chad gai h chacha k lagta h akhri me takla dalte honge,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Tujhe kyon itni aag fire fire fire lagi hai ha,non-sarcastic
Gravity stopped working for the baby face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
suyar peda krne se jungle suyar ka n ho jata chicha,non-sarcastic
Jai Shree Ram red_heart red_heart red_heart,non-sarcastic
jai shri ram triangular_flag triangular_flag bhaajapaa hai to mumakina hai raising_hands raising_hands,sarcastic
jai shree ram triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag triangular_flag,non-sarcastic
Congress win nhi Kari chutiyo face_with_tears_of_joy face_with_tears_of_joy,sarcastic
dhruv be like:nai to sala joker hu majak karata rahtai hu,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
mirchi kaha kaha lagi ha .. thode din me pata chalega abhi to shuruat ha fire,sarcastic
jasa raja tase sipai abhinandan tiyna,non-sarcastic
aare landbhakt...sb hindu h..tumhare papa nhi jita to sb hizda wah beta,sarcastic
Exactly in the same way Modi ji has asked for votes for Prajwal Revanna who has sexually harassed so many women,sarcastic
gandhi khan paribar desh keliye khatara hey,non-sarcastic
owaisi jaise kuch pakistani vichar ke log bharat ke musalman ko bhadkate hai crying_face,non-sarcastic
aur aage v andhbhakt hi rahoge face_with_tears_of_joy,sarcastic
nount dew dar ki ma ki choot check_mark_button,non-sarcastic
Chuthiya banaya tumko face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Chalo God DP Battle Karte hai,non-sarcastic
Hindus donation in temple = muslim charity,sarcastic
"everything is fine, but ye fair nhi hai yr mere hisaab se",non-sarcastic
scooter wale ki bhi to galti ho sakti hai,non-sarcastic
chapleni badavli pahije hila enraged_face enraged_face,sarcastic
4 4 bhopu laga ke din me 5 bar chilla rahe ho aur vo bhi malum nahi aallah who aakbar???,sarcastic
eenki mkc inko khalakhan bhi kadwa dikhta enraged_face,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
"hee jivanta kashee aahe ajoona, malaa hecha kalata naahee",non-sarcastic
shabaree maataa chyaa baaryaamadhye asan bolataanaa laaja vaatata naahee kaa tulaa angry_face,non-sarcastic
fire fire fire fire fire fire fire,non-sarcastic
eendia eendia eendia eendia eendia red_heart,non-sarcastic
ap sab glt kar rhe ho pakistan m punjab ka bda part gya h par wha apka muh nahi khulega qki wha apke bap #isi se funding ayta h na,sarcastic
Gravity hide kr video bnate time check_mark_button face_with_tears_of_joy,sarcastic
chutiya ka loda sapat to lna da rolling_on_the_floor_laughing,non-sarcastic
aallah kon dik n raha .,non-sarcastic
kya tere pati jaisa hai hamara ram ji,non-sarcastic
ye biker banke bc road ko apne bap ka samjhte hai,sarcastic
Baap iska firse agya face_with_tears_of_joy face_with_tears_of_joy prao shpad lega uske bad getman Shepard ki life ka bhi anlysis hoga or ache se hona chaviye iski asliyat bhi to dunia ke samne aye,non-sarcastic
"sarkar toh bni hi nhi , yeh ganza fook ke video bante h kya.",sarcastic
Ye milega Mera Lelo rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
bhai desh ke bare me nhi bolega usse sirf rajniti karani hai,non-sarcastic
Kyon tujhe jalan ho rahi hai kuchh bhi bolata hai Buddha face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
bhaavaa too phemasa honyaasaathee kelanya tujhaa maaja utaralaa pahije,non-sarcastic
ka sarkar bani ka loday anchor,sarcastic
