Transliterated_Comment,sarcasm_label
sudhir chaudhary in aj tak.... ong,sarcastic
druv rathi chutiya hai bas yahi duniya ka eeklota sach hai aur ha druv rathi ek bap ki aulad nahi hai,sarcastic
phakta aani phakta vichaaraanchaa andhaara bharalaaya face_with_tears_of_joy,non-sarcastic
eent na bahut achi acting ki,non-sarcastic
khan market gang ki janta pohch gai paise lene,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
ye r ke bacche mulla bhen ke lode inko jha dekhao wha msrna shuru kardo salo ko na zakhiz aulaf saleee,non-sarcastic
Jai Jai Shree Ram trident_emblem prayer_beads triangular_flag,non-sarcastic
aaabhi to sarkar ahi hai mahina bhi nahi hua. or hatho hath suvidha chahiye sabh ko,sarcastic
When sudhanshu Trivedi speaks all world stay silent check_mark_button check_mark_button,non-sarcastic
bohot achi bat hai zinda hai achi bat hai humko koi problem nahi hai bus humko hamara hak chahiye tha that's it,sarcastic
tula mahit ahe ka tuja bap kon randi chi olad,sarcastic
es ko mil ke sab log mahim se dharavi ka cm bnwa do yrrr,sarcastic
jaya jaya shree raama fire triangular_flag,non-sarcastic
laaja vaatalee paahije hindoo mhanavoona ghyaayalaa. enraged_face enraged_face enraged_face,non-sarcastic
BC iska chale to yeh wahi pel bhi dega face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ha dallo napunsak hinduo...jb nupur ne bola tha tb kaise uska sath dene lge the tum sub....aaaj me iske sath hu isme sahi kiya...jisko jo aukad h wo isne picture me samjha di,non-sarcastic
enraged_face enraged_face rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing cross_mark cross_mark cross_mark cross_mark,non-sarcastic
rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
dhruv rathi ka bahishkar karo india se,non-sarcastic
Ab to yah bhi bolane Laga hai fatafat fatafat face_with_tears_of_joy,non-sarcastic
gay ka mut pee ke mar ja crying_face,non-sarcastic
nataji log pahle to kam to start karne do,sarcastic
bhai tu itna q rota hai? eetna q dogla hai tu?,sarcastic
nountain dew der ki maki chut,sarcastic
ye jootha bola rahe hain dabala baara lenaa chaahate hai face_with_tears_of_joy,non-sarcastic
aare ye gandu log hai bhadwe sale,sarcastic
5 star+mountain Dew=do nothing about darr,sarcastic
jali na fire teri jali na fire,non-sarcastic
This is how illiterate person guide illiterate people face_with_tears_of_joy,non-sarcastic
kitna bara Gundo hain yeh enraged_face enraged_face,non-sarcastic
ye Raha Tera Allah- peach Ye Raha Mera land- eggplant peach eggplant shushing_face sweat_droplets sweat_droplets sweat_droplets,non-sarcastic
Newton ka Apple chori ho gaya,non-sarcastic
Aaichi gand ticha chappal ne Marl pahije,non-sarcastic
tume bachne ke chakar me hua hai,sarcastic
It is necessary for this to happen to people who walk blindfolded.,non-sarcastic
dar mujhe kyun lag raha ha skull fire,non-sarcastic
Ise kehte hai khule aam dalali karna face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Pata nahi ab kitne dino Tak apne muh se zeher hagega ye admi face_with_tears_of_joy,sarcastic
helaa mhanateta udataa baana gaandeeta ghene,sarcastic
India India India India enraged_face enraged_face enraged_face,non-sarcastic
"The kind of language you used to speak on instagram live and the kind of rap you made.If this type of accident happens in Pune, you must realize the seriousness of it. You deserve the punishment. Ise hi kahate Hain, "" ye lakadi kyon padi Ho jhad me......""",non-sarcastic
Its a edited video guys just for spreading hate,non-sarcastic
Yogi ji bali pehante hai thinking_face thinking_face face_with_peeking_eye,non-sarcastic
Kon ye chutiya show dekhta hai faltu log loudly_crying_face,sarcastic
isa taraha kaa aurata galatee se paidaa hotaa hai enraged_face,non-sarcastic
nulla cross_mark_button bhncod nulla moai moai,non-sarcastic
wah kya video h dobara mat banana,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Allah ki maki chut rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
Such a sick mentality of this woman shame on her ...disgusting!!!,non-sarcastic
yha ranada ani char likes sathi asech aple phodre hi odun dhakavtil !!,non-sarcastic
baalaasaaheba tumachee khoopa aathavana yeta aahe he kaaya chaaloo aahe traasa hota aahe,sarcastic
aabe yakub memmon mahim ka tha bhi tu jaa be jan godi media chal nikal,non-sarcastic
tera dharm mai hi bata kaha likha hai bacche paida karne ki limit hai...hai to kitni hai ?,sarcastic
Hum to khush he face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Velo 5 dot + sting speaking_head moai,non-sarcastic
Reel cross_mark tv serial darma slightly_smiling_face,non-sarcastic
bhejo mere makaee men ise condom ki asli jagah dikhaaoongaa,sarcastic
bilkul nahi karna chahiye is bar nodi sarkar ayegi toh is ect co bhi hai hata degi. aabki bar nodi sarkar triangular_flag,sarcastic
hila pahil ramayancha abhyas karayala sanga 14varsh sitamata lanket navhati hihya dokyat pani zhal.,non-sarcastic
lekina tuma gaye hee kyoo begaanee shaadee me abdullaa banake nerd_face nerd_face nerd_face,sarcastic
"garibo ke ye sab bahot galat hua, bas muft ka khane ki adat jisko hoti hai unka hal aaisa hi hota hai thumbs_up",sarcastic
yah wala scam oottar pradesh walon ke sath hona chahie tha feer maloom padati sarkar kaun si chunni hai congress eec hi hai pahle vada karti hai feer dene ki bari ee to pet dikhati hai yahi agar bjp wale bolate the to 2 minut mein ho jata tha kam check_mark_button bjp power flexed_biceps_light_skin_tone,sarcastic
red_heart rolling_on_the_floor_laughing fire crying_face enraged_face cross_mark face_with_tears_of_joy,non-sarcastic
Bhai ni bachare hum log andar ja ab Sympathy mat gain kar face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
do nothing aur darr ki ma ki chu*,sarcastic
"Jali tho bhoat jali,chamche ki face_with_tears_of_joy bhaot jalne ki buoo a rahi,Delhi se",sarcastic
pig pig pig pig pig pig pig winking_face_with_tongue beaming_face_with_smiling_eyes,non-sarcastic
bhai is video ko tak pahocha do bhai comment me sabko bolo randomsena ko tag kare,sarcastic
भिंक मांगने गए हैं क्या face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Kha gye Nile kabutar face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy Gyan dene nhi aayege ab face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Tum dono ki maki chu** face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Chutiya banaya sabko face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Itne der me chai bhi bana leti face_with_tears_of_joy,sarcastic
Congress k raaj me to sabhi crown of world the ye soch sirf bharat k vashi k ho hi nhi sakta hai,non-sarcastic
Mai to isko chodne ke liye koi condam ka istemal nhi karunga bhale mujhe aids ho jaye enraged_face angry_face,non-sarcastic
Isse kahte hai l le julna face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Khalistani are german shepherd grinning_face_with_smiling_eyes grinning_face_with_smiling_eyes,non-sarcastic
layki ahe ka ichi rama badla bolichi,non-sarcastic
Are vai ye toh behen*** ke sath sath beti cho* vi haa face_with_tears_of_joy face_with_tears_of_joy,sarcastic
hum log firse modi ji ko chahiye folded_hands,non-sarcastic
भाई तुम्हारी सरकार भी इन्ही मुस्लिम महिलाओं (चंद्रबाबू नायडू)की वजह से सत्ता में है face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
"Cry more , godi media face_with_tears_of_joy",sarcastic
crying_face crying_face crying_face crying_face crying_face crying_face crying_face crying_face,non-sarcastic
oop walo ne ache acche logo ka ghamnd tod diya frr ye sarkar kya cheej hai,sarcastic
crying_face crying_face crying_face face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
tabhi mai kahu kua sari punchar ki dukan band thi face_with_tears_of_joy,non-sarcastic
maraa huaa kabra ko kyaa poochate ho hakeekata ko poocho jo kaalo ko kaala mahaakaala hai,sarcastic
Bhai pair uppar lele ...mujhe dar lagrha hai .... face_without_mouth,non-sarcastic
Jali na Teri v jali na face_with_tears_of_joy,non-sarcastic
Kaha Gaya Supreme Court ke order ka respect....,non-sarcastic
Right thumbs_up thumbs_up thumbs_up fire fire,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
Ya wahi lachi aworat hai jo apna vote bech ke paysa lene aye hai khata khat khata khat face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
camera man never dies skull_and_crossbones skull_and_crossbones skull_and_crossbones skull skull skull,non-sarcastic
ek lakh chahie..ijjat pese ki nhi,sarcastic
Luv u.. Jai Shri mahakaal bouquet India chocolate_bar smiling_face_with_sunglasses cowboy_hat_face smiling_face_with_heart-eyes face_blowing_a_kiss,non-sarcastic
कितनी संस्कारी लड़की है rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
aapni ma ko chod kr paida hua hai ye check_mark_button,sarcastic
