Transliterated_Comment,sarcasm_label
bhagavaana ke saatha aisaa kara sakatee hai to vota dene vaale insaana ko kyaa karegee,non-sarcastic
उस्टा झवला आणि ही झाली .... face_with_tears_of_joy,non-sarcastic
भाई के नाम पर क्लंक check_mark_button enraged_face,non-sarcastic
majahaba matalaba majaa lenevaalaa haba ( hub)hotaa hain aaja ye mullaa sabita kara rahaa hain majahaba men sirpha begama drooling_face people_hugging paidaa volcano hotee hain,sarcastic
No these acts should be destroyed right away and Nehru Madarchod hai,non-sarcastic
dhrritaraashtra laathee pahale dekha bola saalaa,sarcastic
100 dukra che bulle star_and_crescent hut mdhe takun ghe,non-sarcastic
Gravity ki ma behen ek kr di rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
mana to meraa bahuta hotaa hai kucha likhane kaa magara ghara vaalo ne bola rakhaa hai hama zamaanata naheen karaaenge slightly_smiling_face slightly_smiling_face basa yahee socha kara dara jaataa hoon..,non-sarcastic
.. Hero hai beaming_face_with_smiling_eyes . Andhbhkt gobarbhkt nahi.,sarcastic
10 mahila ko lakar drama chala rehe ho rahul gandhi ko blem kar rahe ho,sarcastic
Kuchh ukhad to paya nhi face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
ko ho tu sach to bol raha hai,non-sarcastic
Jai Shree Ram red_heart red_heart red_heart,non-sarcastic
Gravity kha gai rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,non-sarcastic
middle_finger middle_finger banana middle_finger banana middle_finger middle_finger middle_finger middle_finger middle_finger middle_finger middle_finger,non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
heart touching cross_mark_button Fefda fad video check_mark_button crying_face,non-sarcastic
aallah ka face reveal kab hai,non-sarcastic
"stop spreading and favoring , be genuine dude",non-sarcastic
enraged_face enraged_face enraged_face India India India I love my india India India,non-sarcastic
yogee aadityanaatha jee ne bahuta acha kam kiya hai,non-sarcastic
tuma apanee bahana ko bhejo hama bhee tho.dee madada kara denge,sarcastic
iske khilaf kuch sakhth se sakhth karyawahi hona chahiye!!! enraged_face enraged_face enraged_face Jai shree Ram,non-sarcastic
punjabi bure nahi hai pr aise log puri kon ko ab log aise hi gayi guzri nazaro se dekhenge,non-sarcastic
"nai pandra ninute nahi, 1 second nai oopar jhasakta hu, tension nahi leneka, ek bar chala gaya toh wapas nahi aavunga",sarcastic
"hee baaeecha chinaala, randee aahe.,.. bhara divasaa hilaa golyaa ghaatalyaa paahije",sarcastic
nodiji keu nehi bol raha hae crying_face,non-sarcastic
record chodo.....g todo iski pehley .,non-sarcastic
Bullet raja hai face_with_tears_of_joy hundred_points hundred_points,non-sarcastic
nai ne soni thi.8500 july ki 1 tarik se shuru hoga,non-sarcastic
smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes,non-sarcastic
Bokhala gye sare face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
yaha hamaaraa hindustaana kaa kaanoona hai ki mahilaa para haatha naa uthaao baakee mahilaa kucha bhee karen usakee maan kee||||||||,non-sarcastic
Why bother going to expensive Grand Prix races when you can see it here,sarcastic
Aweshi ne iske interview me hi Chup kr diya tha aur vo ldki k question bhi answer nhi de paya Aur yha chilla ke shana bn rha hai,non-sarcastic
gravity gai ma***ne aise koi cheez hi nahi hoti,sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy mulle ma der ch od hi rahenge aadhe gaye nahi 1947 me to aadha pakistani or bangladeshi jamin vapish lo or inko nikalo,sarcastic
hum bhai andhbhakt hai hume koi na sikhaye,sarcastic
aaslyanchya jibhela had nastey ka? tujhach nhvra asel tasa mhnun hi ashi bolte. shabri ek vrudh bai hoti ai saman tula boltana doka side thevun bolali ka hi bai?,non-sarcastic
Helicopter helicopter Se ghira kya grinning_face_with_big_eyes rolling_on_the_floor_laughing face_with_tears_of_joy face_with_hand_over_mouth,non-sarcastic
ग्रेवीटी की तो मईया ही 𝐂𝐡###𝐨𝐝 डाला इस ईट ने grinning_face_with_smiling_eyes grinning_face_with_smiling_eyes grinning_face_with_smiling_eyes grinning_face_with_smiling_eyes grinning_face_with_smiling_eyes,non-sarcastic
la.dake logon kaa chi.diyaa u.daa dete ho la.dakee logon kaa kyaa karate ho face_with_tears_of_joy,sarcastic
tum logo ko halala ka farm mil gaya lelo 1 lakh ghanta milega,sarcastic
enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face enraged_face,non-sarcastic
smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes smiling_face_with_heart-eyes face_with_tears_of_joy,non-sarcastic
So proud of hindu triangular_flag triangular_flag triangular_flag,non-sarcastic
Jai shree Ram folded_hands folded_hands folded_hands BJP,non-sarcastic
sanjay raut cross_mark yogi adityanath check_mark_button,non-sarcastic
Rahul Gandhi be like ........avi gnd sirf bacha he face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
"Kya hua Tera wadaan, woh Kasam, woh iraada..... Phata phat, phata phat bhaag Gaye waade karne wale ..... face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy",sarcastic
to mar na tere bete ko me bta duga ke tere aba se kuchh na huva to tu kesh khet ke muli he face_with_tears_of_joy,non-sarcastic
Aurat hone ka pura fayda uthate hue,sarcastic
jiska khaya uski thali me chhed kiya,non-sarcastic
dhruv rathi jab jankari na hona to nahin bola jata hai cross_mark,sarcastic
Isilye instagram acc khole the hum slightly_smiling_face,non-sarcastic
kabza hi karna sikhata hai islam face_with_tears_of_joy jihadiyo tum logo ki chal fail karne vala hai yogi raj om triangular_flag triangular_flag,sarcastic
"ye khud bhatke hue log hai madarso mein gaye isliye history ka gyan nahi mila inhe, are ye clown_face toh abhi bhi unn k gulam hai jinhone inke bap dadao ko jor jabardasti se talwar k nok pe convert kiya.",sarcastic
Ab waqf ka fuck hoga face_with_tears_of_joy,non-sarcastic
1 July ko milega hai bola hai face_with_tears_of_joy face_with_tears_of_joy jao Rahul ka Gala dabakar Paisa lo,sarcastic
Great. In the name of content creation people are misusing trending issues in their favour to gain attention disregarding the emotions and effects. Good that legal action has been taken.,non-sarcastic
"Congress always played the appeasement politics, high time for UCC",non-sarcastic
Gravity wo kya hota he rolling_on_the_floor_laughing,non-sarcastic
noida gurgaon ke hawa sath leke ai hai lag rha raising_hands_light_skin_tone,non-sarcastic
nountain dew skull dar ki ma ki chut,non-sarcastic
Kyun ki inke harkato ko pura deshne dekha tha face_with_tears_of_joy godi media,sarcastic
bangaala is pakistan is not my bhaarata loudly_crying_face hama braamana hain hama thaakura hain hama jaatava hain hama dalita hame isa cheeja se chuttee milegee taba to raaste pe aayenge tuma logon ke chakkara men hamaare aaraadhya devon ko apamaana kiyaa jaataa hai in mullo ke dvaaraa hara hara mahaadeva trident_emblem,sarcastic
"Aien , India mein to dictatorship thi Modi ki upside-down_face upside-down_face upside-down_face upside-down_face ye sab kaise ho raha hai fir upside-down_face upside-down_face upside-down_face upside-down_face",sarcastic
pig kha rahe hai zinda media dalalo aubto bank bhar gaya hoga dalali karte karte aubto sharam karo,sarcastic
99 misscall from marval studio rolling_on_the_floor_laughing rolling_on_the_floor_laughing face_with_tears_of_joy,non-sarcastic
