Transliterated_Comment,sarcasm_label
"yaanchan mulanaava mee shodhuna kaadhalan, yedajhavee sushamaa aandadhare",non-sarcastic
face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
aabki bar sb propaganda khtm hojaega chahe wakf ya congress,sarcastic
lekin ye jo logkhade hoke dekhte hain ye admi ka sth dete to uski aukat kaha,non-sarcastic
400 aaaye ya 300 pn to modi hi banega,sarcastic
hilaa raamaayana poorna maahitee taree aahe kaa? vaachalanya kaa hine kadhee baapa janmaata.. ugaachacha bhokata basalee aahe... raakshasa kuthalee..,sarcastic
Ullu bnaya... Bda mza aya rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing .. Paise liye bina jana nh yha se.. Dharne pr baith jao face_with_tears_of_joy face_with_tears_of_joy,sarcastic
last me jo gana baja h naja a gya,non-sarcastic
Or jita lo face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,sarcastic
Bkl Sarkar kaha bna congress ki face_with_tears_of_joy enraged_face,sarcastic
"ghora nindaneeya,hamaare dharma ko mazaaqa u.daane aura apamaana karane vaalon para sakta kaarravaahee honee chaahie|he bhagavaana sadabuddhi do|",non-sarcastic
aab bjp netaon ko ine muslimon ko kisi tarah ki sahuliyat nahin deni chahie agar ab bhi na samjhe to ane wala cal bahut bura hoga,non-sarcastic
सब अल्लाह की देन हे face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
She does not deserve to be alive.,non-sarcastic
Out of context video bataake ye admin khush hora hai face_with_tears_of_joy,sarcastic
Well yeh to Congress party ne Kiya tha Muslim vote bank ke liye,sarcastic
iski Amma ki face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
tee shabaree tujhee aaee asela dhandhevaalee dhandaare…,sarcastic
tu konchi aashi panyan dhutleli ahe,non-sarcastic
Jai shree ram fire fire fire fire fire fire,non-sarcastic
red_heart kitna acha lagta h bhikh mangane gaye h rolling_on_the_floor_laughing rolling_on_the_floor_laughing rolling_on_the_floor_laughing,sarcastic
Dimag topa pe hai inka face_with_tears_of_joy face_with_tears_of_joy,non-sarcastic
